Time,x_PCC,y_PSC,z_Effector_Cells,w_TPC,v_TSC,R_siRNA,r_1,b_1,beta_1,m_1,delta_1,r_2,beta_2,k_2,b_2,mu_2,beta_3,k_3,m_3,r_3,mu_3,beta_4,k_4,mu_4,r_4,m_4,beta_5,k_5,mu_5,D_0,p,k,mu_6,compartment,PCC_Tumor_Growth,PCC_Tumor_Killing,PSC_Tumor_Growth,PSC_Natural_Death,Effector_Cells_Production,Effector_Cells_Apoptosis,Effector_Cells_Production_Constant,TPC_Production,TPC_Decay,TPC_Production_PSC,TSC_Production,TSC_Decay,siRNA_Decay,siRNA_Dose
104.5,2388035163.4481144,25270417.960847355,23653925.13350482,80259327841.61082,9436275782.681719,75757574773.29968,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,45537552.450833604,667331.9877710735,1823688.0364579437,379056.26941271033,0.01176222280857919,473078.5026700964,3500.0,0.1,2728817146.614768,7663161548.640094,172601375.90575048,320833376.61117846,49999999350.37779,50000000000.0
105.0,2410580771.8002057,26008295.694929972,23420305.930857558,82780654646.88075,9362361904.311722,75757575441.77881,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,45959739.011817396,646906.8284220821,1897495.191575577,390124.43542394956,0.01123109885820326,468406.11861715117,3500.0,0.1,2814542257.9939456,7967363773.056168,170897338.62098905,318320304.74659854,49999999791.57401,50000000000.0
105.5,2433348618.5681515,26778292.154555544,23189011.27792875,85414080773.02856,9288853342.899084,75757576468.54988,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,46386044.101362795,626863.9338885644,1974804.6790269853,401674.38231833314,0.010719555174556557,463780.225558575,3500.0,0.1,2904078746.2829714,8286916319.312428,169210244.30912474,315821013.65856886,50000000469.24293,50000000000.0
106.0,2456340581.609881,27581952.560750097,22960018.04517192,88165543188.49927,9215751624.015503,75757577683.65344,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,46816507.697276376,607204.500523698,2055780.1916412283,413729.28841125144,0.010227075469546583,459200.3609034384,3500.0,0.1,2997628468.408975,8622683769.499708,167539924.6065812,313335555.2165271,50000001271.21127,50000000000.0
106.5,2479558558.2063947,28420893.46318805,22733303.332938544,91041311396.94334,9143058165.053423,75757578808.34744,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,47251170.63834292,587929.6344300809,2140590.9794354266,426313.40194782073,0.009753151775878948,454666.0666587709,3500.0,0.1,3095404587.4960737,8975580002.306952,165886212.8199906,310863977.6118164,50000002013.509315,50000000000.0
107.0,2503004465.6535935,29296805.354009725,22508844.469306715,94048009685.07318,9070774277.585384,75757579391.03923,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,47690074.66487145,569040.307878596,2229411.7896421263,439452.08031014586,0.009297283749792348,450176.8893861343,3500.0,0.1,3197632329.2924886,9346570776.390621,164248943.91044918,308406325.4379031,50000002398.08589,50000000000.0
107.5,2526680242.2063484,30211453.403365355,22286619.00816111,97192653390.1566,8998901169.180893,75757579288.4702,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,48133262.458565466,550537.2515208987,2322422.736936395,453171.8010504803,0.00885897698779281,445732.3801632222,3500.0,0.1,3304550215.2653246,9736675806.042997,162627954.47961575,305962639.75215036,50000002330.390335,50000000000.0
108.0,2550587847.4484487,31166680.761279076,22066604.726835802,100482662589.7983,8927439946.181276,75757578409.16238,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,48580777.6837363,532421.0058922799,2419809.0983415535,467500.21141918615,0.008437744049113419,441332.09453671606,3500.0,0.1,3416410528.053142,10146971732.171232,161023082.75260234,303532958.1701634,50000001750.04717,50000000000.0
108.5,2574729262.761329,32164411.61737397,21848779.623854935,103925879752.55762,8856391616.244642,75757576538.15154,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,49032665.03053408,514691.9395900502,2521761.070187079,482466.17426060955,0.008033104860591072,436975.5924770987,3500.0,0.1,3533479911.5869594,10578595128.40007,159434168.56158164,301117314.95231783,50000000515.180016,50000000000.0
109.0,2599106492.084948,33206653.192441404,21633121.916923326,107530598963.05379,8785757090.324564,75757573480.56958,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,49488970.26000421,497350.20933573,2628473.480796582,498099.79788662103,0.007644586180172428,432662.4383384665,3500.0,0.1,3656040364.7438293,11032745266.415127,157861053.33122498,298715741.0710352,49999998497.17593,50000000000.0
109.5,2623721562.3270173,34295492.950203344,21419610.040080525,111305577086.10837,8715537186.873055,75757569484.09784,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,49949740.221830614,480395.8130118295,2740144.925728094,514432.39425305015,0.0072717225301973136,428392.2008016105,3500.0,0.1,3784389620.927685,11510685369.81992,156303580.05802578,296328264.3536839,49999995859.50458,50000000000.0
110.0,2648576524.061448,35433100.720217675,21208222.641638253,115260060348.14801,8645732633.939829,75757565283.23428,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,50415022.8998605,463828.56176060886,2856977.315242796,531496.5108032651,0.006914055823776029,424164.45283276506,3500.0,0.1,3918842051.837033,12013745533.316547,154761593.29534596,293954909.5539542,49999993086.93463,50000000000.0
110.5,2673673452.4550047,36621734.57342578,20998938.58272589,119403822992.31462,8576344069.640875,75757561855.346,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,50884867.48032865,447648.0156038981,2979175.7225288567,549326.0186013867,0.00657113448013734,419978.7716545178,3500.0,0.1,4059729981.7386975,12543327028.365074,153234939.14290324,291595698.36778975,49999990824.52836,50000000000.0
111.0,2699014447.8827705,37863740.20771974,20791736.934893154,123747188446.0207,8507372045.178341,75757560683.96565,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,51359324.385938235,431853.5040315672,3106947.52406231,567956.1031157961,0.006242513859663388,415834.73869786307,3500.0,0.1,4207404407.1647043,13100904542.910507,151723465.22936973,289250649.5360636,49999990051.417336,50000000000.0
111.5,2724601636.596252,39161547.57710607,20586596.97786436,128301054125.47914,8438817027.485222,75757562758.35445,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,51838445.298296526,416444.1283894574,3240501.268649086,587423.2136565911,0.0059277563965562646,411731.9395572872,3500.0,0.1,4362235840.266291,13688027507.318733,150227020.69607747,286919778.93449754,49999991420.51394,50000000000.0
112.0,2750437171.427575,40517667.98760855,20383498.197342843,133076917650.37904,8370679401.740837,75757567708.9206,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,52322283.18294749,401418.7589023726,3380045.4947151765,607765.0198141283,0.00562643164106455,407669.96394685685,3500.0,0.1,4524615200.112887,14306321576.653091,148745456.1810893,284603099.6591885,49999994687.887596,50000000000.0
112.5,2776523232.715244,41934702.168608285,20182420.28329235,138086912023.07428,8302959472.552103,75757575521.60942,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,52810892.37117696,386776.00698835426,3525788.363326411,629020.5325291243,0.005338115950388053,403648.405665847,3500.0,0.1,4694955008.784526,14957494029.379875,147278623.8067539,282300622.0667715,49999999844.26222,50000000000.0
113.0,2802862029.054636,43415336.83407473,19983343.127782185,143343833608.14575,8235657466.378984,75757585603.70985,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,53304328.5853223,372514.2264528227,3677936.264916283,651230.0525111209,0.005062392601545089,399666.8625556437,3500.0,0.1,4873690342.676956,15643335256.528805,145826377.16407263,280012353.8568855,50000006498.44851,50000000000.0
113.5,2829455798.1304646,44962340.04358108,19786246.822956257,148861170668.7299,8168773533.648056,75757596707.55301,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,53802648.95940232,358631.5129180447,3836692.234329795,674435.1006537162,0.0047988518673242435,395724.93645912514,3500.0,0.1,5061279802.736816,16365719807.321907,144388571.2979705,277738300.1440339,50000013826.984985,50000000000.0
114.0,2856306807.575367,46578551.54107573,19591111.65899266,154653129765.27756,8102307750.934777,75757606994.66385,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,54305912.03470926,345125.70776171755,4002253.857309038,698678.2731161359,0.004547091141994439,391822.2331798532,3500.0,0.1,5258206412.019438,17126605553.369806,142965062.69249815,275478463.53178245,50000020616.47814,50000000000.0
114.5,2883417355.8457046,48266892.53961308,19397918.12221945,160734675586.79422,8036260122.597354,75757613433.1319,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,54814177.850845076,331994.37186140724,4174812.687016039,724003.3880941962,0.0043067146574367905,387958.36244438903,3500.0,0.1,5464978969.951004,17928039926.21231,141555709.2571718,273232844.16831005,50000024865.86706,50000000000.0
115.0,2910789773.1270185,50030358.81651907,19206646.893140566,167121561216.86502,7970630582.777144,75757611709.78822,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,55327507.95636926,319234.7876741396,4354552.203064393,750455.3822477859,0.004077333585977272,384132.9378628113,3500.0,0.1,5682133081.373411,18772160178.00957,140160370.31265762,271001439.8144229,50000023728.46023,50000000000.0
115.5,2938426422.189603,51872013.67940983,19017278.844496213,173830356768.41016,7905418997.309695,75757597641.22618,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,55845965.41655621,306843.9637201243,4541645.653953399,778080.2051911474,0.0038585661606953775,380345.57688992424,3500.0,0.1,5910232130.125946,19661193505.08019,138778906.5767052,268784245.90852964,50000014443.20928,50000000000.0
116.0,2966329699.03186,53794969.42185465,18829795.039306194,180878463278.48434,7840625165.75219,75757573889.91968,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,56369614.75672277,294818.66118256835,4736252.817876661,806924.5413278198,0.003650038056089383,376595.9007861239,3500.0,0.1,6149867751.468468,20597452667.905693,137411180.14995217,266581255.63557446,49999998767.34699,50000000000.0
116.5,2994502034.1547484,55802397.60880479,18644176.72903686,188284167781.0934,7776248822.930742,75757542958.6226,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,56898522.06191941,283155.3466036125,4938519.212008605,837035.9641320718,0.003451381821679311,372883.53458073724,3500.0,0.1,6401661704.557177,21583342398.404198,136057054.50264046,264392459.97964525,49999978352.69092,50000000000.0
117.0,3022945893.4310594,57897518.28548254,18460405.35171656,196066670627.35095,7712289640.749051,75757509856.89362,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,57432754.96226315,271850.2023530263,5148573.396054471,868462.7742822381,0.003262237060068784,369208.1070343312,3500.0,0.1,6666266801.329933,22621357868.670135,134716394.46094838,262217847.78546774,49999956505.54979,50000000000.0
117.5,3051663778.9483547,60083592.551329695,18278462.530009408,204246113151.30142,7648747230.066448,75757482576.38443,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,57972382.63294961,260899.1338935234,5366524.484557113,901253.8882699454,0.0030822505457347464,365569.25060018816,3500.0,0.1,6944367847.144249,23714084294.015575,133389066.19301756,260057405.82225925,49999938500.41373,50000000000.0
118.0,3080658229.502934,62363880.22058728,18098330.06965733,212843567957.01166,7585621141.892515,75757464826.14317,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,58517475.6001133,250297.81911109964,5592456.674692101,935458.2033088092,0.0029110768188271466,361966.6013931466,3500.0,0.1,7236681310.538397,24864182493.45885,132074937.19766155,257911118.82434553,49999926785.25449,50000000000.0
118.5,3109931821.828479,64741675.43560873,17919989.95709341,221881110286.5942,7522910870.115135,75757464046.61351,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,59068105.96734397,240041.64850507313,5826430.342786448,971125.1315341309,0.002748377461167801,358399.7991418682,3500.0,0.1,7543957749.744204,26074404877.126057,130773876.28703707,255778969.5839146,49999926270.764915,50000000000.0
119.0,3139487171.730437,67220265.16399866,17743424.358208362,231381837848.40207,7460615851.974256,75757490061.62335,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,59624347.23267145,230125.74271765817,6068476.766475193,1008303.97745998,0.0025938213069486133,354868.4871641672,3500.0,0.1,7866982486.845671,27347580965.912537,129485753.57772724,253660938.9671247,49999943440.67142,50000000000.0
119.5,3169326934.8197484,69802925.23266958,17568615.616326652,241369895340.47144,7398735470.139944,75757552799.46304,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,60186274.2917213,220544.96140297005,6318595.845255671,1047043.8784900436,0.002447084531553689,351372.3123265331,3500.0,0.1,8206576441.57603,28686617359.420063,128210440.47605084,251557005.9847581,49999984847.645615,50000000000.0
120.0,3199453806.680205,72492891.10821638,17395546.25043295,251870454058.08557,7337269054.341488,75757616697.38165,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,60753963.2898262,211293.94892116167,6576751.687817877,1087393.3666232456,0.0023078511286575166,347910.925008659,3500.0,0.1,8563595437.97491,30094487145.287216,126947809.66519068,249467147.8476106,50000027020.2719,50000000000.0
120.5,3229870523.5691395,75293338.28490488,17224198.953427248,262909723587.2223,7276215882.890583,75757604336.43738,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,61327491.52872651,202367.13701245477,6842869.234816524,1129400.0742735732,0.002175812869256023,344483.979068545,3500.0,0.1,8938930601.965559,31574222630.8709,125697735.09253858,247391340.01827985,50000018862.048676,50000000000.0
121.0,3260579864.168871,78207382.12442447,17054556.59044776,274515024992.2469,7215575183.968896,75757559598.04984,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,61906937.495895445,193758.70357777772,7116832.764032329,1173110.731866367,0.0020506687873895965,341091.1318089552,3500.0,0.1,9333510849.736395,33128915835.18101,124460091.95754664,245329556.25494248,49999989334.71289,50000000000.0
121.5,3291584649.721956,81238047.87873812,16886602.197126977,286714769734.24554,7155346137.195644,75757553704.88553,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,62492380.69453694,185462.61425574624,7398481.78291316,1218570.7181810718,0.0019321255710047136,337732.04394253955,3500.0,0.1,9748302170.96435,34761706201.636894,123234756.69906965,243281768.66465193,49999985445.22445,50000000000.0
