Time,OCT4_Gene,NANOG_Gene,SOX2_Gene,GATA6_Gene,CDX2_Gene,GCNF_Gene,targetGene,degradation,p53,A,SG,SN,OCT4,SOX2,NANOG,GATA6,CDX2,GCNF,OCT4_SOX2,Protein,a0,a1,a2,a3,b0,b1,b2,b3,b4,b5,gamma1,c0,c1,c2,d0,d1,d2,d3,gamma2,e0,e1,e2,e3,f0,f1,f2,f3,f4,gamma3,g0,g1,h0,h1,gamma4,i0,i1,i2,j0,j1,gamma5,p0,p1,p2,q0,q1,q2,q3,gammag,gamman,cell,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.5387864906562623,0.01007069521789981,0.00935025999768162,0.7349257847478627,0.13003208014328363,0.06957632747019186,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8711694337077456,0.15387864906562623,0.001079357249001879,0.001007069521789981,0.00020826397620180218,0.000935025999768162,0.11548843010427286,0.013003208014328364,0.08053025844844476,0.006957632747019187,0.6117331538645543,0.07349257847478628
1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.5459508811025864,0.010071419593420691,0.009342987557922127,0.7403108082645096,0.1310572115326726,0.07031439595692345,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8701824056564761,0.15459508811025865,0.0010797291477887036,0.0010071419593420691,0.00020658318090600262,0.0009342987557922127,0.11564683859041713,0.01310572115326726,0.08107241132782708,0.007031439595692345,0.6127937093756417,0.07403108082645096
1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.5530982222100167,0.010072146957858009,0.009335705580437292,0.7457010110506307,0.13208285064797395,0.07105714438947236,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8691922014107533,0.15530982222100168,0.001080100211207694,0.001007214695785801,0.0002049256228301837,0.0009335705580437292,0.11580027041962727,0.013208285064797397,0.08161440537760181,0.007105714438947236,0.6138462958580254,0.07457010110506307
1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.5602285068229746,0.010072877299898557,0.009328414433021995,0.7510963076261942,0.1331089737529526,0.07180456678770304,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8681988760602373,0.1560228506822975,0.0010804704391546216,0.0010072877299898556,0.0002032908845984886,0.0009328414433021995,0.11594880921182094,0.013310897375295262,0.08215623081907192,0.007180456678770305,0.6148909934578826,0.07510963076261942
1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.5673417211463532,0.01007361060821434,0.009321114353834974,0.7564966144060878,0.13413553197093928,0.07255665674438426,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8672024969186786,0.15673417211463533,0.0010808398311316996,0.001007361060821434,0.0002016785576476466,0.0009321114353834974,0.11609252853463142,0.013413553197093928,0.08269787596091374,0.007255665674438427,0.6159278806913847,0.07564966144060879
1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.5744378520163527,0.010074346871483753,0.009313805575742922,0.7619018486392439,0.1351624770058305,0.07331340774283845,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8662031311103127,0.15744378520163527,0.0010812083866701082,0.0010074346871483753,0.00020008824201181511,0.0009313805575742922,0.11623150164578297,0.013516247700583052,0.08323932928526408,0.007331340774283846,0.6169570350890488,0.0761901848639244
1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.5815168869627003,0.010075086078392094,0.00930648832750779,0.7673119283841611,0.13618976136914016,0.0740748131620998,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8652008454432719,0.15815168869627005,0.001081576105333638,0.0010075086078392094,0.00019851954612747538,0.000930648832750779,0.11636580154033437,0.013618976136914016,0.0837805794639144,0.00740748131620998,0.6179785332166874,0.07673119283841612
1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.5885788142078245,0.010075828217631895,0.009299162833896932,0.7727267724934901,0.13721733838407998,0.0748408662793391,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8641957063910503,0.15885788142078247,0.0010819429867186554,0.0010075828217631895,0.00019697208664273426,0.0009299162833896933,0.11649550091615962,0.013721733838407999,0.08432161535643028,0.007484086627933911,0.6189924506906558,0.07727267724934901
1.8800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.5956236226660263,0.010076573277903254,0.009291829315793271,0.7781463005986199,0.13824516218964003,0.07561156027228869,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8631877800742956,0.15956236226660264,0.001082309030454081,0.0010076573277903254,0.00019544548823083316,0.0009291829315793272,0.11662067214124172,0.013824516218964003,0.0848624260082774,0.007561156027228869,0.6199988621928058,0.077814630059862
1.8900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.6026513019426538,0.01007732124791416,0.009284487990305446,0.7835704330942638,0.13927318774466915,0.07638688822166735,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.862177132242925,0.1602651301942654,0.0010826742362013645,0.001007732124791416,0.00019393938340780094,0.0009284487990305446,0.11674138722272381,0.013927318774466915,0.08540300064895423,0.007638688822166735,0.6209978414851521,0.07835704330942639
1.9000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.6096618423332745,0.010078072116380829,0.009277139070877977,0.7889990911230453,0.14030137083195554,0.0771668431136053,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8611638282585667,0.16096618423332745,0.0010830386036544623,0.001007807211638083,0.00019245341235418572,0.0009277139070877978,0.11685771777766421,0.014030137083195554,0.08594332869013117,0.007716684311360531,0.6219894614242607,0.07889990911230454
1.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.616655234822849,0.010078825872028028,0.009269782767401409,0.7944321965600845,0.1413296680623071,0.077951417842069,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.860147933077328,0.1616655234822849,0.0010834021325398153,0.0010078825872028028,0.00019098722274079873,0.000926978276740141,0.1169697350054399,0.014132966806230711,0.0864833997237968,0.007795141784206901,0.6229737939753577,0.07944321965600845
1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.6236314704113544,0.010079582503567346,0.009262419254963948,0.7998696762347125,0.14235803507395345,0.07874060489969453,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8591295122182686,0.16236314704113544,0.0010837648225686598,0.0010079582503567347,0.0001895404686464635,0.0009262419254963949,0.11707750908176424,0.014235803507395346,0.0870232037233652,0.007874060489969454,0.6239509102408723,0.07998696762347125
1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.6305905412832873,0.010080341999735858,0.009255048728448803,0.8053114545528104,0.14338642967235604,0.07953439692162032,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.858108630039773,0.16305905412832875,0.001084126673519653,0.0010080341999735858,0.00018811281201613743,0.0009255048728448803,0.11718111016673666,0.014338642967235605,0.08756273068840943,0.007953439692162032,0.6249208804496676,0.08053114545528105
1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.63753244078344,0.010081104349295697,0.009247671401555082,0.810757453628576,0.14441481177160104,0.0803327866770885,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8570853497516828,0.16375324407834402,0.0010844876852374081,0.0010081104349295698,0.0001867039224207799,0.0009247671401555082,0.11728060833355075,0.014441481177160105,0.08810197065074821,0.00803327866770885,0.6258837739695293,0.08107574536285761
1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.6444571625433955,0.010081869541005789,0.009240287466278535,0.8162075987589075,0.1454431410602646,0.08113576666815914,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8560597346766703,0.16444571625433957,0.0010848478575706964,0.001008186954100579,0.000185313475721657,0.0009240287466278535,0.11737607279842567,0.014544314106026461,0.08864091393548641,0.008113576666815914,0.6268396593394199,0.08162075987589075
1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.6513647008697825,0.01008263756363493,0.009232897111136234,0.8216618159603781,0.14647137804798036,0.08194332931212842,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.855031847666425,0.16513647008697827,0.0010852071903999319,0.001008263756363493,0.00018394115444973378,0.0009232897111136235,0.11746757224036095,0.014647137804798037,0.08917955104180268,0.008194332931212842,0.6277886042740496,0.08216618159603782
1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.6582550507430114,0.010083408405962103,0.0092255005212564,0.8271200319565678,0.14749948406835056,0.0827554669437517,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8540017510870958,0.16582550507430116,0.0010855656836371258,0.0010083408405962104,0.00018258664765406492,0.00092255005212564,0.11755517478237845,0.014749948406835058,0.08971787264125167,0.00827554669437517,0.6287306756764955,0.08271200319565679
1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.6651282078160115,0.010084182056776794,0.009218097878468242,0.8325821741653946,0.1485274212818571,0.08357217181746658,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8529695068050578,0.16651282078160115,0.0010859233372258405,0.0010084182056776794,0.00018124965075371868,0.0009218097878468242,0.1176389479740644,0.014852742128185712,0.09025586957607308,0.008357217181746658,0.629665939650583,0.08325821741653947
1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.671984168412967,0.010084958504879307,0.009210689361391787,0.8380481706864464,0.14955515267877256,0.08439343610961579,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8519351761730057,0.16719841684129672,0.0010862801511411452,0.0010084958504879306,0.0001799298653931625,0.0009210689361391788,0.11771895877536344,0.014955515267877258,0.09079353285750752,0.00843934361096158,0.630594461513042,0.08380481706864465
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.6788229295280543,0.01008573773908108,0.009203275145527726,0.8435179502883129,0.15058264208207128,0.08521925192067031,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8508988200163704,0.16788229295280543,0.0010866361253895746,0.001008573773908108,0.00017862699930103998,0.0009203275145527726,0.11779527354157747,0.015058264208207129,0.09133085366411905,0.008521925192067032,0.6315163058054333,0.08435179502883129
2.0100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.6856444888241786,0.010086519748205005,0.009195855403347239,0.8489914423959168,0.15160985415034048,0.08604961127745236,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8498604986200574,0.16856444888241787,0.001086991260009086,0.0010086519748205005,0.00017734076615226802,0.0009195855403347239,0.11786795800952353,0.015160985415034049,0.09186782334012462,0.008604961127745238,0.6324315363058596,0.08489914423959169
2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.6924488434168692,0.010087304521082214,0.009188430304229948,0.8544685780831169,0.15263675108134334,0.08688450600179823,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8488202734166935,0.16924488434168694,0.0010873455550063384,0.0010087304521082215,0.00017607088527786597,0.0009188430304229948,0.11793707635357634,0.015263675108134334,0.09240443320457149,0.008688450600179823,0.633340215883631,0.0854468578083117
2.0300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.6992359862681867,0.010088092046541946,0.009181000014103043,0.8599492930430094,0.15366328282468023,0.08772392731646485,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8477782120428726,0.1699235986268187,0.0010876990101706422,0.0010088092046541947,0.00017481708108805187,0.0009181000014103044,0.11800268850567444,0.015366328282468023,0.09294067399016402,0.008772392731646485,0.6342424060512146,0.08599492930430094
2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.7060059210024576,0.010088882313454827,0.009173564697383667,0.8654335153143069,0.15468942732573332,0.08856786747633968,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8467343675652022,0.17060059210024578,0.0010880516258384289,0.0010088882313454828,0.00017357908483086544,0.0009173564697383667,0.11806486144510588,0.015468942732573333,0.09347653814770042,0.008856786747633969,0.6351381688845078,0.0865433515314307
2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.7127586473150147,0.010089675310690882,0.009166124515244583,0.8709211773417809,0.1557151509040531,0.08941631816663362,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8456887988856465,0.17127586473150147,0.0010884034021404396,0.0010089675310690882,0.00017235663258871104,0.0009166124515244583,0.11812365794348224,0.015571515090405311,0.09401201757152236,0.008941631816663362,0.6360275651463575,0.08709211773417809
2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.719494165499528,0.01009047102713298,0.009158679626270216,0.876412212216216,0.15674042055533827,0.09026927100297934,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8446415643986869,0.1719494165499528,0.0010887543392353396,0.001009047102713298,0.00017114946574374706,0.0009158679626270216,0.11817914007474802,0.015674042055533827,0.09454710430390482,0.009026927100297934,0.6369106548848559,0.0876412212216216
2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.7262124764439533,0.01009126945167714,0.00915123018654614,0.8819065536640469,0.1577652039467783,0.09112671753334783,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8435927219842783,0.17262124764439535,0.00108910443730954,0.001009126945167714,0.00016995733085845943,0.000915123018654614,0.11823136920751534,0.01577652039467783,0.09508179053305406,0.009112671753334784,0.6377874974436305,0.08819065536640469
2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.732913581626484,0.010092070573232845,0.009143776349748561,0.8874041360369982,0.15878946941239666,0.09198864923996536,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8425423290011111,0.1732913581626484,0.0010894536965770204,0.0010092070573232846,0.0001687799795590844,0.0009143776349748562,0.11828040599830908,0.015878946941239667,0.09561606859111589,0.009198864923996537,0.6386581514719515,0.08874041360369983
2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.739597483111499,0.010092874380723338,0.009136318267233812,0.8929048943017196,0.1598131859483931,0.09285505754122972,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8414904422801779,0.1739597483111499,0.0010898021172791538,0.0010092874380723338,0.00016761716842181797,0.0009136318267233813,0.11832631038568074,0.01598131859483931,0.09614993095219382,0.009285505754122972,0.6395226749346579,0.08929048943017197
2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.746264183545515,0.010093680863085944,0.009128856088127836,0.8984087640294255,0.16083632320848668,0.09372593379362726,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.8404371181186373,0.1746264183545515,0.001090149699684532,0.0010093680863085945,0.0001664686588617453,0.0009128856088127836,0.11836914158515159,0.016083632320848668,0.09668337023037801,0.009372593379362726,0.6403811251219066,0.08984087640294255
2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,1.752913686153134,0.010094490009272369,0.00912138995941567,0.9039156813855312,0.1618588514992583,0.09460126929364912,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.839382412273974,0.17529136861531341,0.0010904964440887892,0.001009449000927237,0.00016533421702442913,0.0009121389959415671,0.11840895808494611,0.01618588514992583,0.09721637917778365,0.009460126929364912,0.6412335586587496,0.09039156813855313
