Time,Exposed_Human,Infected_Human,Recovered,Susceptible_Human,Exposed_Mosquito,Infected_Mosquito,Susceptible_Mosquito,Capital_lambda_h,Psi_h,Psi_v,sigma_v,sigma_h,Beta_hv,Beta_vh,Beta_tilde_vh,v_h,v_v,gamma_h,delta_h,rho_h,u_1h,u_2h,u_1v,u_2v,N_h,N_v,f_h,f_v,lambda_h,lambda_v,Baseline_dummy_variable,Human,Mosquito,Human_Immigration,Human_Birth,Human_Loss_of_Immunity,Human_Infection,Human_Susceptible_natural_death,Human_disease_progression,Human_Exposed_natural_death,Human_Recovery,Human_disease_induced_death,Human_Infectious_natural_death,Human_Recovered_natural_death,Mosquito_birth,Mosquito_infection,Mosquito_Susceptible_death,Mosquito_disease_progression,Mosquito_Exposed_death,Mosquito_Infected_death
370.0,0.908684737820477,23.3359407975241,17.913195169937527,577.9049867731127,27.53666973237468,17.533371423310953,2379.929958803206,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,620.0628074783949,2424.9999999588917,0.00013281256149567897,0.12999999999835568,0.00015789805848562757,0.0024685677840084576,0.0,1.0,1.0,0.041,0.03410345441131172,0.04836562695883133,0.09125007540063677,0.07675304159446357,0.09086847378204771,0.00012068474762196703,0.08167579279133434,0.00042004693435543377,0.0030993060722306932,0.0023790973350914274,315.2499999946559,5.87501842449817,309.3908946405034,2.2855435877870987,3.5797670651634292,2.2793382850015935
380.0,0.911294195633665,23.392941397097236,18.219156558129953,577.4628003157451,27.633674465217986,17.595377629904306,2379.7709478284987,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.986192466606,2424.999999923621,0.00013279723849332118,0.12999999999694484,0.00015847152042923368,0.002477408960029259,0.0,1.0,1.0,0.041,0.03409924058566333,0.04919172270695087,0.09151140795735908,0.07668546521455111,0.09112941956336651,0.0001210173526351431,0.08187529488984033,0.00042107294514775025,0.003106518017770608,0.00241945367859714,315.24999999007076,5.8956658689676456,309.37022321043423,2.293594980613093,3.5923776803939127,2.287399091833803
390.0,0.9139041412294843,23.450464827648382,18.518550060809297,577.02680257768,27.730534581883735,17.657290318236907,2379.612175036262,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.9097216073671,2424.9999999363827,0.00013278194432147342,0.12999999999745532,0.00015904422060192158,0.002486238209321538,0.0,1.0,1.0,0.041,0.0340950346884052,0.0500000851641851,0.09177277808238599,0.07661874077186734,0.09139041412294843,0.00012134996879589737,0.08207662689676934,0.0004221083668976709,0.0031137983150574785,0.0024589290830887983,315.24999999172974,5.916282712941887,309.34958274865875,2.30163437029635,3.60496949557432,2.295447741325866
400.0,0.9165144671372898,23.50849244307198,18.811580406811466,576.596807175438,27.827252069683997,17.719111004511415,2379.4536368638614,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.8333944924588,2424.999999938057,0.00013276667889849174,0.1299999999975223,0.00015961617221944556,0.0024950557045488836,0.0,1.0,1.0,0.041,0.03409083669708523,0.05079126709839096,0.09203417527529716,0.07655284315215694,0.09165144671372899,0.00012168258196423881,0.08227972355075193,0.00042315286397529565,0.003121144467576957,0.0024975510554442965,315.24999999194745,5.936869370366765,309.3289727864064,2.3096619217837717,3.617542768989972,2.3034844305425812
410.0,0.9191250589567938,23.567006678176206,19.09844066172192,576.1726383219874,27.923828823047675,17.780840882048437,2379.2953302443625,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.7572107208423,2424.9999999494585,0.00013275144214416846,0.12999999999797834,0.00016018738559305776,0.0025038616100354328,0.0,1.0,1.0,0.041,0.03408664658964633,0.051565789786649184,0.0922955885830536,0.07648774866125421,0.09191250589567938,0.00012201517708735824,0.08248452337361672,0.00042420612020717174,0.0031285541235491405,0.002535345540548412,315.24999999342964,5.957426236335436,309.308392926957,2.3176777923129572,3.6300977469397453,2.3115093146303503
420.0,0.9217358083858099,23.625990470210887,19.37931802634573,575.7541255905168,28.020266642991917,17.84248114647217,2379.1372521804005,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.6811698954592,2424.9999999698643,0.00013273623397909182,0.12999999999879458,0.00016075787106012578,0.00251265608193025,0.0,1.0,1.0,0.041,0.03408246434425026,0.05232415867113347,0.09255700748401575,0.07642343432881026,0.092173580838581,0.00012234773992880621,0.0826909666457381,0.000425267828463796,0.003136024999041706,0.0025723376919002585,315.24999999608235,5.977953686437907,309.2878427805842,2.325682131368329,3.642634663555173,2.3195225490198745
430.0,0.924346608982261,23.685427057219734,19.65439610121073,575.3411018545758,28.11656726756039,17.9040329570296,2378.9793997720926,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.6052716219884,2424.9999999966826,0.0001327210543243977,0.12999999999986733,0.00016132763863552045,0.0025214392706402106,0.0,1.0,1.0,0.041,0.03407828993920937,0.05306686947326897,0.09281842137215716,0.07635987763429997,0.0924346608982261,0.00012268025650530743,0.08289899470026907,0.0004263376870299552,0.003143554851157819,0.0026085521726620193,315.24999999956873,5.998452082629432,309.2673219700564,2.333675083207513,3.655153744779121,2.3275242844114725
440.0,0.9269573572331815,23.745300065850316,19.923853938632853,574.9334041476509,28.21273236272091,17.96549742127274,2378.821770242781,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.5295155093672,2425.0000000267746,0.00013270590310187345,0.13000000000107098,0.00016189669787327175,0.0025302113201383478,0.0,1.0,1.0,0.041,0.0340741233530152,0.053794405634308706,0.09307981962854388,0.0762970566208484,0.09269573572331816,0.00012301271322855527,0.08310855023047611,0.0004274154011853057,0.0031511414896636413,0.002644013030196091,315.2500000034807,6.018921771659828,309.2468301341092,2.3416567861058355,3.6676552071839335,2.335514664784697
450.0,0.9295679586595337,23.8055939319858,20.187861429668434,574.5308778520139,28.308763471434908,18.02687558921409,2378.664360982447,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.4539011723276,2425.0000000430955,0.00013269078023446553,0.13000000000172385,0.00016246505781334185,0.0025389723639567246,0.0,1.0,1.0,0.041,0.03406996456447802,0.05450722586010477,0.09334119228577747,0.07623495045097613,0.09295679586595337,0.00012334509771549292,0.0833195787619503,0.00042850069077574445,0.003158782832780054,0.0026787430843679774,315.25000000560243,6.039363075663215,309.2263669318185,2.3496273681290973,3.680139251335338,2.343493826628907
460.0,0.9321783189731488,23.86629342576286,20.446584529980157,574.1333719538087,28.40466207340344,18.088168456269642,2378.507169503105,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.3784282285249,2425.000000032778,0.00013267568564570497,0.13000000000131112,0.00016303272700817373,0.002547722529866439,0.0,1.0,1.0,0.041,0.034065813552568866,0.055205778230946426,0.09360252929602757,0.07617353877605212,0.09321783189731489,0.0001236773976138232,0.08353202699017001,0.0004295932816637315,0.003166476844084668,0.0027127646216279816,315.25000000426115,6.0597763031919145,309.2059320385222,2.3575869520924857,3.692606069579689,2.3514618993387693
470.0,0.9347883138094393,23.92738360460049,20.700186057879442,573.740738321822,28.500429635997218,18.149376954168744,2378.350193439215,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.3030962981114,2425.000000029381,0.00013266061925962228,0.13000000000117526,0.00016359971343992146,0.0025564619430941743,0.0,1.0,1.0,0.041,0.03406167029639613,0.0558905023562745,0.09386382037825905,0.07611280164024581,0.09347883138094393,0.00012400959658661833,0.08374584261610171,0.0004306929048828088,0.003174221526248834,0.002746099501227686,315.2500000038196,6.080161756878021,309.1855251498932,2.3655356597877693,3.7050558527131336,2.359419004063267
480.0,0.9373978546433641,23.98885011439679,20.948821800221783,573.3528352365903,28.59606748272986,18.21050196322889,2378.193430572971,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.2279050058522,2425.0000000189298,0.00013264558100117043,0.1300000000007572,0.0001641660246318389,0.002565190717661307,0.0,1.0,1.0,0.041,0.03405753477532188,0.056561818860598814,0.09412505567218475,0.07605271994862586,0.09373978546433642,0.00012434168305841976,0.08396097540038877,0.00043179930205914226,0.003182014960974156,0.0027787686389804033,315.25000000246087,6.100519712908885,309.165145976287,2.3734736010665785,3.717488772776535,2.367365255233545
490.0,0.9400068417142055,24.05067894423722,21.1926436186702,572.9695245748139,28.69157688952101,18.27154430151018,2378.0368788166143,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.1528539794356,2425.0000000076457,0.0001326305707958871,0.13000000000030582,0.00016473166754954748,0.002573908962793048,0.0,1.0,1.0,0.041,0.03405340696886896,0.057220137770409546,0.09438622523828052,0.07599327509300563,0.09400068417142055,0.00012467364396859417,0.08417737630483027,0.00043291222099627,0.0031898552764028057,0.002810792419818043,315.25000000099396,6.120850436238489,309.1447942468871,2.3814008818302437,3.7299049956465056,2.375300759201911
500.0,0.9426151774340672,24.112856554434504,21.431797970709894,572.5906731477138,28.78695906185029,18.33250480747787,2377.880536122393,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.0779428502923,2424.9999999917213,0.00013261558857005846,0.12999999999966888,0.0001652966493463864,0.002582616780967185,0.0,1.0,1.0,0.041,0.03404928685676608,0.05786585452091672,0.09464731971830899,0.07593444912921003,0.09426151774340673,0.00012500546655048892,0.08439499794052077,0.0004340314179798211,0.0031977406640717235,0.002842190502000277,315.2499999989238,6.141154175724939,309.12446969512376,2.3893176021335742,3.742304678031006,2.383225624966053
510.0,0.9452227633233365,24.175369749325213,21.66642727213145,572.2161514680548,28.882215138980506,18.393384242999453,2377.724400593467,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,619.0031712528349,2424.9999999754473,0.00013260063425056697,0.1299999999990179,0.00016586097648862798,0.0025913142687982783,0.0,1.0,1.0,0.041,0.03404517441890592,0.05849935363475492,0.09490832964505623,0.07587622461308256,0.09452227633233366,0.00012533713792474798,0.08461379412263825,0.00043515665548785385,0.0032056693620024935,0.002872981998228412,315.2499999968082,6.161431166527685,309.10417207481555,2.397223856535382,3.7546879680391005,2.3911399515718648
520.0,0.9478294999760228,24.238205669655525,21.896669983493364,571.8458336712873,28.97734619574261,18.454183302329533,2377.56847047212,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.9285388244122,2424.999999970192,0.00013258570776488243,0.12999999999880768,0.00016642465483618496,0.002600001517136462,0.0,1.0,1.0,0.041,0.03404106963534267,0.05912100895543208,0.09516924548825442,0.07581858458970686,0.09478294999760228,0.0001256686450947556,0.08483371984379434,0.0004362877020537995,0.003213639653662064,0.0029031854874555243,315.249999996125,6.18168163032333,309.0839011585408,2.405119734246637,3.7670550054119887,2.399043829280836
530.0,0.9504352927837924,24.30135186433724,22.122659812184573,571.4795982364495,29.072353232580685,18.514902657661228,2377.412744088117,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.8540452057551,2424.999999978359,0.000132570809041151,0.12999999999913436,0.00016698769005329836,0.0026086786102760807,0.0,1.0,1.0,0.041,0.034036972486316534,0.05973118149289835,0.0954300580220917,0.07576151268871804,0.09504352927837924,0.00012599997570561058,0.08505473152518034,0.00043742433355807033,0.003221649877448871,0.0029328189094434665,315.2499999971867,6.201905773300433,309.0636567293972,2.413005318304197,3.779405920210323,2.4069373454799323
540.0,0.953040058323514,24.36479632121876,22.344525334762356,571.1173283268803,29.167237161836255,18.57554295301563,2377.2572198679973,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.7796900411848,2424.9999999828487,0.00013255593800823697,0.12999999999931394,0.00016755008755343386,0.0026173456252659454,0.0,1.0,1.0,0.041,0.03403288295226517,0.06033021840385836,0.09569075836445202,0.07570499316912786,0.09530400583235141,0.00012633111889049826,0.08527678712426566,0.0004385663337819377,0.003229698430738794,0.0029618995150982393,315.2499999977704,6.222103784553386,309.0434385812087,2.4208806844324093,3.7917408310187026,2.414820583879288
550.0,0.9556437017376026,24.428527248568596,22.56239250634284,570.7589095205784,29.261998860397824,18.63610478170024,2377.1018963483757,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.7054729772274,2424.999999990474,0.00013254109459544545,0.12999999999961898,0.00016811185229539675,0.002626002635089988,0.0,1.0,1.0,0.041,0.03402880101374751,0.06091845976712567,0.0959513374936052,0.07564901061796028,0.09556437017376027,0.00012666206227154525,0.08549984536999009,0.00043971349047423474,0.003237783740879947,0.002990444199482756,315.2499999987616,6.242275843688242,309.0232465243831,2.4287459054130194,3.8040598518405675,2.4226936216139303
560.0,0.958246134971021,24.49253322612105,22.776382911491034,570.4042313909982,29.356639129760783,18.696588707464542,2376.946772159491,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.6313936635813,2424.9999999967163,0.00013252627873271627,0.12999999999986867,0.00016867298897431818,0.0026346497063219143,0.0,1.0,1.0,0.041,0.03402472665149697,0.0614962338610258,0.09621178663231829,0.07559355015964422,0.0958246134971021,0.00012699279437771758,0.08572386629142367,0.0004408655980701789,0.003245904285195233,0.0030184692702513363,315.2499999995731,6.262422115212825,309.00308038042164,2.436601047770145,3.816363086865046,2.430556531967935
570.0,0.9608472685514663,24.55680321223195,22.98661381547752,570.0531874568293,29.45115871296817,18.75699519609097,2376.791846098216,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.5574517530902,2425.000000007275,0.00013251149035061803,0.130000000000291,0.00016923350140395728,0.0026432869003254495,0.0,1.0,1.0,0.041,0.034020659846419964,0.0620638573017893,0.09647209689980564,0.07553859744902468,0.09608472685514663,0.00012732330355507532,0.08594881124281183,0.00044202245782017514,0.0032540585918997,0.003045990454803032,315.25000000094576,6.282542751591756,308.9829399934597,2.4444461731763583,3.828650632694432,2.438409375497284
580.0,0.9634470180829705,24.621326426423664,23.19319926710932,569.7056741895199,29.545558286514296,18.817324728186957,2376.637117000783,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.4836469011359,2425.000000015484,0.00013249672938022718,0.13000000000061937,0.00016979339353451696,0.002651914272553316,0.0,1.0,1.0,0.041,0.034016600579562475,0.06262163802119516,0.09673225973650845,0.0754841385394687,0.09634470180829706,0.00012765357882712618,0.08617464249248283,0.00044318387567562597,0.0032622452245040924,0.0030730230467558672,315.25000000201294,6.302637891254341,308.9628252115738,2.4522813377806867,3.8409225772651583,2.446252214675959
590.0,0.9660453003457103,24.686092404400096,23.39624961160424,569.3615914495568,29.639838467213163,18.87757772975394,2376.4825838191127,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.409978765907,2425.0000000160794,0.0001324819957531814,0.13000000000064318,0.0001703526688258608,0.0026605318731603585,0.0,1.0,1.0,0.041,0.034012548832124886,0.06316987395133145,0.09699226663037142,0.07543015994044479,0.09660453003457103,0.00012798360937778125,0.08640132341540034,0.0004443496632792017,0.003270462789082377,0.003099581841684925,315.25000000209036,6.322707660261233,308.94273589801315,2.4601065927786925,3.853179000756775,2.454085104880154
600.0,0.9686420260187061,24.751090978398157,23.595871779569137,569.0208422242544,29.7339998290211,18.937754594340262,2376.3282455929298,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.3364470082404,2425.0000000162913,0.00013246728940164806,0.13000000000065165,0.00017091133044704965,0.0026691397479091483,0.0,1.0,1.0,0.041,0.03400850458545322,0.06370885380483668,0.09725210919664803,0.07537664858248982,0.09686420260187062,0.00012831338358721865,0.08662881842439354,0.00044551963761116684,0.003278709931641989,0.0031256811757083653,315.2500000021179,6.342752174391301,308.9226719286294,2.4679219858087516,3.8654199777921194,2.461908097276575
610.0,0.971237106321617,24.816312262178474,23.792169374939505,568.6833325481348,29.828042890640095,18.997855677402352,2376.174101456323,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.2630512915744,2425.0000000243654,0.00013245261025831485,0.1300000000009746,0.00017146938122549176,0.0026777379375587836,0.0,1.0,1.0,0.041,0.03400446782103659,0.06423885731233667,0.09751177914527923,0.07532359180639775,0.0971237106321617,0.00012864288991203064,0.08685709291762467,0.00044669362071921253,0.003286985336110965,0.003151334937418677,315.2500000031675,6.36277153771425,308.90263319163785,2.475727559923128,3.877645575812283,2.4697212380808216
620.0,0.9738304627697538,24.88174663618007,23.98524272659495,568.3489714563784,29.921968096619715,19.057881285457913,2376.0201506508774,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.1897912819232,2425.000000032955,0.00013243795825638465,0.13000000000131823,0.00017202682354913826,0.0026863264769131064,0.0,1.0,1.0,0.041,0.03400043852050578,0.06476015536180638,0.09777126822706063,0.075270977356799,0.09738304627697539,0.0001289721181770964,0.08708611322663024,0.00044787143945124126,0.0032952877223483552,0.0031765565749940355,315.2500000042842,6.38276584037252,308.8826195877462,2.4835233520194366,3.889855852600007,2.4775245671346515
630.0,0.9764220151043176,24.94738474130562,24.17518909789125,568.017670793459,30.015775843654705,19.11783169046624,2375.8663925055175,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,618.1166666477602,2425.0000000396385,0.00013242333332955203,0.13000000000158557,0.00017258365949577542,0.002694905396264382,0.0,1.0,1.0,0.041,0.03399641666562681,0.06527301056430637,0.0980305682838018,0.07521879335655798,0.09764220151043176,0.00012930105797647195,0.08731584659456967,0.0004490529253435012,0.003303615845298494,0.003201359124215005,315.250000005153,6.4027351619663095,308.86263102948436,2.4913093950233405,3.9020508597227037,2.4853181197909238
