Time,Glucose,Lysine,Schiff,Amadori,Glyoxal,CML,Fraction_Amadori,Fraction_CML,compartment,v1a,v1b,v2a,v2b,v3,v4,v5,v5b,v6,v7a,v7b,v7c
5.75,0.2499692498105609,0.003374168685176089,1.6893106155401143e-05,1.6568873845451525e-06,4.567278558983141e-06,3.304180286383339e-07,0.0004873198189838684,9.718177312892174e-05,1.0,8.72958759491625e-06,6.081518215944411e-06,4.181043773461783e-07,1.4911986460906373e-09,7.919649286434929e-07,1.424923150708831e-10,2.928045975137446e-10,7.764373550271338e-09,6.742267305115528e-08,7.491408116795031e-08,7.49140811679503e-09,1.4982816233590063e-06
5.76,0.24996921542252595,0.0033741429630528945,1.6899749466949556e-05,1.6610528937512854e-06,4.575192485820066e-06,3.3109665982546976e-07,0.000488544968750378,9.738137053690287e-05,1.0,8.729519846196909e-06,6.08390980810184e-06,4.182687993070015e-07,1.4949476043761568e-09,7.919648894215374e-07,1.4285054886261055e-10,2.933097170822029e-10,7.777827225894113e-09,6.743221701822043e-08,7.492468557580046e-08,7.492468557580046e-09,1.4984937115160094e-06
5.7700000000000005,0.2499691810590335,0.003374117265572585,1.6906364421029313e-05,1.6652200025913888e-06,4.583106283262637e-06,3.317753949072708e-07,0.0004897705889974673,9.758099850213847e-05,1.0,8.729452162108559e-06,6.0862911915705525e-06,4.184325194204755e-07,1.4986980023322498e-09,7.91964850227571e-07,1.4320892022285943e-10,2.9381482276590255e-10,7.791280681546483e-09,6.744171786068677e-08,7.493524206742973e-08,7.493524206742973e-09,1.4987048413485947e-06
5.78,0.249969146719981,0.003374091592632146,1.6912951137116858e-05,1.6693887040444705e-06,4.591019951266022e-06,3.3245423345791945e-07,0.0004909966776601383,9.778065689938808e-05,1.0,8.729384542381055e-06,6.088662409362069e-06,4.1859554064364226e-07,1.5024498336400234e-09,7.919648110614765e-07,1.4356742854782447e-10,2.943199145642895e-10,7.804733917152237e-09,6.745117578222057e-08,7.494575086913395e-08,7.494575086913394e-09,1.498915017382679e-06
5.79,0.2499691124052663,0.003374065944128987,1.6919509734192564e-05,1.6735589911183688e-06,4.5989334897856095e-06,3.3313317505358473e-07,0.0004922232326818732,9.798034560399552e-05,1.0,8.729316986745364e-06,6.091023504309322e-06,4.1875786592126597e-07,1.5062030920065319e-09,7.919647719231376e-07,1.4392607323617973e-10,2.9482499247679813e-10,7.818186932635535e-09,6.746059098543397e-08,7.495621220603773e-08,7.495621220603773e-09,1.4991242441207547e-06
5.8,0.24996907811478775,0.0033740403199609375,1.6926040330743655e-05,1.6777308568495871e-06,4.60684689877701e-06,3.3381221927240617e-07,0.0004934502520145844,9.818006449188418e-05,1.0,8.729249494933555e-06,6.093374519067716e-06,4.189194981859055e-07,1.5099577711646283e-09,7.919647328124383e-07,1.442848536890645e-10,2.9533005650285207e-10,7.831639727920915e-09,6.746996367189277e-08,7.496662630210307e-08,7.496662630210308e-09,1.4993325260420616e-06
5.8100000000000005,0.249969043848444,0.0033740147200262464,1.6932543044767133e-05,1.6819042943031318e-06,4.61476017819605e-06,3.3449136569447787e-07,0.0004946777336185682,9.837981343955232e-05,1.0,8.729182066678801e-06,6.095715496116167e-06,4.190804403579866e-07,1.5137138648728186e-09,7.919646937292629e-07,1.4464376931006933e-10,2.9583510664186386e-10,7.845092302933283e-09,6.747929404212389e-08,7.497699338013765e-08,7.497699338013765e-09,1.499539867602753e-06
5.82,0.24996900960613427,0.003373989144223577,1.6939017993772706e-05,1.686079296572345e-06,4.622673327998769e-06,3.3517061390183244e-07,0.0004959056754624545,9.857959232406837e-05,1.0,8.729114701715357e-06,6.098046477758174e-06,4.192406953458745e-07,1.5174713669151104e-09,7.919646546734966e-07,1.4500281950522167e-10,2.963401428932347e-10,7.858544657597906e-09,6.74885822956231e-08,7.498731366180343e-08,7.498731366180344e-09,1.4997462732360688e-06
5.83,0.24996897538775803,0.003373963592452008,1.6945465294785714e-05,1.6902558567787444e-06,4.630586348141424e-06,3.358499634784253e-07,0.0004971340755231602,9.877940102306626e-05,1.0,8.729047399778566e-06,6.100367506122857e-06,4.194002660459464e-07,1.52123027110087e-09,7.919646156450248e-07,1.4536200368297201e-10,2.9684516525635483e-10,7.87199679184042e-09,6.749782863086245e-08,7.499758736762493e-08,7.499758736762492e-09,1.4999517473524985e-06
5.84,0.24996894119321522,0.003373938064611028,1.6951885064350067e-05,1.6944339680718578e-06,4.638499238580484e-06,3.365294140101183e-07,0.0004983629317858406,9.897923941474068e-05,1.0,8.72898016060485e-06,6.102678623166024e-06,4.195591553426642e-07,1.524990571264672e-09,7.919645766437332e-07,1.4572132125417978e-10,2.973501737306033e-10,7.885448705586822e-09,6.75070332452979e-08,7.500781471699766e-08,7.500781471699766e-09,1.5001562943399532e-06
5.8500000000000005,0.24996890702240626,0.003373912560600534,1.6958277418531163e-05,1.6986136236290593e-06,4.646411999272627e-06,3.3720896508466416e-07,0.000499592242243841,9.917910737784241e-05,1.0,8.728912983931705e-06,6.104979870671219e-06,4.197173661086463e-07,1.5287522612661532e-09,7.919645376695084e-07,1.460807716320991e-10,2.9785516831534813e-10,7.898900398763466e-09,6.751619633537674e-08,7.501799592819637e-08,7.501799592819638e-09,1.5003599185639276e-06
5.86,0.24996887287523187,0.003373887080320831,1.696464247291881e-05,1.7027948166554043e-06,4.654324630174739e-06,3.378886162916902e-07,0.0005008220048986484,9.93790047916736e-05,1.0,8.728845869497687e-06,6.1072712902507715e-06,4.198749012047406e-07,1.532515334989864e-09,7.919644987222371e-07,1.4644035423236478e-10,2.98360149009946e-10,7.912351871297056e-09,6.75253180965451e-08,7.502813121838344e-08,7.502813121838343e-09,1.5005626243676687e-06
5.87,0.24996883875159928,0.0033738616236786774,1.6970980336542784e-05,1.7069775407991059e-06,4.662237131241998e-06,3.3856836720545335e-07,0.00050205221788209,9.95789315310157e-05,1.0,8.728778817058283e-06,6.109552921155402e-06,4.2003176332943396e-07,1.5362797867191952e-09,7.919644598018134e-07,1.4680006850872312e-10,2.988651158141558e-10,7.925803123111396e-09,6.75343987145345e-08,7.503822079392721e-08,7.50382207939272e-09,1.5007644158785443e-06
5.88,0.24996880465145876,0.0033738361906237068,1.6977291075234174e-05,1.7111617926531949e-06,4.670149502416346e-06,3.3924821728111707e-07,0.0005032828801921162,9.977888743562267e-05,1.0,8.728711826481406e-06,6.1118247870843025e-06,4.2018795411204583e-07,1.5400456133878753e-09,7.919644209081807e-07,1.4715991416817476e-10,2.993700687306357e-10,7.939254154107787e-09,6.75434383129001e-08,7.504826479211121e-08,7.50482647921112e-09,1.5009652958422242e-06
5.89,0.24996877057466488,0.0033738107810102136,1.6983574850671794e-05,1.7153475622616932e-06,4.678061743670228e-06,3.399281662482716e-07,0.000504513988900498,9.997887242596225e-05,1.0,8.728644897384967e-06,6.114086946241846e-06,4.203434775541269e-07,1.5438128060355239e-09,7.919643820411732e-07,1.4751989035450562e-10,2.9987500775549504e-10,7.952704964239388e-09,6.755243715219744e-08,7.505826350244158e-08,7.505826350244158e-09,1.5011652700488318e-06
5.9,0.24996873652112034,0.003373785394740458,1.6989831776215876e-05,1.719534842963093e-06,4.685973854961235e-06,3.406082137028743e-07,0.0005057455420479685,0.00010017888638319833,1.0,8.728578029512654e-06,6.116339439437715e-06,4.2049833646134294e-07,1.5475813586667836e-09,7.919643432006797e-07,1.47879996494826e-10,3.0037993288807324e-10,7.966155553434099e-09,6.756139542343828e-08,7.506821713715363e-08,7.506821713715363e-09,1.5013643427430727e-06
5.91,0.24996870249072828,0.003373760031717097,1.6996061964762468e-05,1.7237236281229691e-06,4.693885836247155e-06,3.412883592426681e-07,0.0005069775376832262,0.00010037892918902003,1.0,8.7285112226092e-06,6.1185823073144886e-06,4.206525336278711e-07,1.5513512653106723e-09,7.9196430438659e-07,1.4824023201857535e-10,3.00884844127699e-10,7.979605921620163e-09,6.757031331666574e-08,7.507812590740637e-08,7.507812590740636e-09,1.5015625181481274e-06
5.92,0.24996866848339216,0.003373734691843182,1.7002265528746564e-05,1.727913911133806e-06,4.701797687485976e-06,3.419686024671664e-07,0.0005082099738628841,0.00010057900072563719,1.0,8.728444476420369e-06,6.120815590348763e-06,4.208060718364775e-07,1.5551225200204253e-09,7.919642655987938e-07,1.4860059635750732e-10,3.013897414736902e-10,7.99305606872616e-09,6.757919102096166e-08,7.508799002329073e-08,7.508799002329073e-09,1.5017598004658146e-06
5.93,0.2499686344990159,0.0033737093750221578,1.7008442580145225e-05,1.7321056854148158e-06,4.70970940863588e-06,3.426489429776373e-07,0.0005094428486514164,0.00010077910087577569,1.0,8.728377790692957e-06,6.123039328852281e-06,4.2095895385859436e-07,1.5588951168733343e-09,7.919642268371816e-07,1.4896108894567416e-10,3.018946249253537e-10,8.006505994680995e-09,6.758802872445422e-08,7.509780969383801e-08,7.509780969383801e-09,1.5019561938767602e-06
5.94,0.24996860053750375,0.0033736840811578587,1.7014593230480727e-05,1.7362989444117637e-06,4.717620999655242e-06,3.4332938037708866e-07,0.000510676160121107,0.00010097922952267314,1.0,8.728311165174782e-06,6.125253562973062e-06,4.21111182454398e-07,1.5626690499705872e-09,7.919641881016441e-07,1.4932170921941168e-10,3.0239949448198536e-10,8.01995569941391e-09,6.75968266143253e-08,7.51075851270281e-08,7.51075851270281e-09,1.5021517025405622e-06
5.95,0.24996856659876038,0.003373658810154505,1.7020717590823683e-05,1.7404936815967863e-06,4.725532460502628e-06,3.440099142702521e-07,0.000511909906351996,0.00010117938655007415,1.0,8.728244599614672e-06,6.127458332696526e-06,4.2126276037288615e-07,1.5664443134371077e-09,7.919641493920728e-07,1.4968245661732364e-10,3.029043501428699e-10,8.033405182854467e-09,6.760558487681806e-08,7.511731652979783e-08,7.511731652979784e-09,1.5023463305959568e-06
5.96,0.24996853268269087,0.0033736335619167024,1.7026815771796176e-05,1.744689890468219e-06,4.733443791136796e-06,3.4469054426356797e-07,0.0005131440854318291,0.00010137957184222588,1.0,8.72817809376247e-06,6.129653677846623e-06,4.214136903519554e-07,1.570220901421397e-09,7.919641107083592e-07,1.5004333058026684e-10,3.0340919190728126e-10,8.046854444932553e-09,6.761430369724417e-08,7.512700410804907e-08,7.512700410804907e-09,1.5025400821609815e-06
5.97,0.24996849878920058,0.0033736083363494385,1.7032887883574886e-05,1.748887564550414e-06,4.741354991516692e-06,3.4537126996517025e-07,0.0005143786954560041,0.00010157978528387361,1.0,8.728111647369017e-06,6.131839638086958e-06,4.2156397511847846e-07,1.5739988080953726e-09,7.919640720503955e-07,1.504043305513356e-10,3.039140197744819e-10,8.060303485578376e-09,6.76229832599913e-08,7.513664806665699e-08,7.513664806665699e-09,1.5027329613331398e-06
5.98,0.24996846491819535,0.0033735831333580792,1.7038934035894234e-05,1.7530866973935649e-06,4.7492660616014485e-06,3.460520909848705e-07,0.0005156137345275192,0.00010178002676025603,1.0,8.728045260186148e-06,6.134016252921924e-06,4.217136173883823e-07,1.5777780276542084e-09,7.919640334180743e-07,1.5076545597584659e-10,3.0441883374372337e-10,8.073752304722462e-09,6.763162374853042e-08,7.514624860947822e-08,7.514624860947823e-09,1.5029249721895647e-06
5.99,0.24996843106958133,0.003373557952848368,1.7044954338049495e-05,1.7572872825735272e-06,4.757177001350382e-06,3.4673300693414275e-07,0.0005168492007569198,0.00010198029615710082,1.0,8.727978931966687e-06,6.136183561697818e-06,4.21862619866725e-07,1.5815585543161745e-09,7.919639948112885e-07,1.5112670630132333e-10,3.049236338142457e-10,8.087200902295649e-09,6.764022534542305e-08,7.515580593935893e-08,7.515580593935894e-09,1.5031161187871787e-06
6.0,0.2499683972432651,0.0033735327947264217,1.7050948898899947e-05,1.7614893136916425e-06,4.765087810722992e-06,3.474140174261084e-07,0.0005180850922622478,0.00010218059336062013,1.0,8.72791266246444e-06,6.138341603603981e-06,4.220109852477737e-07,1.5853403823224782e-09,7.919639562299317e-07,1.5148808097748126e-10,3.054284199852776e-10,8.100649278229086e-09,6.764878823232867e-08,7.516532025814295e-08,7.516532025814295e-09,1.5033064051628591e-06
6.01,0.24996836343915357,0.003373507658898729,1.7056917826871994e-05,1.7656927843745594e-06,4.772998489678961e-06,3.480951220755204e-07,0.0005193214071689881,0.000102380918257506,1.0,8.727846451434184e-06,6.140490417673917e-06,4.2215871621508185e-07,1.5891235059371034e-09,7.919639176738975e-07,1.5184957945621213e-10,3.0593319225603673e-10,8.114097432454233e-09,6.765731259001179e-08,7.517479176667976e-08,7.517479176667976e-09,1.5034958353335952e-06
6.0200000000000005,0.24996832965715401,0.0033734825452721474,1.7062861229962288e-05,1.7698976882740567e-06,4.7809090381781516e-06,3.487763204987481e-07,0.0005205581436100167,0.00010258127073492592,1.0,8.727780298631666e-06,6.142630042786423e-06,4.223058154415667e-07,1.592907919446651e-09,7.919638791430803e-07,1.5221120119156888e-10,3.0643795062572904e-10,8.127545364902858e-09,6.766579859834928e-08,7.518422066483252e-08,7.518422066483252e-09,1.5036844132966506e-06
6.03,0.24996829589717406,0.0033734574537538993,1.7068779215740892e-05,1.7741040190668637e-06,4.788819456180603e-06,3.494576123137616e-07,0.0005217952997255481,0.00010278165068051812,1.0,8.72771420381359e-06,6.144760517666721e-06,4.224522855895871e-07,1.5966936171601773e-09,7.919638406373747e-07,1.5257294563975028e-10,3.0694269509354884e-10,8.140993075507024e-09,6.767424643633757e-08,7.519360715148619e-08,7.519360715148619e-09,1.5038721430297238e-06
6.04,0.24996826215912177,0.003373432384251573,1.7074671891354365e-05,1.7783117704544854e-06,4.79672974364653e-06,3.5013899714011677e-07,0.0005230328736630839,0.0001029820579823873,1.0,8.727648166737618e-06,6.146881880887571e-06,4.225981293110205e-07,1.600480593409037e-09,7.919638021566759e-07,1.5293481225908576e-10,3.07447425658679e-10,8.154440564199102e-09,6.768265628209967e-08,7.520295142455517e-08,7.520295142455518e-09,1.5040590284911037e-06
6.05,0.24996822844290548,0.003373407336673115,1.7080539363528936e-05,1.7825209361630223e-06,4.804639900536324e-06,3.508204745989394e-07,0.0005242708635773595,0.00010318249252909984,1.0,8.727582187162352e-06,6.148994170870417e-06,4.227433492473412e-07,1.60426884254672e-09,7.919637637008793e-07,1.532968005100199e-10,3.079521423202908e-10,8.16788783091175e-09,6.769102831289244e-08,7.521225368099158e-08,7.521225368099158e-09,1.5042450736198319e-06
6.0600000000000005,0.24996819474843393,0.003373382310926832,1.7086381738573615e-05,1.7867315099429944e-06,4.812549926810551e-06,3.5150204431291027e-07,0.0005255092676302925,0.0001033829542096795,1.0,8.727516264847343e-06,6.151097425886501e-06,4.22887948029697e-07,1.6080583589486949e-09,7.919637252698808e-07,1.5365890985509752e-10,3.0845684507754373e-10,8.181334875577937e-09,6.769936270511359e-08,7.522151411679285e-08,7.522151411679285e-09,1.5044302823358573e-06
6.07,0.24996816107561617,0.003373357306921386,1.7092199122383318e-05,1.7909434855691614e-06,4.820459822429943e-06,3.521837059062492e-07,0.0005267480839909298,0.00010358344291360271,1.0,8.727450399553063e-06,6.153191684057994e-06,4.2303192827898714e-07,1.6118491370122452e-09,7.919636868635769e-07,1.540211397589479e-10,3.0896153392958527e-10,8.194781698130903e-09,6.770765963430877e-08,7.523073292700973e-08,7.523073292700974e-09,1.5046146585401948e-06
6.08,0.24996812742436167,0.0033733323245657915,1.709799162044202e-05,1.7951568568403475e-06,4.828369587355405e-06,3.5286545900470013e-07,0.0005279873108353963,0.00010378395853079416,1.0,8.727384591040922e-06,6.155276983359126e-06,4.2317529260594e-07,1.6156411711563127e-09,7.91963648481864e-07,1.543834896882699e-10,3.094662088755512e-10,8.208228298504188e-09,6.771591927517866e-08,7.523991030575405e-08,7.523991030575405e-09,1.504798206115081e-06
6.09,0.24996809379458018,0.0033733073637694146,1.7103759337825862e-05,1.7993716175792614e-06,4.83627922154801e-06,3.535473032355156e-07,0.0005292269463468416,0.00010398450095162224,1.0,8.727318839073243e-06,6.15735336161731e-06,4.233180436111901e-07,1.6194344558213353e-09,7.919636101246393e-07,1.547459591118165e-10,3.0997086991456534e-10,8.221674676631616e-09,6.772414180158587e-08,7.524904644620652e-08,7.524904644620652e-09,1.5049809289241304e-06
6.1000000000000005,0.24996806018618184,0.003373282424441968,1.7109502379206308e-05,1.8035877616323206e-06,4.844188724968997e-06,3.5422923822744127e-07,0.0005304669887153885,0.0001041850700668945,1.0,8.727253143413257e-06,6.159420856514271e-06,4.2346018388535614e-07,1.6232289854690885e-09,7.919635717918005e-07,1.5510854750037959e-10,3.104755170457394e-10,8.235120832447294e-09,6.773232738656202e-08,7.525814154062446e-08,7.525814154062446e-09,1.5051628308124893e-06
6.11,0.24996802659907713,0.0033732575064935105,1.7115220848853248e-05,1.807805282869471e-06,4.852098097579766e-06,3.5491126361070045e-07,0.0005317074361380797,0.00010438566576785308,1.0,8.727187503825112e-06,6.161479505587169e-06,4.236017160091179e-07,1.6270247545825238e-09,7.919635334832452e-07,1.5547125432677452e-10,3.109801502681727e-10,8.248566765885602e-09,6.774047620231466e-08,7.52671957803496e-08,7.526719578034962e-09,1.5053439156069922e-06
6.12,0.24996799303317685,0.0033732326098344437,1.7120914850638156e-05,1.8120241751840117e-06,4.860007339341885e-06,3.555933790169789e-07,0.000532948286818827,0.00010458628794617026,1.0,8.727121920073846e-06,6.1635293462297355e-06,4.2374264255329437e-07,1.6308217576656104e-09,7.919634951988719e-07,1.5583407906582502e-10,3.114847695809528e-10,8.262012476881204e-09,6.774858842023415e-08,7.527620935581571e-08,7.52762093558157e-09,1.5055241871163141e-06
6.13,0.24996795948839215,0.003373207734375508,1.7126584488037202e-05,1.8162444324924166e-06,4.867916450217079e-06,3.5627558407940937e-07,0.0005341895389683578,0.00010478693649394394,1.0,8.727056391925388e-06,6.165570415693392e-06,4.238829660789208e-07,1.6346199892431749e-09,7.919634569385792e-07,1.5619702119434784e-10,3.1198937498315435e-10,8.275457965369033e-09,6.775666421090063e-08,7.528518245655624e-08,7.528518245655625e-09,1.505703649131125e-06
6.140000000000001,0.2499679259646345,0.003373182880027782,1.7132229864134398e-05,1.820466048734156e-06,4.875825430167235e-06,3.569578784325563e-07,0.0005354311908041635,0.00010498761130369304,1.0,8.726990919146556e-06,6.167602751088383e-06,4.2402268913732635e-07,1.6384194438607402e-09,7.919634187022661e-07,1.5656008019113742e-10,3.124939664738401e-10,8.2889032312843e-09,6.776470374409086e-08,7.529411527121205e-08,7.529411527121205e-09,1.5058823054242412e-06
