Time,u_1,u_2,AMPK_A,Drug_D,Glucose_G,miR_451_M,mTOR_R,deltaD,myu_G,l_1,l_2,alpha,l_3,l_4,beta,S_1,epsilon_1,l_5,l_6,gamma,S_2,epsilon_2,myu_D,compartment,Dose_for_Glucose,Dose_for_Drug,Consumption_of_Glucose,Decay_of_Drug,Production_of_miR_451,loss_of_miR_451,signal_source_of_AMPK,Production_of_AMPK,loss_of_AMPK,signal_source_of_mTOR,Production_of_mTOR,loss_of_mTOR
107.76,0.0,0.0,1.7079815894637187,7.339709964157217e-06,0.019509536664420915,1.2746040373096146,2.235509146789985,0.9999926603169714,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.009754768332210458,9.659058312830898e-06,0.7252853868779053,1.2746040373096146,10.0,76.20163931186109,85.39907947318594,60.0,51.0571419714768,111.77545733949925
107.88,0.0,0.0,1.8080668846943246,6.267504200926624e-06,0.01837338850969909,1.2087086739298818,2.1508071539512033,0.9999937325154399,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.009186694254849545,8.248035528419438e-06,0.6603692895412308,1.2087086739298818,10.0,81.2685481248411,90.40334423471623,60.0,46.84844238159509,107.54035769756015
108.0,1.0,1.0,1.9155126495601926,5.351942946313646e-06,0.01730340694344229,1.1431506420736912,2.069816029887548,0.9999946480713753,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.008651703471721145,7.043156917348759e-06,0.599485553204097,1.1431506420736912,10.0,86.70043915764298,95.77563247800963,60.0,42.834173887568,103.4908014943774
108.12,1.0,1.0,2.0206326162617207,0.11100905819872112,0.1327666677539916,1.085309121610406,2.0588297547283525,0.8949306424327151,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.0663833338769958,0.146087920589517,0.6637826563868545,1.085309121610406,10.0,91.8317542031077,101.03163081308604,60.0,42.974131444261815,102.94148773641763
108.24,1.0,1.0,2.1059297740836476,0.20579711644710258,0.2415058707341547,1.041720603239735,2.0659375496607835,0.8139982063794263,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.12075293536707735,0.270829005244387,0.735582854765152,1.041720603239735,10.0,95.91489746396964,105.29648870418238,60.0,43.38363381648761,103.29687748303917
108.36,1.0,1.0,2.1685772728736357,0.28673853808037536,0.3439126317594611,1.011530137258875,2.0799663562707367,0.7507079847299938,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.17195631587973054,0.377347916113774,0.8131558602009038,1.011530137258875,10.0,98.85363304058507,108.42886364368178,60.0,44.14645586248352,103.99831781353683
108.48,1.0,1.0,2.2078624779323515,0.35585535636534055,0.4403555898356072,0.9937804850637227,2.101696279409161,0.7005739464689433,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.2201777949178036,0.46830564897678817,0.8949294162790151,0.9937804850637227,10.0,100.62388557428834,110.39312389661757,60.0,45.299523309556285,105.08481397045806
108.6,1.0,1.0,2.2243058660982284,0.41487556998329855,0.5311821630747962,0.9874722598259272,2.1316308834311397,0.6604224519693195,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.2655910815373981,0.5459762500980209,0.9798108910223524,0.9874722598259272,10.0,101.26062060755034,111.21529330491143,60.0,46.86623919899927,106.58154417155698
108.72,1.0,1.0,2.2193344772115666,0.46527395895220397,0.6167193935736219,0.9916210500152169,2.1701305025672664,0.6279630455240995,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.30835969678681097,0.6123005299811004,1.0671336873826542,0.9916210500152169,10.0,100.84140521435897,110.96672386057833,60.0,48.863940617467314,108.50652512836332
108.84,1.0,1.0,2.1949749962867497,0.5083101275215703,0.697275335178969,1.0052994405712143,2.2175052020726156,0.6015111976557963,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.3486376675894845,0.6689361278183866,1.1565880182489796,1.0052994405712143,10.0,99.4714601267833,109.74874981433749,60.0,51.30796887364542,110.87526010363078
108.96,1.0,1.0,2.1536044979805924,0.54505988792544,0.7731401809211135,1.0276669785181833,2.2740545431567614,0.5798070588581576,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.38657009046055674,0.7172988125098791,1.248153318166013,1.0276669785181833,10.0,97.27156098457725,107.68022489902961,60.0,54.21299644725272,113.70272715783807
109.08,1.0,1.0,2.097751103698004,0.576441638453859,0.8445871593189069,1.0579901380376473,2.3400558371226956,0.5618942362898105,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.42229357965945347,0.7585971962052784,1.342044189517806,1.0579901380376473,10.0,94.3688622020407,104.88755518490021,60.0,57.592919016311946,117.00279185613478
109.2,1.0,1.0,2.029958280196106,0.6032390066194706,0.9118733835999876,1.0956543321822287,2.4157490503076473,0.5470369073026076,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.4559366917999938,0.7938625327112233,1.438662660221298,1.0956543321822287,10.0,90.89015206077767,101.4979140098053,60.0,61.45919366732122,120.78745251538237
109.32,1.0,1.0,1.9526817967628785,0.6261216892139875,0.9752411541835575,1.140168534399846,2.501292957374851,0.5346613681514936,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.48762057709177875,0.8239761430056075,1.5385622539100188,1.140168534399846,10.0,86.95711581368082,97.63408983814392,60.0,65.81879498543489,125.06464786874254
109.44,1.0,1.0,1.8682158989287616,0.6456615709402423,1.0349186691919718,1.1911670970618977,2.5967140508589437,0.524315555406116,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.5174593345959859,0.849690627357359,1.642418033299619,1.1911670970618977,10.0,82.68292692922869,93.41079494643807,60.0,70.6718221223326,129.8357025429472
109.56,1.0,1.0,1.77864909666353,0.6623469389299617,1.091120811134373,1.2484076409156855,2.701858774365251,0.5156397383010466,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.5455604055671865,0.8716485716318296,1.7509964583655409,1.2484076409156855,10.0,78.17014209987994,88.9324548331765,60.0,76.00880602221993,135.09293871826256
109.68,1.0,1.0,1.6858392839342444,0.6765947871359583,1.1440499632283028,1.3117655872608391,2.816337757035364,0.5083450716341882,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.5720249816141514,0.8903987398709212,1.865123224330608,1.3117655872608391,10.0,73.50971127230153,84.29196419671221,60.0,81.80815022216399,140.8168878517682
109.8,1.0,1.0,1.5914106125669927,0.6887612141101267,1.19389673421152,1.3812252016120212,2.9394772824922026,0.5021977994390109,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.59694836710576,0.9064097577689267,1.9856403713175723,1.3812252016120212,10.0,68.78092211159095,79.57053062834963,60.0,88.03359405313475,146.97386412461012
109.92,1.0,1.0,1.4967648688519513,0.6991502977423824,1.240840634454935,1.4568659799815853,3.0702741999738468,0.4970074327617125,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.6204203172274675,0.9200817918289752,2.1133480766400807,1.4568659799815853,10.0,64.05209262146471,74.83824344259756,60.0,94.63207715025216,153.51370999869235
110.04,1.0,1.0,1.4031040535977575,0.7080216942946338,1.2850507224772287,1.5388427540326908,3.207363805683201,0.49261778268889167,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.6425253612386144,0.9317565496917382,2.2489243587381864,1.5388427540326908,10.0,59.38177006815627,70.15520267988788,60.0,101.53226843578292,160.36819028416005
110.16,1.0,1.0,1.3114585824614824,0.71559712016401,1.3266862076678199,1.6273574790257928,3.3490088324155547,0.4889000925162802,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.6633431038339099,0.9417258101358372,2.392819017109688,1.6273574790257928,10.0,54.8201679075554,65.57292912307412,60.0,108.6442342962398,167.45044162077772
110.28,1.0,1.0,1.2227157161410818,0.7220658997699484,1.365897026727475,1.7226207813560852,3.493120575144088,0.48574771258660177,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.6829485133637375,0.9502387240972521,2.5451235519800175,1.7226207813560852,10.0,50.410564350275536,61.135785807054084,60.0,115.86081150076444,174.6560287572044
110.4,1.0,1.0,1.1376428919745927,0.7275897077073173,1.4028243933082578,1.8248022870812028,3.637323721779873,0.4830719325674258,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.7014121966541289,0.9575080553428297,2.705429209784643,1.8248022870812028,10.0,46.19040706621655,56.88214459872963,60.0,123.06125913786134,181.86618608899366
110.52,1.0,1.0,1.0569017573550539,0.7323066130092332,1.4376013150099174,1.933970962708327,3.7790730024616166,0.48079869354889143,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.7188006575049587,0.9637155027201509,2.8726993029581886,1.933970962708327,10.0,42.191923729532924,52.845087867752696,60.0,130.11752133706136,188.95365012308082
110.64,1.0,1.0,0.9810505488270268,0.7363345024277897,1.4703530467495127,2.0500304357623333,3.915819613631187,0.4788659845607359,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.7351765233747564,0.9690162051949713,3.0451956995067277,2.0500304357623333,10.0,38.44213414708119,49.05252744135134,60.0,136.90289924345532,195.79098068155935
110.76,1.0,1.0,0.9105344950749261,0.739773938910412,1.5011974150931373,2.172659455174119,4.045208716125025,0.47722178460467657,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.7505987075465687,0.9735425036061022,3.22050578907809,2.172659455174119,10.0,34.96228988643481,45.52672475374631,60.0,143.302226422545,202.26043580625122
110.88,1.0,1.0,0.8456691227326015,0.742710898339395,1.5302455042290666,2.301268213972071,4.165284843115174,0.4758222597644971,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.7651227521145333,0.9774075422146438,3.395699604637744,2.301268213972071,10.0,31.76703130356018,42.28345613663008,60.0,149.22174107894284,208.2642421557587
111.0,0.0,0.0,0.7866239087873959,0.745218783624485,1.5576019112531139,2.434985596704316,4.274646923883756,0.4746304472101568,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.7788009556265569,0.9807079192498224,3.5676082472025774,2.434985596704316,10.0,28.863548896193805,39.33119543936979,60.0,154.59648350732184,213.73234619418778
111.12,0.0,0.0,0.7352315411394258,0.6363559945884655,1.466894300710883,2.56572738066405,4.3071913627721985,0.5292173856448756,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.7334471503554415,0.8374444888784206,3.6117760542892228,2.56572738066405,10.0,26.374935294229104,36.76157705697129,60.0,155.51173018989587,215.35956813860992
111.24,0.0,0.0,0.6932708241889625,0.5433945683013329,1.3814688414071568,2.68591738428748,4.324408381836852,0.5807734273643538,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.6907344207035784,0.7151072518845542,3.642634495258958,2.68591738428748,10.0,24.348221855012685,34.66354120944812,60.0,156.3557965886372,216.2204190918426
111.36,0.0,0.0,0.6590028142114134,0.46401268377351074,1.301018086743973,2.7952769234695043,4.3396664598825385,0.6287555794231586,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.6505090433719865,0.6106406918459402,3.6611012432667023,2.7952769234695043,10.0,22.692272272551406,32.950140710570665,60.0,157.10191780575397,216.98332299412692
111.48,0.0,0.0,0.6309535988911187,0.3962278006829811,1.225252516330328,2.893721571733967,4.352879227567725,0.6728534020132942,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.612626258165164,0.5214357856988031,3.6688005840478235,2.893721571733967,10.0,21.33646374027784,31.547679944555934,60.0,157.74555308283956,217.64396137838625
111.6,0.0,0.0,0.6079704777477262,0.3383459331352936,1.1538993329655596,2.981364517112918,4.364049124884114,0.7129486126852879,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.5769496664827798,0.4452632480060464,3.667401611298061,2.981364517112918,10.0,20.225444159412625,30.398523887386308,60.0,158.2872255470426,218.2024562442057
111.72,0.0,0.0,0.5891441106836837,0.28891957353308617,1.0867014354048965,3.0584906093904993,4.373240301035023,0.7490724482305516,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.5433507177024482,0.3802181587695414,3.658477696764457,3.0584906093904993,10.0,19.31552574337477,29.457205534184183,60.0,158.730644660737,218.66201505175113
111.84,0.0,0.0,0.5737529870787449,0.24671365360664846,1.0234168658612641,3.1255208599620734,4.380553319911108,0.7813644023792516,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.5117084329306321,0.3246751681463494,3.643433294122743,3.1255208599620734,10.0,18.57203237489774,28.687649353937243,60.0,159.0812367074845,219.0276659955554
111.96,0.0,0.0,0.5612227339931738,0.21067317166378563,0.96381768356164,3.182976338110336,4.386111821847709,0.8100387672456983,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.48190884178082,0.2772458939095419,3.623474326122136,3.182976338110336,10.0,17.967291386768004,28.06113669965869,60.0,159.34494112479558,219.30559109238544
112.08,0.0,0.0,0.5510923410141587,0.1798977786790995,0.9076893416582335,3.2314441787741575,4.3900334446282585,0.8353555981996921,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.4538446708291167,0.23674547674169497,3.599616280252823,3.2314441787741575,10.0,17.47910801667131,27.554617050707936,60.0,159.52782218699082,219.50167223141293
112.2,0.0,0.0,0.5429904648976265,0.15361812705108133,0.8548296660027257,3.2715497883502462,4.392432014259649,0.8575994525207855,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.42741483300136285,0.20216145519922304,3.5726976460789936,3.2715497883502462,10.0,17.08957962012012,27.149523244881323,60.0,159.63558892107142,219.62160071298243
112.32,0.0,0.0,0.5366164593996859,0.1311774765225873,0.8050483066560035,3.303933426522914,4.393418080613991,0.8770621026453416,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.40252415332800173,0.17262955910372488,3.5434022326823413,3.303933426522914,10.0,16.784189439583496,26.830822969984297,60.0,159.67345261522402,219.67090403069952
112.44,0.0,0.0,0.5317254072047596,0.11201493570479137,0.7581659772246073,3.32923262550632,4.393082911673054,0.8940309044189759,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.37908298861230366,0.14741165538750545,3.512283108207755,3.32923262550632,10.0,16.551098792122485,26.58627036023798,60.0,159.64608837565666,219.6541455836527
112.56,0.0,0.0,0.5281162425269122,0.09565159550388802,0.7140138267139953,3.3480689571917246,4.391514324768942,0.9087805841601314,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.35700691335699763,0.12587749968311665,3.4797858013082585,3.3480689571917246,10.0,16.380598968413636,26.405812126345612,60.0,159.55769924304855,219.57571623844711
112.68,0.0,0.0,0.5256238312254271,0.08167874370471742,0.6724329364933516,3.3610382674050836,4.388783634438533,0.9215679706580544,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.3362164682466758,0.10748922671540813,3.4462644398156237,3.3610382674050836,10.0,16.26468731206575,26.281191561271356,60.0,159.41193846775684,219.43918172192664
112.8,0.0,0.0,0.5241115673444801,0.06974700433431885,0.633273508848564,3.368705295175497,4.384964800805793,0.9326297413433845,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.316636754424282,0.09178705770396361,3.4119993414933565,3.368705295175497,10.0,16.196724947302272,26.205578367224003,60.0,159.21198968995068,219.24824004028966
112.92,0.0,0.0,0.5234648137583848,0.05955825030075661,0.5963945351658269,3.371598900983198,4.380108365515833,0.9421806496865324,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.29819726758291343,0.07837865739579569,3.3772144952409953,3.371598900983198,10.0,16.17118277315388,26.17324068791924,60.0,158.96077571956707,219.0054182757916
113.04,0.0,0.0,0.5235884262158539,0.05085790652976833,0.5616632386741325,3.3702103477995933,4.374266265014386,0.9504137085201909,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.28083161933706624,0.06692900499317513,3.3420829092281785,3.3702103477995933,10.0,16.1834323590123,26.179421310792694,60.0,158.6607743436956,218.7133132507193
113.16,0.0,0.0,0.5244023516548854,0.0434284802591459,0.528954508476386,3.3649928945829926,4.3674890327165405,0.9575010318678481,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.264477254238193,0.057151880021036,3.306738994846989,3.3649928945829926,10.0,16.22958081905621,26.22011758274427,60.0,158.31418161404383,218.37445163582703
113.28,0.0,0.0,0.5258389389906539,0.03708442171663124,0.4981506304021295,3.3563614935049877,4.359813715783642,0.9635947835894066,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.24907531520106474,0.04880309897908671,3.2712862107741314,3.3563614935049877,10.0,16.306347380746463,26.291946949532697,60.0,157.92295839959297,217.9906857891821
113.4,0.0,0.0,0.5278409826047479,0.03166707334074746,0.4691406006214451,3.3446948049920016,4.351269492227526,0.9688290774207029,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.23457030031072254,0.041673868516423664,3.2358022304100738,3.3446948049920016,10.0,16.41095211540283,26.392049130237393,60.0,157.488824076367,217.56347461137628
113.52,0.0,0.0,0.5303602325133009,0.027041106972244832,0.44181999170979364,3.3303358461988224,4.341895566647668,0.9733212304131708,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.22090999585489682,0.0355860967754742,3.200343349302452,3.3303358461988224,10.0,16.541041798331385,26.518011625665043,60.0,157.01326611820974,217.0947783323834
113.64,0.0,0.0,0.5333555690804528,0.02309090649046291,0.4160904076689984,3.3135944018757195,4.331715157018091,0.9771736483085375,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.2080452038344992,0.030387632941449194,3.164949687760105,3.3135944018757195,10.0,16.69461921868467,26.66777845402264,60.0,156.4976094498329,216.58575785090454
113.76,0.0,0.0,0.5367920535540133,0.01971766390195295,0.39185909705870187,3.294749168587279,4.320751858543485,0.9804754578467825,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.19592954852935093,0.025948445694970082,3.129647793890363,3.294749168587279,10.0,16.869989282875064,26.839602677700665,60.0,155.94301208227307,216.03759292717425
113.88,0.0,0.0,0.5406402919649066,0.01683735566373742,0.36903909692452586,3.274048565475096,4.309026009557636,0.9833036003912913,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.18451954846226293,0.022157960053478448,3.094452818617924,3.274048565475096,10.0,17.065728811991512,27.03201459824533,60.0,155.3504598492176,215.45130047788177
114.0,0.0,0.0,0.5448757435128132,0.014377733817055949,0.34754793868938433,3.251715630448648,4.296556036869159,0.9857251322142184,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.17377396934469216,0.01892109770324563,3.059369468555801,3.251715630448648,10.0,17.28062638177424,27.24378717564066,60.0,154.72074063158985,214.82780184345796
114.12,0.0,0.0,0.5494771481301258,0.01227740440535547,0.3273083212347288,3.227947388986521,4.2833523654830525,0.9877976554301025,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.1636541606173644,0.0161570641974478,3.024397764652778,3.227947388986521,10.0,17.513680281025398,27.47385740650629,60.0,154.05460848229842,214.16761827415263
114.24,0.0,0.0,0.5544278497011828,0.01048391084632877,0.3082473850090247,3.2029181836770704,4.269430773169988,0.9895708537973547,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.15412369250451236,0.013796826673768662,2.9895281313564612,3.2029181836770704,10.0,17.764064091893022,27.721392485059138,60.0,153.3525447083965,213.4715386584994
114.36,0.0,0.0,0.5597140868147764,0.008952408138517965,0.2902964595079667,3.1767815370240196,4.2548000620564315,0.9910875453516771,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.14514822975398334,0.011781369110289642,2.954746704364201,3.1767815370240196,10.0,18.03110936043326,27.98570434073882,60.0,152.61493096022747,212.74000310282156
114.48,0.0,0.0,0.5653242733032965,0.007644626418619165,0.27339091320146774,3.1496716879490254,4.239457403633892,0.9923845194209464,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.13669545660073387,0.010060328366902823,2.9200375430423366,3.1496716879490254,10.0,18.314294226410784,28.266213665164823,60.0,151.84210773469755,211.97287018169462
114.6,0.0,0.0,0.5712510529022382,0.006527895003197415,0.2574698803359299,3.12170548070843,4.223416308634907,0.9934933654163051,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.12873494016796494,0.0085907098242078,2.88537594049248,3.12170548070843,10.0,18.613230375904934,28.56255264511191,60.0,151.03407709568782,211.17081543174535
114.72,0.0,0.0,0.5774880013058876,0.005574288210701791,0.24247600094681246,3.092983851806385,4.206668807696034,0.9944412193059904,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.12123800047340623,0.0073357632852835575,2.850738749585274,3.092983851806385,10.0,18.927655374012218,28.87440006529438,60.0,150.19090233349618,210.3334403848017
