Time,AS_m,ASL_m,ASoOH_m,ASLpOH_m,ASpOH_m,ASLoOH_m,AS_c,ASL_c,ASpOH_c,ASoOH_c,ASLpOH_c,ASLoOH_c,ASpOH_b,ASoOH_b,ASLpOH_b,ASLoOH_b,AS_b,ASL_b,CYP3A4_ASLpOH_Km1,CYP3A4_ASLoOH_Km1,CYP3A4_ASpOH_Km1,CYP3A4_ASoOH_Km1,Import_ASLpOH_k,Import_ASLoOH_k,Import_ASL_k,fu_ASL,fu_AS,Import_ASpOH_k,Export_ASLpOH_k,Export_ASLoOH_k,k_CR_ASL_c,k_CR_ASL_m,k_PON_OH_c,Export_ASoOH_k,Prot_k1,CYP3A4_ASoOH_Vmax,CYP3A4_ASLpOH_Vmax,CYP3A4_ASLoOH_Vmax,UGT1A3_AS_Vmax,UGT1A3_AS_Km1,UGT1A3_AS_KI1,k_PON_ASL_c,Export_AS_k,Export_ASL_k,Import_AS_k,Import_ASoOH_k,Export_ASpOH_k,CYP3A4_ASpOH_Vmax,compartment,medium,cell,Import_AS,Import_ASL,CYP3A4_ASpOH,CYP3A4_ASoOH,CYP3A4_ASLpOH,CYP3A4_ASLoOH,Export_ASoOH,UGT1A3_AS,R_ASASL_c,CR_oOH,CR_pOH,Export_AS,Export_ASL,Import_ASLpOH,Import_ASLoOH,ASpOH_Prot,ASoOH_Prot,ASLpOH_Prot,ASLoOH_Prot,AS_Prot,ASL_Prot,Import_ASpOH,R_ASASL_m,R_pOH_m,R_oOH_m,Export_ASLpOH,Export_ASLoOH,Export_ASpOH,Import_ASoOH
9.6,8088.179616034117,24.931592129533172,3.3891334271942988,0.41791369314856547,0.7087968844115198,0.7558151938903251,19753.639231902613,384.1503947662366,470.9286154489561,1087.638417351665,163.97033289526013,121.19191932203914,1669.2341256268674,3855.257634646232,581.2694121631939,429.6272078365883,70026.42423913797,1361.8984178741591,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.47313249205376,6.866160472473435,4.32102546674156,11.244033529006728,1.703671398298508,1.3719702861455747,1.7383724824531663,7.261989000032875,1.6936806754848608,0.48699760860368213,0.6588983857063133,42.78638257630106,8.382929914588816,0.014095810956207966,0.019743404494803073,3.5943716026481525,7.795254415128547,0.681173318409601,0.45354853473747425,78.43311678091705,0.7612227053558308,0.002807827977907795,0.12465796064766586,0.0020895684657428275,0.003779075969451626,0.18559801980414492,0.3232673255996072,0.3745106907219368,0.0013175256198217837
9.61,8087.571920904055,24.938556112800356,3.3978437924349425,0.41876105646269307,0.7106672578387582,0.7573144008660428,19769.212879691597,384.30150988405086,471.6427043280043,1089.186940492013,164.10555343798808,121.2819401747484,1671.7657651630454,3860.74770352903,581.7489012575626,429.9464319771577,70081.64462872983,1362.434263241529,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.46077501158396,6.868078353465218,4.3224638493083996,11.24777644187164,1.7035658400716471,1.3718852798756709,1.7408474869883843,7.263040722114628,1.694346926927792,0.48735934839820905,0.6594417559352113,42.820115097412,8.386227548689758,0.014124391673430176,0.01978256677942277,3.595480275330683,7.796528358673785,0.6805700469013345,0.45304330601583387,78.39282357852382,0.7605957523928373,0.0028152372752024567,0.12469278056400178,0.0020938052823134654,0.0037865720043302143,0.1857510759364587,0.3235074472221239,0.3750785770438887,0.0013209117743090838
9.62,8086.964456342623,24.945526805495355,3.406566554411241,0.41960902060639493,0.7125404552791024,0.758814574477467,19784.778527596423,384.4525007837621,472.35701312455626,1090.735715985123,164.2406541820162,121.37186071513582,1674.298184646743,3866.2386676613187,582.2279655553531,430.26530040333796,70136.83665218967,1362.9696680161628,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.44842221972723,6.86999808223342,4.323900254775471,11.25151420999111,1.703460252989083,1.3718002503682063,1.7433228948590223,7.264089284545817,1.6950126307055289,0.4877206850977018,0.6599846447650138,42.85383029077385,8.389522472103257,0.014152992656033096,0.019821754314500395,3.596586903163161,7.7977976652648415,0.6799672502405019,0.45253860222709363,78.352555138499,0.7599703594257334,0.0028226577595426364,0.12472763402747677,0.0020980451030319747,0.0037940728723873354,0.1859039964686241,0.32374730127155327,0.3756466382574346,0.00132430274802737
9.63,8086.3572222399,24.952504184429284,3.415301715147075,0.42045758478795997,0.7144164775671653,0.7603157132414159,19800.336180544535,384.603367781723,473.07154143122403,1092.2847429061644,164.37563521935127,121.46168104549876,1676.8313826331664,3871.730523763055,582.7066053827268,430.5838134778129,70192.00032699062,1363.5046333203604,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.43607411424836,6.871919652391824,4.32533468696769,11.255246843318208,1.7033546380092626,1.3717151983950204,1.7457987045869225,7.2651346961867125,1.6956777882128387,0.4880816191132322,0.6605270525654412,42.887528167059465,8.39281469173276,0.014181613877313103,0.019860967061292267,3.5976914897062033,7.799062344254636,0.6793649288077677,0.452034423427433,78.31231143431039,0.7593465206137898,0.002830089434234569,0.12476252092214642,0.0021022879239398,0.0038015785662070794,0.1860567815047837,0.32398688802076336,0.3762148740385952,0.0013276985417634253
9.64,8085.7502184860305,24.959488226471436,3.4240492766592587,0.42130674821642616,0.7162953255359673,0.7618178156764419,19815.885843458433,384.7541111933687,473.7862888412707,1093.8340203319906,164.51049664199854,121.55140126808121,1679.3653576798301,3877.223268560172,583.18482106584,430.90197156307767,70247.13567058835,1364.0391602731656,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.4237306929134,6.873843057570233,4.326767149699556,11.258974351778903,1.703248996085644,1.3716301247239353,1.7482749146966206,7.266176965869251,1.6963424008404435,0.4884421508556575,0.6610689797062069,42.921208736930964,8.396104214461692,0.014210255310591838,0.019900204981100015,3.5987940385223647,7.800322404953457,0.6787630829779846,0.45153076967109423,78.27209243892983,0.7587242301337118,0.002837532302578181,0.12479744113235718,0.002106533741082131,0.0038090890783822095,0.18620943114907815,0.3242262077424798,0.37678328406390893,0.0013310991563012869
9.65,8085.143444971223,24.96647890854896,3.432809240957569,0.42215651010158245,0.7181770000169425,0.7633208803028358,19831.427521255733,384.9047313332246,474.5012549486086,1095.383547341135,164.64523854195951,121.64102148507236,1681.9001083465528,3882.716898784561,583.6626129308356,431.21977502143307,70302.2427004212,1364.5732499903957,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.4113919534898,6.875768291414383,4.3281976467751875,11.262696745272148,1.7031433281667372,1.371545030118788,1.7507515237153362,7.26721610239714,1.6970064699750542,0.48880228073561477,0.6616104265570101,42.95487201103992,8.399391047153628,0.014238916929216276,0.019939468035270677,3.5998945531587014,7.801577856659988,0.678161713126974,0.4510276410123197,78.23189812557713,0.7581034821815774,0.0028449863678671164,0.1248323945427448,0.002110782550507912,0.0038166044015141795,0.18636194550564397,0.324465260709282,0.37735186801043047,0.0013345045924222547
9.66,8084.536901585746,24.973476207646506,3.4415816100447576,0.4230068696539696,0.7200615018399406,0.7648249056426268,19846.96121884916,385.0552285149148,475.21643934779655,1096.933323013803,164.77986101123003,121.73054179860492,1684.435633195444,3888.211411174043,584.1399813038372,431.5372242149801,70357.32143391013,1365.1069035846697,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.39905789374615,6.877695347585847,4.329626181988354,11.266414033669971,1.7030376351961527,1.37145991533947,1.753228530172961,7.2682521145459615,1.697669996999408,0.489162009163514,0.6621513934875267,42.98851800002728,8.40267519665247,0.014267598706558741,0.0199787561851967,3.6009930371642076,7.802828708645776,0.677560819626683,0.45052503750050843,78.19172846747213,0.7574842709670246,0.002852451633388741,0.12486738103823253,0.0021150343482698483,0.003824124528213134,0.18651432467861126,0.32470404719359874,0.3779206255557287,0.0013379148509048994
9.67,8083.9305882199305,24.98048010080587,3.4503663859165763,0.42385782608488143,0.721948831833231,0.7663298902195843,19862.486941146577,385.2056030511695,475.93184163403714,1098.4833464318642,164.9143641417982,121.81996231075354,1686.9719307908988,3893.706802472341,584.6169265109413,431.854319505614,70412.37188845886,1365.640122165436,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.38672851145228,6.879624219761936,4.331052759122505,11.270126226817538,1.7029319181126386,1.3713747811419577,1.7557059326020485,7.269285011063284,1.6983329832923013,0.489521336549532,0.6626918808674018,43.02214671452349,8.40595666978262,0.014296300616016966,0.02001806939231598,3.6020894940743164,7.804074970182373,0.6769604028442154,0.4500229591855441,78.15158343820657,0.7568665907210015,0.0028599281024241615,0.12490240050402936,0.0021192891304244073,0.0038316494510979215,0.18666656877210136,0.324942567467704,0.3784895563778844,0.001341329932525069
9.68,8083.324504764175,24.98749056512568,3.4591635705617936,0.42470937860636604,0.7238389908235073,0.7678358325592197,19878.004693050985,385.3558552538333,476.6474614031747,1100.0336166788468,165.04874802564254,121.90928312353324,1689.508999699587,3899.203069429063,585.0934488782107,432.171061255019,70467.39408145392,1366.172906839001,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.37440380437948,6.881554901635611,4.332477381950793,11.273833334533231,1.7028261778501277,1.3712896282783482,1.7581837295378009,7.270314800668759,1.6989954302286256,0.489880263303606,0.663231889066242,43.05575816514843,8.40923547334915,0.014325022631014121,0.020057407618111936,3.6031839274167123,7.805316650494841,0.6763604631457064,0.4495214061129513,78.11146301087632,0.7562504356860791,0.0028674157782482422,0.1249374528256284,0.0021235468930318304,0.0038391791627960985,0.18681867789022477,0.32518082180371255,0.3790586601554887,0.0013447498380558971
9.69,8082.71865110893,24.99450757776102,3.467973165962217,0.4255615264312271,0.7257319796358908,0.7693427311887882,19893.51447946057,385.5059854338732,477.3632982516926,1101.5841328399297,165.18301275472987,121.9985043388978,1692.046838490445,3904.7002087996675,585.5695487316666,432.48744982466235,70522.38803026472,1366.7052587085566,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.3620837703001,6.883487386915385,4.33390005423612,11.277535366608749,1.702720415337778,1.3712044574968956,1.7606619195180595,7.271341492054236,1.6996573391794036,0.4902387898354269,0.6637714184536065,43.08935236251159,8.412511614137982,0.01435376472499886,0.020096770824113524,3.604276340719079,7.806553758815989,0.6757610008953543,0.44902037832777064,78.07136715894914,0.7556358001338866,0.0028749146641296177,0.12497253788880511,0.0021278076321561354,0.003846713655943941,0.18697065213707872,0.32541881047357596,0.37962793656764104,0.0013481745682678119
9.7,8082.113027144719,25.00153111592312,3.476795174092714,0.4264142687730251,0.7276277990939338,0.7708505846372897,19909.01630526869,385.6559939013864,478.0793517767107,1103.1348940019352,165.31715842101337,122.08762605873824,1694.5854457346677,3910.198217345446,586.0452263972828,432.8034855757888,70577.35375224354,1367.2371788742105,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.34976840698786,6.885421669325227,4.33532077973115,11.281232332809152,1.7026146315000157,1.3711192695420413,1.763140501083293,7.27236509388386,1.7003187115118226,0.49059691655443377,0.6643104693990002,43.122929317211984,8.415785098916055,0.014382526871445363,0.02013615897189528,3.6053667374897302,7.807786304347629,0.6751620164525138,0.44851987587407394,78.0312958560168,0.7550226783341167,0.0028824247633307096,0.1250076555796156,0.0021320713438651253,0.0038542529231864486,0.18712249161674502,0.3256565337490784,0.380197385293947,0.0013516041239285425
9.71,8081.507632762123,25.00856115687898,3.485629596921231,0.42726760484607856,0.7295264500196245,0.7723593914354714,19924.510175363917,385.8058809656083,478.79562157598355,1104.6858992533228,165.45118511643065,122.17664838488112,1697.124820005699,3915.6970918334964,586.5204822009779,433.11916886941503,70632.29126472567,1367.7686684330113,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.33745771221777,6.88735774260447,4.336739562178352,11.284924242872979,1.702508827256579,1.3710340651544533,1.7656194727765857,7.273385614794185,1.7009795485892707,0.49095464386980636,0.6648490422718649,43.15648903983824,8.419055934431505,0.014411309043853385,0.020175572023077383,3.606455121246663,7.809014296252827,0.6745635101755715,0.44801989879302706,77.99124907567108,0.7544110645913314,0.0028899460791077408,0.1250428057843949,0.002136338024230393,0.003861796957177357,0.18727419643328785,0.3258939919018319,0.3807670060145167,0.0013550385058031286
9.72,8080.902467851781,25.015597677951042,3.4944764364088097,0.42812153386546486,0.7314279332333888,0.773869150115828,19939.996094630027,385.9556469349203,479.51210724789655,1106.2371476841818,165.58509293290155,122.26557141908698,1699.6649598792226,3921.196829036694,586.9953164686076,433.43450006632384,70687.20058502948,1368.2997284789797,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.32515168376597,6.889295600507716,4.338156405310023,11.288611106512285,1.7024030035225581,1.3709488450710556,1.7680988331436276,7.2744030633942565,1.7016398517713702,0.49131197219045913,0.6653871374415716,43.19003154096864,8.422324127413832,0.014440111215748265,0.020215009939325658,3.607541495484629,7.810237743721772,0.6739654824200079,0.4475204471228903,77.95122679113177,0.7538009532139677,0.002897478614710747,0.1250779883897552,0.0021406076693273246,0.0038693457505791402,0.18742576669075126,0.3261311852032726,0.3813367984099622,0.0013584777146539247
9.73,8080.297532315314,25.022640734105092,3.5033356912564053,0.42897605439135084,0.7333322489833023,0.7753798579934619,19955.474064215603,386.10528999748885,480.2288089013933,1107.788639895379,165.71888265239318,122.35439583950249,1702.2058657421192,3926.6974310875844,587.4697319745019,433.7494815725051,70742.08171722213,1368.830352582749,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.3128503196319,6.891235258172542,4.339571315612581,11.292292940605822,1.7022971532669369,1.370863603629755,1.7705785831447842,7.275417448021563,1.7022996130699288,0.49166890424145687,0.6659247580503768,43.223556823090995,8.425589638325203,0.014468933338565873,0.02025447265050521,3.6086258548685146,7.81145662800989,0.673367916989664,0.4470215067916706,77.91122904566873,0.7531923918519169,0.002905022371122454,0.12511320367052547,0.002144880271956754,0.0038768992899673093,0.18757720327424382,0.32636811546228894,0.381906762566922,0.0013619217499759276
9.74,8079.692826035108,25.02969024319532,3.5122073659093815,0.4298311661438103,0.7352393985249804,0.7768915145405194,19970.944091859437,386.2548120874239,480.9457257445541,1109.3403738213985,165.85255383689875,122.4431213051067,1704.7475347854686,3932.198890659393,587.9437271641949,434.0641121776086,70796.93468875054,1369.3605476070873,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.3005536174239,6.89317669297599,4.340984294675284,11.29596974928911,1.7021912835014958,1.3707783464771544,1.7730587194787413,7.27642877741934,1.7029588410122434,0.4920254386524408,0.6664619023381939,43.25706490296754,8.428852509371765,0.014497775402864578,0.020293960142827448,3.609708209665605,7.812670979636204,0.6727708269423965,0.44652308867058305,77.87125575943733,0.7525853339072,0.002912577353316858,0.1251484512159766,0.0021491558307190515,0.003884457572702597,0.1877285056879857,0.3266047817692416,0.3824768978556141,0.001365370613497272
9.75,8079.088348900548,25.036746172442076,3.5210914627386645,0.43068686842696335,0.737149382749717,0.7784041184560658,19986.406182924686,386.4042137910247,481.66285731017257,1110.8923483574883,165.9861064869648,122.53174784117724,1707.289965352265,3937.701203833767,588.4173020393266,434.3783919710318,70851.75951863367,1369.8903156321821,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.28826157489263,6.895119895890547,4.342395345834297,11.299641541243405,1.7020853961799303,1.3706930751865682,1.7755392403797736,7.277437060147344,1.7036175381832488,0.4923815755249867,0.6669985703072193,43.29055579221487,8.432112753347742,0.014526637385173048,0.020333472382309353,3.610788564532986,7.813880811417385,0.6721742148149996,0.4460251946610128,77.83130689697863,0.7519797666890644,0.002920143564824729,0.12518373086221038,0.0021534343421348166,0.0038920205922803293,0.18787967393259541,0.32684118419155617,0.3830472039044878,0.0013688243061396558
9.76,8078.4841008025705,25.043808499705566,3.5299879836645056,0.43154316045623753,0.739062202469383,0.7799176682745868,20001.86034226084,386.5534954046122,482.38020320123604,1112.4445626063996,166.1195406972616,122.62027555156791,1709.8331560345148,3943.2043674285,588.8904569355134,434.69232132098665,70906.5562240682,1370.4196577092605,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,164.27597418982026,6.8970648608189125,4.343804472792881,11.303308326105215,1.7019794921675357,1.3706077904548213,1.7780201444138084,7.2784423047048605,1.704275705889395,0.4927373152764205,0.6675347623378761,43.32402950133698,8.435370376719447,0.014555519259028437,0.020373009330668754,3.611866922907293,7.815086132311152,0.671578080888371,0.44552782473777597,77.7913824326283,0.7513756847849071,0.0029277210088622142,0.12521904249852783,0.002157715802281188,0.0038995883413729337,0.1880307081152304,0.32707732300625225,0.38361768039781496,0.0013722828286495765
