Time,EpoRJAK2,EpoRpJAK2,p1EpoRpJAK2,p2EpoRpJAK2,p12EpoRpJAK2,EpoRJAK2_CIS,SHP1,SHP1Act,STAT5,pSTAT5,npSTAT5,CISnRNA1,CISnRNA2,CISnRNA3,CISnRNA4,CISnRNA5,CISRNA,CIS,SOCS3nRNA1,SOCS3nRNA2,SOCS3nRNA3,SOCS3nRNA4,SOCS3nRNA5,SOCS3RNA,SOCS3,Epo,ActD,CISEqc,CISEqcOE,CISInh,CISRNADelay,CISRNAEqc,CISRNATurn,CISTurn,CISoe,EpoRActJAK2,EpoRCISInh,EpoRCISRemove,JAK2ActEpo,JAK2EpoRDeaSHP1,SHP1ActEpoR,SHP1Dea,SOCS3Eqc,SOCS3EqcOE,SOCS3Inh,SOCS3RNADelay,SOCS3RNAEqc,SOCS3RNATurn,SOCS3Turn,SOCS3oe,STAT5ActEpoR,STAT5ActJAK2,STAT5Exp,STAT5Imp,epo_level,init_EpoRJAK2,init_SHP1,init_STAT5,cyt,nuc,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36
9.22,2.8982187623242432,0.1703814949123325,0.044433654808127346,0.30289292374309734,0.5602931642122115,0.0,26.671781525517883,0.05331847448213098,19.27703566385529,54.117445453666484,9.24948201087744,259.00237048019954,62.96425607509144,12.35193270077897,2.045332868195454,0.29473472920938226,2.9310568500249116e-05,0.00010573429201021958,0.0007631073579011761,0.00061597940572326,0.0004728696090172475,0.00034379652161189766,0.00023630521508388833,0.000248813458107111,0.04320423593009325,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09152607965145719,0.019405807316111735,0.01817068217297484,0.05451204651892452,0.014216153339614533,0.032302633878232005,0.005060825085498932,0.03449835745716785,0.06381527049537425,0.0,0.0028924167672338035,0.00017411489080376558,0.16283866262119803,0.03598766014567716,0.5820634316236372,0.18953818861492291,31.89336584590389,10.311693751224494,2.5068037976496247,0.4917690406077007,0.08143109314807413,0.011734310615854287,0.011724227400099648,4.2622636903530214e-05,3.552003970817874e-07,0.0,0.00026498411652874174,0.00022342161836210898,0.00018034568043339894,0.00013844617304105847,0.0001006563158518794,6.918514549074198e-05,8.269006751501782e-07,172.82881376269663,172.81694372037302,0.0
9.23,2.899000670275113,0.17036752342675765,0.044406047090186765,0.3025859366076914,0.5598598226002632,0.0,26.671713597054552,0.053386402945459925,19.27681380074899,54.10785912920869,9.263748465516121,259.787484869941,63.24843288023026,12.425359198137611,2.0602965412806995,0.29727814034019684,2.9563542485191928e-05,0.00010679552635318658,0.0007646181106666032,0.0006175455093807723,0.00047439345334683824,0.00034517149173860737,0.00023745084288544641,0.00025052653432374036,0.04350170244032232,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09154914439455515,0.01942893725251591,0.018168869062181608,0.054506607186544834,0.014207067854059528,0.03226932077020073,0.005064124225051696,0.03450729961671357,0.0638471531704898,0.0,0.0028903114459092887,0.0001743367155481879,0.16271578433277373,0.03557654436449742,0.5819603253357519,0.1898305334150958,31.942558358152723,10.34295160856257,2.5181177643147175,0.49469237892535245,0.08202684373507614,0.011835571761131798,0.011825416994076772,4.299050483847542e-05,3.587654737740517e-07,0.0,0.00026539282956521045,0.00022386393466832977,0.0001808042023046158,0.00013889232227907064,0.0001010588778868648,6.95205609664474e-05,8.325938715346949e-07,174.01873705968197,174.00680976128925,0.0
9.24,2.8997836765493514,0.17035373112640478,0.04437853856544319,0.30227942371957933,0.5594246300392337,0.0,26.671645726804194,0.05345427319581706,19.276612530307684,54.098262096122816,9.278000543373839,260.5732500561313,63.533334864231776,12.499091113195261,2.0753450135852063,0.2998395812111406,2.981831005906035e-05,0.0001078659004574816,0.0007661276405139309,0.0006191110203857343,0.00047591774206608644,0.0003465480408140553,0.0002385989078143804,0.0002522478621794919,0.043800601842652165,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09157223515756575,0.019452062411008508,0.018167073568638017,0.05450122070591406,0.0141980132103267,0.03223605666097392,0.005067421160525112,0.03451616924899598,0.06387862916664828,0.0,0.002888203194646136,0.00017455835019442514,0.16259290700069223,0.035170387081973106,0.5818571038705748,0.19012258360968765,31.9917012974704,10.374235376141012,2.5294606026165174,0.49762787687603205,0.08262597044399451,0.011937550726706792,0.01192732402362414,4.336098096198339e-05,3.6236125428804903e-07,0.0,0.000265801130727955,0.00022430589293011806,0.00018126255065975983,0.00013933860162493122,0.0001014619022044881,6.985668998125954e-05,8.383144912186312e-07,175.21439204422126,175.20240737060865,0.0
9.25,2.900567768361084,0.17034011702030769,0.04435112895794951,0.3019733869754541,0.558987598685217,0.0,26.671577914834874,0.0535220851651384,19.27643172196226,54.088654480476954,9.292238250997528,261.3596632963236,63.81896191750196,12.573129053142619,2.090478604717726,0.302419148648982,3.007488085608484e-05,0.00010894547893253822,0.0007676359454995077,0.000620675932053283,0.0004774424641571838,0.0003479261567647469,0.000239749400718503,0.00025397745879307375,0.04410093710991662,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09159535151312576,0.019475182736605253,0.018165295582955026,0.05449588674886509,0.014188989318285966,0.03220284175301594,0.00507071590732697,0.03452496684757743,0.06390969914968948,0.0,0.0028860920477663393,0.00017477979452021003,0.1624700310844991,0.03476912552188765,0.5817537685840387,0.19041433933285673,32.04079468643157,10.405544944774444,2.540832308191745,0.5005755586338987,0.08322848599945241,0.012040251367555502,0.012029952342433937,4.373407928389179e-05,3.659879556706431e-07,0.0,0.0002662090202045355,0.000224747492578414,0.00018172072354164515,0.0001397850078528601,0.00010186538526988665,7.019352985561241e-05,8.440625910938902e-07,176.41579060717456,176.40374843966646,0.0
9.26,2.9013529329631798,0.17032668011913885,0.044323817990900585,0.3016678282464629,0.5585487406803304,0.0,26.67151016121379,0.053589838786222234,19.27627124669435,54.079036406758135,9.306461594978224,262.1467218528617,64.10531392664129,12.647473624130651,2.1056976347023064,0.30501693980308936,3.0333264542603805e-05,0.00011003432673317888,0.0007691430237070726,0.0006222402377489101,0.00047896760864847527,0.0003493058275286122,0.00024090231241475043,0.0002557153412146719,0.04440271120305078,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.0916184930351614,0.019498298174123654,0.01816353499593137,0.054490604987794115,0.014179996087539884,0.03216967624607363,0.005074008480630601,0.03453369290457344,0.06394036379355585,0.0,0.0028839780394874477,0.00017500104830609105,0.16234715705320357,0.034372697739225376,0.5816503208150716,0.19070580071966495,32.08983854776294,10.436880205468213,2.5522328765256104,0.5035354483317166,0.08383440314260726,0.012143677551497872,0.012133305817041523,4.4109813860728804e-05,3.696457961289857e-07,0.0,0.0002666164981837755,0.0002251887330521771,0.00018217871900782874,0.0001402315377505898,0.00010226932355154269,7.053107790090012e-05,8.498382278246515e-07,177.6229445918057,177.61084481220314,0.0
9.27,2.90213915764737,0.1703134194352277,0.044296605386650416,0.30136274937832536,0.5581080681524393,0.0,26.671442466007285,0.053657533992726415,19.276130977015484,54.06940799789362,9.320670581950417,262.9344229928783,64.39239077445718,12.722125431266605,2.121002423976179,0.30763305214556363,3.0593470817076816e-05,0.00011113250916075332,0.0007706488732475103,0.0006238039308882182,0.0004804931646145023,0.00035068704105537375,0.0002420576336896325,0.000257461526425732,0.044705927071053204,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.091641659298893,0.019521408668186087,0.018161791698555557,0.054485375095666685,0.014171033427429173,0.032136560337188855,0.005077298895375911,0.03454234791064023,0.06397062378023091,0.0,0.0028818612039222327,0.00017522211133542365,0.16222428538506778,0.03398104260870294,0.5815467618858248,0.1909969679060647,32.13883290434106,10.468241049418337,2.5636623029523107,0.5065075700606962,0.08444373463106661,0.012247833159202843,0.012237388326830727,4.448819879573234e-05,3.7333499503434156e-07,0.0,0.0002670235648557434,0.00022562961379831453,0.00018263653513053894,0.0001406781881193782,0.00010267371352139102,7.08693314196085e-05,8.556414578466437e-07,178.83586579363057,178.8237082842128,0.0
9.28,2.902926429744371,0.17030033398257888,0.04426949086672921,0.30105815219145204,0.5576655932148815,0.0,26.671374829280847,0.053725170719165695,19.276010786946543,54.05976937527188,9.334865218591414,263.722763988294,64.68019233997644,12.797085078610037,2.1363932933876515,0.31026758347136774,3.085550941009754e-05,0.00011224009186427743,0.0007721534922586085,0.0006253670049366759,0.00048201912117604303,0.0003520697853069111,0.0002432153552996815,0.00025921603133874366,0.04501058765094836,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09166484988083887,0.019544514163223007,0.01816006558200791,0.05448019674602374,0.014162101247038237,0.032103494220711085,0.005080587166270444,0.034550932354962365,0.06400047979967774,0.0,0.0028797415750783702,0.00017544298339436162,0.16210141656739777,0.03359409981346452,0.5814430931018992,0.19128784102888585,32.187777779190114,10.499627368011447,2.5751205826555243,0.5094919478703361,0.08505649323880424,0.012352722084193498,0.012342203764039017,4.486924823886884e-05,3.7705577292591393e-07,0.0,0.00026743022041173436,0.0002260701342716101,0.0001830941699966038,0.00014112495577402043,0.00010307855165492582,7.120828770544662e-05,8.614723373664286e-07,180.0545659602674,180.04235060379344,0.0
9.290000000000001,2.903714736624003,0.17028742277689007,0.04424247415186035,0.300754038481063,0.5572213279661963,0.0,26.671307251099105,0.05379274890090903,19.275910551997466,54.050120658763305,9.349045511620714,264.5117421158153,64.96871849845765,12.872353169168882,2.151870564193997,0.31292063189845293,3.111939008440636e-05,0.00011335714084157265,0.0007736568789048172,0.0006269294534093736,0.00048354546750014975,0.00035345404825762235,0.00024437546797190045,0.00026097887279702897,0.04531669586774997,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09168806435881997,0.019567614603476096,0.01815835653766256,0.05447506961298769,0.014153199455200634,0.032070478088309956,0.005083873307790435,0.03455944672524063,0.06402993254977733,0.0,0.002877619186858124,0.00017566366427184811,0.1619785510963384,0.03321180983393863,0.5813393157525683,0.19157842022582267,32.236673195479774,10.531039052824719,2.5866077106689063,0.5124886057682668,0.08567269175607613,0.012458348232852093,0.012447756033762542,4.525297638685164e-05,3.8080835151467223e-07,0.0,0.000267836465044252,0.00022651029393465377,0.00018355162170737965,0.00014157183754285948,0.00010348383443130636,7.154794404347806e-05,8.67330922360699e-07,181.2790567912899,181.2667834709999,0.0
9.3,2.9045040656953054,0.17027468483556998,0.044215554961977224,0.30045041001730655,0.5567752844898537,0.0,26.671239731525837,0.0538602684741768,19.275830149147286,54.04046196674066,9.363211467799372,265.30135465693286,65.25796912140336,12.94793030489548,2.1674345580593255,0.3155922958678799,3.138512263490239e-05,0.00011448372244040471,0.0007751590313770088,0.0006284912698707781,0.0004850721928001819,0.0003548398178947806,0.00024553796240420976,0.00026275006757453247,0.04562425463442448,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09171130231196375,0.01959070993300141,0.018156664457089407,0.05446999337126823,0.01414432796050451,0.03203751212898792,0.005087157334181873,0.03456789150768003,0.06405898273626688,0.0,0.0028754940730580355,0.00017588415375960668,0.16185568947667067,0.032834113936854356,0.5812354311109972,0.19186870563542113,32.285519176523,10.5624759956258,2.5981236818765723,0.5154975677200918,0.08629234298933568,0.012564715524424886,0.012554049053960955,4.5639397483158415e-05,3.8459295368717755e-07,0.0,0.00026824229894699083,0.00022695009225777145,0.0001840088883786791,0.00014201883026779627,0.00010388955833346152,7.188829771025154e-05,8.732172685755795e-07,182.50934993808116,182.49701853769795,0.0
9.31,2.905294404406653,0.17026211917775586,0.04418873301623997,0.3001472685453778,0.5563274748539861,0.0,26.671172270623977,0.053927729376038194,19.275769456824392,54.03079341609915,9.377363093929407,266.0915988979201,65.5479440765728,13.023817086682758,2.183085597052483,0.3182826741439413,3.165271688865578e-05,0.00011561990335962471,0.0007766599478922426,0.0006300524479344902,0.00048659928633583877,0.00035622708221888993,0.0002467028292658943,0.0002645296323756175,0.04593326685185567,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09173456332070852,0.019613800095672537,0.018154989232056114,0.054464967696168355,0.014135486671297992,0.032004596529092794,0.0050904392594615855,0.034576267186978024,0.06408763107267813,0.0,0.0028733662673686147,0.0001761044516521328,0.1617328322216118,0.03246095416441372,0.5811314404344594,0.1921586973970666,32.334315745774006,10.593938088372754,2.6096684910136023,0.5185188576492364,0.08691545976115014,0.012671827891027002,0.012661086755462313,4.602852581804913e-05,3.884098035094158e-07,0.0,0.0002686477223148186,0.00022738952871895595,0.00018446596814070013,0.00014246593080429897,0.00010429571984819383,7.222934597393196e-05,8.791314315259501e-07,183.74545700369242,183.73306740742268,0.0
9.32,2.9060857402458695,0.170249724824331,0.044162008033052064,0.29984461578563804,0.5558779111111225,0.0,26.671104868455608,0.05399513154440842,19.275728354887097,54.02111512227635,9.391500396853184,266.8824721298312,65.83864322799393,13.100014114360299,2.1988240036449205,0.32099186581427597,3.19221827049191e-05,0.0001167657506503086,0.0007781596266935286,0.0006316129812629985,0.000488126737413187,0.0003576158292440348,0.0002478700591980482,0.00026631758383486264,0.0462437354088094,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09175784696680728,0.01963688503518376,0.01815333075453002,0.054459992263590065,0.014126675495694555,0.03197173147233044,0.005093719097418297,0.03458457424631291,0.06411587828027551,0.0,0.002871235803374046,0.00017632455774668456,0.16160997985261832,0.03209227332361943,0.5810273449645507,0.1924483956509712,32.3830629268261,10.625425223213986,2.6212421326665254,0.5215524994367908,0.08754205491011567,0.012779689277646996,0.012768873081967641,4.64203757285825e-05,3.9225912623062595e-07,0.0,0.0002690527353437591,0.00022782860280379797,0.00018492285913795415,0.00014291313602141114,0.00010470231546628196,7.257108609443056e-05,8.850734664947706e-07,184.98738954270164,184.9749416352376,0.0
9.33,2.906878060740337,0.17023750079794214,0.04413537973007686,0.2995424534337333,0.5554266052979236,0.0,26.67103752508197,0.054062474918046007,19.27570672460447,54.01142719927172,9.405623383452822,267.67397164849916,66.13006643597585,13.17652198669051,2.21465010070857,0.3237199702899828,3.219352997513871e-05,0.00011792133171689787,0.0007796580660495943,0.0006331728635674365,0.0004896545353846861,0.000359006046998228,0.00024903964281401886,0.0002681139385168635,0.04655566318189906,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09178115283333188,0.01965996469505318,0.01815168891668007,0.05445506675004023,0.014117894341578353,0.03193891713977735,0.005096996861613736,0.03459281316733238,0.06414372508799435,0.0,0.0028691027145518852,0.000176544471843274,0.16148713289919187,0.031728014975754316,0.580923145927399,0.19273780053816164,32.431760743409704,10.656937292488152,2.6328446012738107,0.5245985169213576,0.08817214129077289,0.01288830364215137,0.012877411990055484,4.681496159863261e-05,3.961411482871318e-07,0.0,0.00026945733823097493,0.00022826731400541768,0.00018537955952919463,0.00014336044280175916,0.00010510934168258245,7.291351532353493e-05,8.910434285324198e-07,186.23515906107562,186.22265272759626,0.0
9.34,2.907671353457108,0.17022544612301638,0.04410884782425397,0.299240783160714,0.5549735694349204,0.0,26.670970240563467,0.05412975943655003,19.27570444863742,54.001729759665984,9.419732060649604,268.4660947545338,66.42221355712108,13.253341301364793,2.2305642115137227,0.32646708730573043,3.246676862296563e-05,0.00011908671431834042,0.0007811552642546534,0.000634732088607338,0.0004911826696492109,0.0003603977235237543,0.00025021157069985057,0.00026991871291603676,0.046869053035551646,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.09180448050467685,0.019683039018625916,0.018150063610878724,0.05445019083263619,0.014109143116609501,0.03190615370989333,0.005100272565383714,0.03460098443014227,0.06417117223237902,0.0,0.00286696703427277,0.00017676419374465808,0.1613642918986876,0.03136812342601117,0.5808188445338731,0.19302691220046728,32.48040921939026,10.688474188724097,2.644475891126356,0.5276569338988991,0.08880573177352227,0.012997674955288958,0.012986707449186254,4.721229785890473e-05,4.0005609730617464e-07,0.0,0.00026986153117475087,0.00022870566182439712,0.00018583606748734567,0.00014380784804155893,0.00010551679499613039,7.325663090503888e-05,8.970413724560467e-07,187.48877701603413,187.47621214220658,0.0
