Time,G,M,C_T,T_beta,I_gamma,r1,G_max,e1,alpha1,alpha2,k1,r2,m1,a1,k4,e2,alpha3,k2,a2,k5,mu1,alpha4,k3,s1,b1,mu2,b2,mu3,M_max,compartment,The_rate_of_change_of_glioma_whose_growth_follows_the_logistic_fashion_without_any_immune_intervention,Elimination_of_glioma_due_to_interaction_with_CTL_and_macrophage,Logistic_growth_term_for_macrophage,The_proliferative_enhancement_effect_of_macrophagesby_IFN_gama_and_negative_effect_of_TGF_beta,The_limited_interaction_between_glioma_and_macrophage,The_rate_of_change_of_CTL_whose_stimulation_is_followed_by_glioma_cell,The_natural_death_of_CTL,Clearance_of_CTL_due_to_their_interaction_with_glioma_cells,Natural_production_of_bioactive_TGF__beta_in_the_central_nervous_system,Glioma_secrete_the_cytokine_TGF_beta_to_suppress_the_immune_activity,The_degradation_of_TGF_beta,Linear_production_of_interferon_gamma_by_CTL,Decay_term_of_IFN_gamma
54.18,158959.3553381434,0.9500488552476832,0.054759079248032826,9135.05237170194,35.8241785243984,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1303.318397322768,6.395486051918357e-05,0.01569370842330563,2.06660647364283e-08,0.01575490285997654,0.0,0.0003833135547362298,0.002988465566036858,63305.0,0.9140162931943245,63305.91293589445,5.585426083299348e-06,3.6540662094886365
54.239999999999995,159037.56944852948,0.9500451856603135,0.054557115964759734,9135.052436538317,35.60560440535338,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1303.8187523667218,6.395809870332595e-05,0.01569480071671619,2.0540400899325862e-08,0.015755967067547696,0.0,0.00038189981175331815,0.0029784363428398157,63305.0,0.9144660243290446,63305.91338521054,5.564825828405493e-06,3.6317716493460446
54.3,159115.8135818198,0.9500415177501869,0.054355838210456975,9135.052501399598,35.388363873743046,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1304.3191607793442,6.39613383978573e-05,0.015695892501976498,2.0415498609472364e-08,0.01575703077996284,0.0,0.00038049086747319883,0.0029684372721807705,63305.0,0.9149159280954638,63305.91383469921,5.5442954974666115e-06,3.6096131151217903
54.36,159194.08774121225,0.9500378515165717,0.054155243890827445,9135.052566285785,35.17244879293997,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1304.8196224213925,6.396457959304996e-05,0.015696983779316533,2.029135328296917e-08,0.015758093997372026,0.0,0.0003790867072357921,0.002958468276175499,63305.0,0.9153660045119705,63305.91428436049,5.523834876864399e-06,3.5875897768798763
54.419999999999995,159272.3919298964,0.9500341869587409,0.05395533091712078,9135.052631196882,34.957851075960825,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1305.3201371534872,6.396782227920252e-05,0.015698074548964946,2.0167960363130353e-08,0.015759156719925404,0.0,0.00037768731641984543,0.0029485292770978777,63305.0,0.9158162535969043,63305.91473419439,5.50344375354632e-06,3.565700809748004
54.48,159350.72615105353,0.9500305240759714,0.05375609720612149,9135.052696132892,34.7445626851634,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1305.820704836111,6.397106644663976e-05,0.015699164811149077,2.0045315320325718e-08,0.015760218947773245,0.0,0.0003762926804428504,0.0029386201973797,63305.0,0.9162666753685578,63305.915184200945,5.483121915024392e-06,3.5439453938866667
54.54,159429.09040785645,0.950026862867545,0.05355754068013731,9135.052761093815,34.53257563194569,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1306.32132532961,6.397431208571257e-05,0.015700254566094946,1.9923413651824783e-08,0.01576128068106592,0.0,0.00037490278476096117,0.0029287409596104883,63305.0,0.9167172698451745,63305.91563438014,5.462869149374005e-06,3.5223227144584603
54.6,159507.4847034696,0.9500232033327471,0.05335965926698732,9135.052826079656,34.321881976446605,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1306.821998494192,6.397755918679785e-05,0.015701343814027355,1.980225088164145e-08,0.01576234191995392,0.0,0.00037351761486891123,0.002918891486537307,63305.0,0.9171680370449503,63305.916084732016,5.442685245232706e-06,3.5008319615975534
54.66,159585.90904104908,0.9500195454708679,0.053162450899990235,9135.05289109042,34.11247382724862,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1307.3227241899278,6.39808077402986e-05,0.015702432555169787,1.9681822560379634e-08,0.015763402664587825,0.0,0.00037213715629993163,0.0029090717010645754,63305.0,0.9176189769860322,63305.916535256605,5.422569991799004e-06,3.4794723303793593
54.72,159664.36342374253,0.9500158892812011,0.05296591351795258,9135.052956126105,33.904343341082125,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1307.8235022767508,6.398405773664372e-05,0.015703520789744543,1.9562124265079613e-08,0.01576446291511832,0.0,0.0003707613946256681,0.002899281526253879,63305.0,0.9180700896865195,63305.9169859539,5.402523178831163e-06,3.4582430207903765
54.78,159742.84785468923,0.9500122347630446,0.0527700450651571,9135.053021186715,33.6974827225318,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1308.3243326144573,6.398730916628803e-05,0.015704608517972733,1.9443151599065408e-08,0.01576552267169621,0.0,0.0003693903154560997,0.002889520885323787,63305.0,0.9185213751644631,63305.91743682393,5.382544596646024e-06,3.4371432376982436
54.839999999999996,159821.36233702,0.9500085819157004,0.052574843491350956,9135.053086272253,33.491884223744556,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1308.8252150627052,6.399056201971214e-05,0.015705695740074282,1.9324900191792754e-08,0.015766581934472376,0.0,0.0003680239044394567,0.002879789701649661,63305.0,0.918972833437865,63305.917887866715,5.362634036117797e-06,3.4161721908219445
54.9,159899.90687385728,0.950004930738474,0.052380306751733996,9135.053151382723,33.28754014413928,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1309.3261494810163,6.399381628742257e-05,0.015706782456267936,1.9207365698698035e-08,0.01576764070359781,0.0,0.000366662147262138,0.002870087898763463,63305.0,0.9194244645246794,63305.918339082265,5.342791288676868e-06,3.3953290947022063
54.96,159978.48146831506,0.9500012812306751,0.052186432806947194,9135.053216518127,33.084442830118554,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1309.8271357287745,6.399707195995148e-05,0.01570786866677132,1.909054380104806e-08,0.01576869897922361,0.0,0.00036530502964863035,0.0028604154003535774,63305.0,0.9198762684428116,63305.91879047061,5.3230161463086135e-06,3.3746131686720924
55.019999999999996,160057.08612349886,0.9499976333916167,0.05199321962306092,9135.053281678465,32.882584674781945,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1310.3281736652257,6.400032902785676e-05,0.015708954371800928,1.8974430205790605e-08,0.015769756761500955,0.0,0.0003639525373614265,0.002850772130264617,63305.0,0.9203282452101185,63305.91924203176,5.303308401552214e-06,3.3540236368277583
55.08,160135.7208425058,0.9499939872206156,0.05180066517156324,9135.053346863742,32.68195811764098,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1310.8292631494794,6.400358748172194e-05,0.015710039571572222,1.88590206454057e-08,0.01577081405058113,0.0,0.0003626046562009427,0.002841158012497231,63305.0,0.9207803948444084,63305.91969376573,5.28366784749945e-06,3.33355972799938
55.14,160214.38562842453,0.9499903427169921,0.0516087674293484,9135.05341207396,32.48255564433616,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1311.3304040405073,6.400684731215608e-05,0.015711124266299524,1.874431087775792e-08,0.015771870846615518,0.0,0.0003612613720054388,0.0028315729712079254,63305.0,0.921232717363441,63305.920145672535,5.2640942777935365e-06,3.313220675722288
55.199999999999996,160293.08048433517,0.9499866998800701,0.05141752437870515,9135.053477309122,32.284369786355384,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1311.8315961971437,6.401010850979382e-05,0.015712208456196152,1.86302966859493e-08,0.015772927149755575,0.0,0.00035992267065093603,0.0028220169307088673,63305.0,0.9216852127849272,63305.920597752214,5.244587486627925e-06,3.293005718208249
55.26,160371.80541330946,0.9499830587091769,0.0512269340073051,9135.05354256923,32.08739312075421,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1312.3328394780851,6.401337106529526e-05,0.01571329214147436,1.8516973878173082e-08,0.015773982960152876,0.0,0.0003585885380511357,0.0028124898154676986,63305.0,0.9221378811265294,63305.92105000476,5.225147268745121e-06,3.272914098316929
55.32,160450.5604184106,0.9499794192036429,0.051036994308191266,9135.053607854286,31.891618269877927,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1312.8341337418917,6.401663496934591e-05,0.015714375322345427,1.8404338287568403e-08,0.015775038277959067,0.0,0.0003572589601573389,0.0028029915501073485,63305.0,0.9225907224058609,63305.9215024302,5.205773419435509e-06,3.2529450635275485
55.379999999999995,160529.34550269332,0.9499757813628023,0.050847703279766406,9135.053673164295,31.6970379010852,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1313.3354788469856,6.401990021265664e-05,0.0157154579990196,1.829238577207562e-08,0.01577609310332589,0.0,0.00035593392295836485,0.002793522059405842,63305.0,0.9230437366404866,63305.92195502856,5.186465734536173e-06,3.23309786591069
55.44,160608.16066920385,0.949972145185992,0.050659058925781444,9135.053738499259,31.50364472647332,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1313.8368746516512,6.402316678596368e-05,0.015716540171706143,1.8181112214292426e-08,0.015777147436405185,0.0,0.0003546134124804701,0.0027840812682961083,63305.0,0.9234969238479221,63305.92240779986,5.167224010429707e-06,3.2133717621002784
55.5,160687.0059209799,0.9499685106725525,0.05047105925532405,9135.053803859177,31.311431502605398,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1314.3383210140357,6.402643468002848e-05,0.01571762184061344,1.807051352133091e-08,0.015778201277348854,0.0,0.00035329741478726836,0.002774669101865799,63305.0,0.9239502840456344,63305.92286074409,5.148048044043053e-06,3.1937660132657504
55.559999999999995,160765.88126105067,0.949964877821827,0.05028370228280707,9135.053869244053,31.120391030238995,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1314.8398177921501,6.40297038856377e-05,0.01571870300594888,1.7960585624675252e-08,0.01577925462630891,0.0,0.00035198591597964947,0.0027652854853570923,63305.0,0.9244038172510414,63305.92331386128,5.128937632846321e-06,3.174279885084377
55.62,160844.78669243687,0.9499612466331622,0.050096986027956945,9135.053934653892,30.93051615405641,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1315.3413648438666,6.40329743936032e-05,0.01571978366791893,1.7851324480040203e-08,0.015780307483437447,0.0,0.0003506789021956986,0.002755930344166504,63305.0,0.9248575234815121,63305.923767151464,5.109892574851608e-06,3.1549126477137537
55.68,160923.72221815062,0.9499576171059074,0.04991090851580237,9135.054000088694,30.741799762396813,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1315.8429620269205,6.40362461947619e-05,0.015720863826729152,1.774272606723047e-08,0.01578135984888663,0.0,0.0003493763596106166,0.002746603603844698,63305.0,0.9253114027543661,63305.924220614645,5.090912668611842e-06,3.135663575764475
55.739999999999995,161002.68784119553,0.9499539892394151,0.04972546777666276,9135.054065548464,30.55423478698982,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1316.34460919891,6.403951927997578e-05,0.01572194348258426,1.7634786390000743e-08,0.015782411722808715,0.0,0.0003480782744366393,0.0027373051900963,63305.0,0.9257654550868742,63305.924674250855,5.071997713219601e-06,3.1165319482729616
55.8,161081.68356456666,0.9499503630330405,0.049540661846136716,9135.054131033203,30.36781420269068,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1316.8463062172955,6.404279364013187e-05,0.015723022635688078,1.7527501475916506e-08,0.015783463105356048,0.0,0.00034678463292295704,0.0027280350287796963,63305.0,0.9262196804962582,63305.925128060095,5.053147508305945e-06,3.097517048674449
55.86,161160.70939125054,0.9499467384861416,0.04935648876509075,9135.054196542913,30.182531027217294,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1317.3480529394005,6.404606926614207e-05,0.01572410128624359,1.742086737621571e-08,0.015784513996681043,0.0,0.00034549542135563525,0.002718793045906859,63305.0,0.9266740789996906,63305.925582042386,5.034361854039257e-06,3.078618164776164
55.919999999999995,161239.76532422507,0.9499431155980794,0.04917294657964778,9135.054262077598,29.99837832088862,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1317.8498492224107,6.404934614894329e-05,0.015725179434452924,1.7314880165671126e-08,0.015785564396936198,0.0,0.0003442106260575345,0.0027095791676431434,63305.0,0.9271286506142942,63305.92603619775,5.0156405511240735e-06,3.059834588730639
55.98,161318.85136645965,0.9499394943682176,0.04899003334117567,9135.054327637257,29.81534918636469,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1318.3516949233751,6.405262427949717e-05,0.015726257080517368,1.720953594245339e-08,0.015786614306274094,0.0,0.0003429302333882297,0.0027003933203071013,63305.0,0.927583395357143,63305.92649052619,4.996983400799919e-06,3.041165617009198
56.04,161397.96752091506,0.9499358747959221,0.04880774710627597,9135.054393221897,29.633436768388403,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1318.853589899205,6.40559036487902e-05,0.015727334224637478,1.710483082799501e-08,0.015787663724847387,0.0,0.0003416542297439318,0.0026912354303702895,63305.0,0.9280383132452615,63305.92694502774,4.978390204840149e-06,3.022610550375617
56.1,161477.1137905435,0.949932256880562,0.04862608593677246,9135.054458831519,29.452634253528693,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1319.3555340066741,6.405918424783363e-05,0.01572841086701295,1.7000760966854937e-08,0.015788712652808807,0.0,0.0003403826015574072,0.002682105424457082,63305.0,0.9284934042956251,63305.92739970242,4.95986076555079e-06,3.0041686938599264
56.16,161556.29017828853,0.9499286406215088,0.04844504789969982,9135.054524466124,29.27293486992535,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1319.857527102419,6.40624660676634e-05,0.015729487007842716,1.6897322526583935e-08,0.015789761090311175,0.0,0.00033911533529789873,0.0026730032293444737,63305.0,0.928948668525159,63305.92785455024,4.941394885769382e-06,2.9858393567323858
56.22,161635.4966870852,0.9499250260181363,0.04826463106729225,9135.054590125714,29.094331887035324,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1320.3595690429393,6.406574909934006e-05,0.01573056264732499,1.6794511697590705e-08,0.015790809037507365,0.0,0.0003378524174710458,0.002663928771961891,63305.0,0.9294041059507399,63305.928309571194,4.92299236886381e-06,2.967621852477603
56.28,161714.73331985984,0.9499214130698209,0.04808483351697225,9135.054655810294,28.916818615380745,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1320.8616596845964,6.406903333394876e-05,0.01573163778565722,1.6692324693008786e-08,0.01579185649455034,0.0,0.00033659383461880576,0.002654881979391002,63305.0,0.9298597165891941,63305.92876476533,4.904653018731169e-06,2.949515498768836
56.339999999999996,161794.0000795302,0.9499178017759414,0.04790565333133924,9135.054721519864,28.74038840629832,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1321.3637988836153,6.407231876259921e-05,0.015732712423036116,1.659075774856413e-08,0.015792903461593132,0.0,0.0003353395733193747,0.0026458627788655256,63305.0,0.9303155004572987,63305.92922013265,4.886376639796602e-06,2.9315196174424285
56.4,161873.29696900546,0.9499141921358791,0.04772708859815823,9135.054787254428,28.565034651690237,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1321.865986496084,6.40756053764256e-05,0.015733786559657653,1.648980712244341e-08,0.015793949938788843,0.0,0.00033408962018710765,0.0026368710977710324,63305.0,0.9307714575717814,63305.929675673186,4.8681630370121396e-06,2.913633534472404
56.46,161952.62399118606,0.9499105841490174,0.04754913741034866,9135.05485301399,28.39075078377681,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1322.3682223779513,6.407889316658657e-05,0.015734860195717158,1.6389469095163135e-08,0.015794995926290658,0.0,0.0003328439618724406,0.002627906863644766,63305.0,0.9312275879493198,63305.930131386944,4.850012015855564e-06,2.8958565799452343
56.519999999999996,162031.98114896385,0.9499069778147422,0.047371797865973085,9135.054918798549,28.217530274850386,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1322.8705063850311,6.40821821242651e-05,0.015735933331409196,1.628973996943941e-08,0.01579604142425182,0.0,0.0003316025850618116,0.0026189700041754386,63305.0,0.9316838916065422,63305.93058727394,4.831923382329255e-06,2.8781880880347392
