Time,X,ES,k1,k2,k3,k4,A,B,V,value,default,Reaction1,Reaction2,Reaction6,Reaction7
9.48,5.048380108494786,-3.0483801084947735,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313933621256,0.059809983319872834,12.5,14.892721320059621
9.49,5.048380109386097,-3.0483801093860845,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313943350904,0.059809983361088316,12.5,14.892721322688988
9.5,5.048380110260593,-3.04838011026058,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313952897,0.059809983401526254,12.5,14.892721325268752
9.51,5.048380111118591,-3.0483801111185773,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313962263,0.05980998344120128,12.5,14.892721327799844
9.52,5.048380111960401,-3.0483801119603875,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313971452287,0.05980998348012777,12.5,14.892721330283184
9.53,5.0483801127863295,-3.048380112786316,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531398046822,0.059809983518319884,12.5,14.892721332719672
9.540000000000001,5.048380113596676,-3.0483801135966626,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313989314053,0.05980998355579144,12.5,14.892721335110195
9.55,5.048380114391734,-3.0483801143917213,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313997993,0.05980998359255608,12.5,14.892721337455617
9.56,5.048380115171793,-3.0483801151717804,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531400650821,0.05980998362862709,12.5,14.89272133975679
9.57,5.048380115937135,-3.048380115937123,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531401486277,0.059809983664017616,12.5,14.89272134201455
9.58,5.048380116688039,-3.048380116688026,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314023059717,0.05980998369874045,12.5,14.892721344229715
9.59,5.0483801174247755,-3.048380117424763,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314031102017,0.059809983732808214,12.5,14.89272134640309
9.6,5.048380118147613,-3.0483801181476005,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45253140389926,0.05980998376623325,12.5,14.89272134853546
9.61,5.048380118856814,-3.0483801188568007,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314046734312,0.0598099837990277,12.5,14.892721350627601
9.620000000000001,5.048380119552634,-3.048380119552621,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531405432996,0.05980998383120342,12.5,14.892721352680272
9.63,5.048380120235327,-3.048380120235314,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314061782315,0.059809983862772115,12.5,14.892721354694217
9.64,5.048380120905141,-3.0483801209051276,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314069094075,0.05980998389374524,12.5,14.892721356670167
9.65,5.048380121562317,-3.048380121562304,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531407626789,0.05980998392413401,12.5,14.892721358608837
9.66,5.048380122207096,-3.0483801222070825,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314083306364,0.059809983953949486,12.5,14.892721360510933
9.67,5.04838012283971,-3.0483801228396965,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531409021205,0.05980998398320246,12.5,14.892721362377145
9.68,5.0483801234603884,-3.0483801234603756,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314096987447,0.05980998401190352,12.5,14.892721364208146
9.69,5.048380124069357,-3.048380124069345,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531410363502,0.0598099840400631,12.5,14.892721366004604
9.700000000000001,5.048380124666838,-3.048380124666825,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531411015718,0.05980998406769144,12.5,14.892721367767171
9.71,5.048380125253046,-3.0483801252530336,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314116556296,0.059809984094798554,12.5,14.892721369496487
9.72,5.048380125828195,-3.0483801258281824,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314122834687,0.05980998412139426,12.5,14.892721371193176
9.73,5.048380126392493,-3.0483801263924803,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314128994626,0.059809984147488185,12.5,14.892721372857855
9.74,5.048380126946145,-3.048380126946132,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314135038356,0.059809984173089845,12.5,14.89272137449113
9.75,5.048380127489351,-3.048380127489339,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314140968058,0.05980998419820849,12.5,14.892721376093588
9.76,5.04838012802231,-3.0483801280222975,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314146785893,0.05980998422285323,12.5,14.892721377665815
9.77,5.0483801285452135,-3.048380128545201,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314152493967,0.059809984247033036,12.5,14.89272137920838
9.78,5.048380129058252,-3.0483801290582395,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314158094353,0.05980998427075667,12.5,14.892721380721845
9.790000000000001,5.048380129561611,-3.048380129561599,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531416358908,0.0598099842940327,12.5,14.892721382206753
9.8,5.048380130055474,-3.0483801300554623,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531416898014,0.059809984316869624,12.5,14.892721383663648
9.81,5.0483801305400196,-3.048380130540008,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314174269495,0.05980998433927571,12.5,14.892721385093058
9.82,5.048380131015424,-3.0483801310154126,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314179459063,0.05980998436125909,12.5,14.892721386495502
9.83,5.04838013148186,-3.048380131481848,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531418455073,0.059809984382827745,12.5,14.892721387871488
9.84,5.048380131939496,-3.0483801319394837,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314189546332,0.059809984403989463,12.5,14.892721389221514
9.85,5.048380132388497,-3.0483801323884854,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314194447687,0.05980998442475194,12.5,14.892721390546068
9.86,5.0483801328290285,-3.048380132829016,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314199256574,0.059809984445122734,12.5,14.892721391845635
9.870000000000001,5.048380133261248,-3.0483801332612357,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314203974733,0.05980998446510918,12.5,14.892721393120683
9.88,5.048380133685313,-3.0483801336853014,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314208603874,0.05980998448471854,12.5,14.892721394371675
9.89,5.048380134101379,-3.0483801341013663,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531421314569,0.059809984503958004,12.5,14.892721395599068
9.9,5.048380134509594,-3.048380134509582,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531421760182,0.05980998452283449,12.5,14.892721396803305
9.91,5.048380134910109,-3.0483801349100963,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531422197388,0.05980998454135483,12.5,14.892721397984822
9.92,5.048380135303066,-3.0483801353030544,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531422626345,0.059809984559525756,12.5,14.892721399144047
9.93,5.04838013568861,-3.048380135688599,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314230472093,0.05980998457735386,12.5,14.892721400281403
9.94,5.048380136066881,-3.0483801360668696,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314234601336,0.05980998459484564,12.5,14.892721401397301
9.950000000000001,5.048380136438015,-3.048380136438004,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531423865268,0.05980998461200742,12.5,14.892721402492146
9.96,5.048380136802148,-3.048380136802136,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531424262759,0.05980998462884542,12.5,14.892721403566338
9.97,5.048380137159411,-3.048380137159399,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531424652751,0.05980998464536575,12.5,14.892721404620263
9.98,5.048380137509933,-3.0483801375099215,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531425035385,0.05980998466157439,12.5,14.892721405654303
9.99,5.048380137853843,-3.048380137853831,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314254108013,0.05980998467747728,12.5,14.892721406668837
10.0,5.0483801381912645,-3.048380138191252,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525314257791346,0.059809984693080125,12.5,14.892721407664231
