T,H17,H17INF,H18,H18INF,HKA,HKAINF,M17,M17INF,M18,M18INF,N,NKA,NKAINF,NKINF,S17,S17INF,V
62.700001,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822326e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
62.799999,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822329e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
62.900002,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822332e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
63.0,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822335e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
63.099998,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822338e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
63.200001,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822341e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
63.299999,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822343e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
63.400002,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822346e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
63.5,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822349e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
63.599998,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822352e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
63.700001,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822355e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
63.799999,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822358e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
63.900002,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822358e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
64.0,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.082236e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
64.099998,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822363e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
64.199997,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822366e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
64.300003,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822369e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
64.400002,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822369e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
64.5,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822372e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
64.599998,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822375e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
64.699997,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822375e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
64.800003,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822378e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
64.900002,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.082238e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
65.0,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822383e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
65.099998,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822383e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
65.199997,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822386e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
65.300003,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822386e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
65.400002,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822389e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
65.5,0.41886961,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822392e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
65.599998,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822392e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
65.699997,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822395e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
65.800003,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822395e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
65.900002,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822397e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
66.0,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.08224e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
66.099998,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.08224e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
66.199997,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822403e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
66.300003,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822403e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
66.400002,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822406e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
66.5,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822406e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
66.599998,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822409e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
66.699997,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822409e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
66.800003,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822412e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
66.900002,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822412e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
67.0,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822412e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
67.099998,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822414e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
67.199997,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822414e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
67.300003,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822417e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
67.400002,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822417e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
67.5,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.082242e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
67.599998,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.082242e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
67.699997,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.082242e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
67.800003,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822423e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
67.900002,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822423e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
68.0,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822426e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
68.099998,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822426e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
68.199997,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822426e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
68.300003,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822429e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
68.400002,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822429e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
68.5,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822429e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
68.599998,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822432e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
68.699997,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822432e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
68.800003,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822432e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
68.900002,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822434e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
69.0,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822434e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
69.099998,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822434e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
69.199997,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822437e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
69.300003,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822437e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
69.400002,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822437e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
69.5,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822437e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
69.599998,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.082244e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
69.699997,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.082244e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
69.800003,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.082244e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
69.900002,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.082244e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
70.0,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822443e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
70.099998,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822443e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
70.199997,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822443e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
70.300003,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822443e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
70.400002,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822446e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
70.5,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822446e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
70.599998,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822446e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
70.699997,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822446e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
70.800003,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822449e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
70.900002,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822449e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
71.0,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822449e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
71.099998,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822449e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
71.199997,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822449e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
71.300003,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822451e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
71.400002,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822451e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
71.5,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822451e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
71.599998,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822451e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
71.699997,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822451e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
71.800003,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822451e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
71.900002,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822454e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
72.0,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822454e-07,3.0822477e-07,0.056176893,0.91058499,0.91058546,-66.477943
