Time,As,Bs,Asyn,Bsyn,nA,k1,k2,qA,QBs,QBsyn,TAh1,TBh1,Vs,Vsyn,t1,t2,default_compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17
8.67,0.005999483887424968,1.560526365315906e-08,3.6125340134098316e-07,4.698222447741455e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998451662274901e-09,1.8724705569229255e-19,5.775729640810329e-08,4.166705993414476e-08,0.0,1.7998451662274901e-09,1.8724705569229255e-19,1.5023256254280272e-14,4.166705993414476e-08,1.0837602040229494e-13,3.39449767900632e-28,3.477802452877678e-12,0.0,1.0837602040229494e-13,3.39449767900632e-28,4.522999504576993e-19
8.68,0.0059994832921830025,1.5623261953611147e-08,3.6167003603719e-07,4.709066254019285e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998449876549007e-09,1.8746299812017689e-19,5.775729067768259e-08,4.166705580012539e-08,0.0,1.7998449876549007e-09,1.8746299812017689e-19,1.5040583297631985e-14,4.166705580012539e-08,1.0850101081115699e-13,3.4062563235853407e-28,3.4818134135026673e-12,0.0,1.0850101081115699e-13,3.4062563235853407e-28,4.533438884782571e-19
8.69,0.005999482696941138,1.564126025210424e-08,3.6208667065069714e-07,4.719922559232307e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998448090823413e-09,1.8767894048170514e-19,5.775728494726286e-08,4.166705166610671e-08,0.0,1.7998448090823413e-09,1.8767894048170514e-19,1.505791033909777e-14,4.166705166610671e-08,1.0862600119520914e-13,3.4180420904030885e-28,3.4858243733315027e-12,0.0,1.0862600119520914e-13,3.4180420904030885e-28,4.543890297768271e-19
8.700000000000001,0.005999482101699374,1.5659258548638342e-08,3.625033051815047e-07,4.730791363377922e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.799844630509812e-09,1.878948827768773e-19,5.7757279216844106e-08,4.166704753208873e-08,0.0,1.799844630509812e-09,1.878948827768773e-19,1.5075237378677623e-14,4.166704753208873e-08,1.087509915544514e-13,3.4298550106972273e-28,3.4898353323641864e-12,0.0,1.087509915544514e-13,3.4298550106972273e-28,4.554353743531592e-19
8.71,0.005999481506457711,1.5677256843213448e-08,3.629199396296125e-07,4.741672666453524e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998444519373133e-09,1.8811082500569334e-19,5.775727348642633e-08,4.1667043398071454e-08,0.0,1.7998444519373133e-09,1.8811082500569334e-19,1.509256441637154e-14,4.1667043398071454e-08,1.0887598188888376e-13,3.4416951157053934e-28,3.4938462906007148e-12,0.0,1.0887598188888376e-13,3.4416951157053934e-28,4.564829222070025e-19
8.72,0.005999480911216147,1.5695255135829563e-08,3.6333657399502065e-07,4.752566468456513e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998442733648442e-09,1.8832676716815334e-19,5.77572677560095e-08,4.1667039264054866e-08,0.0,1.7998442733648442e-09,1.8832676716815334e-19,1.5109891452179532e-14,4.1667039264054866e-08,1.0900097219850619e-13,3.4535624366652073e-28,3.4978572480410903e-12,0.0,1.0900097219850619e-13,3.4535624366652073e-28,4.575316733381066e-19
8.73,0.0059994803159746845,1.5713253426486682e-08,3.6375320827772913e-07,4.763472769384288e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998440947924054e-09,1.8854270926425725e-19,5.7757262025593646e-08,4.166703513003897e-08,0.0,1.7998440947924054e-09,1.8854270926425725e-19,1.5127218486101587e-14,4.166703513003897e-08,1.0912596248331874e-13,3.465457004814269e-28,3.5018682046853126e-12,0.0,1.0912596248331874e-13,3.465457004814269e-28,4.585816277462214e-19
8.74,0.005999479720733322,1.573125171518481e-08,3.6416984247773804e-07,4.774391569234249e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998439162199965e-09,1.8875865129400512e-19,5.775725629517876e-08,4.166703099602379e-08,0.0,1.7998439162199965e-09,1.8875865129400512e-19,1.5144545518137715e-14,4.166703099602379e-08,1.0925095274332141e-13,3.4773788513901544e-28,3.5058791605333825e-12,0.0,1.0925095274332141e-13,3.4773788513901544e-28,4.596327854310962e-19
8.75,0.005999479125492061,1.5749250001923944e-08,3.645864765950473e-07,4.785322868003794e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.799843737647618e-09,1.8897459325739702e-19,5.7757250564764835e-08,4.16670268620093e-08,0.0,1.799843737647618e-09,1.8897459325739702e-19,1.5161872548287907e-14,4.16670268620093e-08,1.0937594297851418e-13,3.48932800763042e-28,3.5098901155852986e-12,0.0,1.0937594297851418e-13,3.48932800763042e-28,4.606851463924807e-19
8.76,0.0059994785302508995,1.5767248286704087e-08,3.65003110629657e-07,4.796266665690321e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998435590752698e-09,1.891905351544329e-19,5.775724483435188e-08,4.166702272799551e-08,0.0,1.7998435590752698e-09,1.891905351544329e-19,1.5179199576552173e-14,4.166702272799551e-08,1.0950093318889709e-13,3.501304504772601e-28,3.513901069841063e-12,0.0,1.0950093318889709e-13,3.501304504772601e-28,4.6173871063012445e-19
8.77,0.005999477935009838,1.5785246569525238e-08,3.6541974458156713e-07,4.80722296229123e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998433805029515e-09,1.8940647698511283e-19,5.775723910393989e-08,4.16670185939824e-08,0.0,1.7998433805029515e-09,1.8940647698511283e-19,1.519652660293051e-14,4.16670185939824e-08,1.0962592337447013e-13,3.5133083740542116e-28,3.5179120233006752e-12,0.0,1.0962592337447013e-13,3.5133083740542116e-28,4.627934781437771e-19
8.78,0.0059994773397688776,1.58032448503874e-08,3.658363784507777e-07,4.818191757803919e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998432019306632e-09,1.8962241874943684e-19,5.775723337352886e-08,4.166701445997e-08,0.0,1.7998432019306632e-09,1.8962241874943684e-19,1.521385362742292e-14,4.166701445997e-08,1.0975091353523331e-13,3.525339646712745e-28,3.521922975964135e-12,0.0,1.0975091353523331e-13,3.525339646712745e-28,4.63849448933188e-19
8.790000000000001,0.0059994767445280175,1.5821243129290574e-08,3.6625301223728877e-07,4.829173052225788e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.799843023358405e-09,1.8983836044740497e-19,5.7757227643118806e-08,4.1667010325958304e-08,0.0,1.799843023358405e-09,1.8983836044740497e-19,1.5231180650029398e-14,4.1667010325958304e-08,1.0987590367118663e-13,3.537398353985673e-28,3.5259339278314424e-12,0.0,1.0987590367118663e-13,3.537398353985673e-28,4.649066229981069e-19
8.8,0.005999476149287258,1.5839241406234756e-08,3.6666964594110027e-07,4.840166845554232e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998428447861773e-09,1.900543020790172e-19,5.7757221912709725e-08,4.16670061919473e-08,0.0,1.7998428447861773e-09,1.900543020790172e-19,1.524850767074995e-14,4.16670061919473e-08,1.1000089378233008e-13,3.5494845271104447e-28,3.5299448789025975e-12,0.0,1.1000089378233008e-13,3.5494845271104447e-28,4.659650003382833e-19
8.81,0.005999475554046598,1.5857239681219946e-08,3.6708627956221223e-07,4.851173137786652e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998426662139794e-09,1.902702436442735e-19,5.77572161823016e-08,4.166700205793699e-08,0.0,1.7998426662139794e-09,1.902702436442735e-19,1.526583468958457e-14,4.166700205793699e-08,1.1012588386866366e-13,3.561598197324491e-28,3.533955829177601e-12,0.0,1.1012588386866366e-13,3.561598197324491e-28,4.670245809534668e-19
8.82,0.005999474958806039,1.5875237954246147e-08,3.675029131006247e-07,4.862191928920447e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998424876418117e-09,1.9048618514317397e-19,5.775721045189444e-08,4.166699792392738e-08,0.0,1.7998424876418117e-09,1.9048618514317397e-19,1.5283161706533265e-14,4.166699792392738e-08,1.102508739301874e-13,3.5737393958652202e-28,3.537966778656453e-12,0.0,1.102508739301874e-13,3.5737393958652202e-28,4.680853648434069e-19
8.83,0.005999474363565581,1.5893236225313356e-08,3.679195465563377e-07,4.873223218953016e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998423090696741e-09,1.9070212657571858e-19,5.775720472148826e-08,4.166699378991847e-08,0.0,1.7998423090696741e-09,1.9070212657571858e-19,1.5300488721596025e-14,4.166699378991847e-08,1.1037586396690131e-13,3.5859081539700203e-28,3.541977727339153e-12,0.0,1.1037586396690131e-13,3.5859081539700203e-28,4.691473520078533e-19
8.84,0.005999473768325223,1.5911234494421576e-08,3.6833617992935125e-07,4.884267007881756e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998421304975668e-09,1.9091806794190739e-19,5.775719899108303e-08,4.166698965591026e-08,0.0,1.7998421304975668e-09,1.9091806794190739e-19,1.5317815734772863e-14,4.166698965591026e-08,1.1050085397880537e-13,3.598104502876257e-28,3.545988675225702e-12,0.0,1.1050085397880537e-13,3.598104502876257e-28,4.702105424465554e-19
8.85,0.005999473173084966,1.5929232761570808e-08,3.687528132196653e-07,4.895323295704067e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998419519254896e-09,1.9113400924174042e-19,5.775719326067878e-08,4.166698552190274e-08,0.0,1.7998419519254896e-09,1.9113400924174042e-19,1.5335142746063773e-14,4.166698552190274e-08,1.1062584396589958e-13,3.6103284738212767e-28,3.549999622316099e-12,0.0,1.1062584396589958e-13,3.6103284738212767e-28,4.71274936159263e-19
8.86,0.005999472577844808,1.594723102676105e-08,3.691694464272799e-07,4.906392082417348e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998417733534424e-09,1.9134995047521768e-19,5.7757187530275496e-08,4.166698138789592e-08,0.0,1.7998417733534424e-09,1.9134995047521768e-19,1.5352469755468754e-14,4.166698138789592e-08,1.1075083392818397e-13,3.622580098042403e-28,3.554010568610345e-12,0.0,1.1075083392818397e-13,3.622580098042403e-28,4.723405331457254e-19
8.870000000000001,0.005999471982604751,1.596522928999231e-08,3.695860795521952e-07,4.917473368019258e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998415947814252e-09,1.9156589164233922e-19,5.775718179987317e-08,4.1666977253889796e-08,0.0,1.7998415947814252e-09,1.9156589164233922e-19,1.5369796762987814e-14,4.1666977253889796e-08,1.1087582386565856e-13,3.6348594067771335e-28,3.5580215141084413e-12,0.0,1.1087582386565856e-13,3.6348594067771335e-28,4.734073334057176e-19
8.88,0.005999471387364795,1.5983227551264578e-08,3.7000271259441103e-07,4.928567152507297e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998414162094384e-09,1.9178183274310503e-19,5.775717606947182e-08,4.166697311988437e-08,0.0,1.7998414162094384e-09,1.9178183274310503e-19,1.5387123768620945e-14,4.166697311988437e-08,1.1100081377832331e-13,3.6471664312628244e-28,3.562032458810386e-12,0.0,1.1100081377832331e-13,3.6471664312628244e-28,4.744753369389986e-19
8.89,0.005999470792124939,1.6001225810577858e-08,3.704193455539274e-07,4.939673435878673e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998412376374816e-09,1.9199777377751514e-19,5.775717033907144e-08,4.166696898587965e-08,0.0,1.7998412376374816e-09,1.9199777377751514e-19,1.540445077236815e-14,4.166696898587965e-08,1.1112580366617822e-13,3.6595012027365967e-28,3.566043402716179e-12,0.0,1.1112580366617822e-13,3.6595012027365967e-28,4.755445437453e-19
8.9,0.005999470196885184,1.601922406793215e-08,3.7083597843074444e-07,4.950792218130693e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998410590655552e-09,1.9221371474556955e-19,5.775716460867202e-08,4.166696485187562e-08,0.0,1.7998410590655552e-09,1.9221371474556955e-19,1.5421777774229426e-14,4.166696485187562e-08,1.1125079352922333e-13,3.6718637524356223e-28,3.570054345825822e-12,0.0,1.1125079352922333e-13,3.6718637524356223e-28,4.766149538243621e-19
8.91,0.005999469601645529,1.6037222323327456e-08,3.7125261122486214e-07,4.961923499260688e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998408804936585e-09,1.924296556472683e-19,5.775715887827356e-08,4.166696071787229e-08,0.0,1.7998408804936585e-09,1.924296556472683e-19,1.543910477420478e-14,4.166696071787229e-08,1.1137578336745864e-13,3.6842541115970716e-28,3.574065288139315e-12,0.0,1.1137578336745864e-13,3.6842541115970716e-28,4.776865671759283e-19
8.92,0.005999469006405974,1.6055220576763777e-08,3.7166924393628047e-07,4.97306727926604e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998407019217921e-09,1.9264559648261148e-19,5.7757153147876075e-08,4.166695658386965e-08,0.0,1.7998407019217921e-09,1.9264559648261148e-19,1.5456431772294208e-14,4.166695658386965e-08,1.1150077318088414e-13,3.6966723114581294e-28,3.5780762296566576e-12,0.0,1.1150077318088414e-13,3.6966723114581294e-28,4.787593837997464e-19
8.93,0.00599946841116652,1.607321882824111e-08,3.7208587656499947e-07,4.984223558144144e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998405233499559e-09,1.9286153725159898e-19,5.775714741747956e-08,4.166695244986771e-08,0.0,1.7998405233499559e-09,1.9286153725159898e-19,1.5473758768497712e-14,4.166695244986771e-08,1.1162576296949983e-13,3.7091183832559695e-28,3.5820871703778498e-12,0.0,1.1162576296949983e-13,3.7091183832559695e-28,4.798334036955656e-19
8.94,0.005999467815927167,1.6091217077759456e-08,3.7250250911101916e-07,4.995392335892402e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.79984034477815e-09,1.930774779542309e-19,5.7757141687084004e-08,4.1666948315866476e-08,0.0,1.79984034477815e-09,1.930774779542309e-19,1.549108576281529e-14,4.1666948315866476e-08,1.1175075273330574e-13,3.72159235822775e-28,3.5860981103028927e-12,0.0,1.1175075273330574e-13,3.72159235822775e-28,4.809086268631358e-19
8.950000000000001,0.005999467220687914,1.610921532531882e-08,3.729191415743396e-07,5.00657361250764e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998401662063741e-09,1.932934185905073e-19,5.775713595668943e-08,4.166694418186594e-08,0.0,1.7998401662063741e-09,1.932934185905073e-19,1.550841275524695e-14,4.166694418186594e-08,1.1187574247230189e-13,3.7340942676101798e-28,3.5901090494317857e-12,0.0,1.1187574247230189e-13,3.7340942676101798e-28,4.819850533021515e-19
8.96,0.005999466625448761,1.6127213570919196e-08,3.733357739549607e-07,5.01776738798764e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.799839987634628e-09,1.935093591604281e-19,5.7757130226295804e-08,4.166694004786609e-08,0.0,1.799839987634628e-09,1.935093591604281e-19,1.552573974579268e-14,4.166694004786609e-08,1.1200073218648822e-13,3.7466241426406546e-28,3.5941199877645286e-12,0.0,1.1200073218648822e-13,3.7466241426406546e-28,4.830626830123991e-19
8.97,0.005999466030209708,1.6145211814560587e-08,3.7375240625288255e-07,5.028973662329929e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998398090629124e-09,1.937252996639934e-19,5.7757124495903154e-08,4.1666935913866945e-08,0.0,1.7998398090629124e-09,1.937252996639934e-19,1.5543066734452483e-14,4.1666935913866945e-08,1.1212572187586476e-13,3.7591820145563645e-28,3.5981309253011223e-12,0.0,1.1212572187586476e-13,3.7591820145563645e-28,4.841415159936406e-19
8.98,0.005999465434970756,1.6163210056242992e-08,3.741690384681051e-07,5.04019243553195e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998396304912269e-09,1.9394124010120315e-19,5.775711876551146e-08,4.1666931779868495e-08,0.0,1.7998396304912269e-09,1.9394124010120315e-19,1.5560393721226367e-14,4.1666931779868495e-08,1.1225071154043152e-13,3.7717679145944136e-28,3.6021418620415663e-12,0.0,1.1225071154043152e-13,3.7717679145944136e-28,4.852215522456298e-19
8.99,0.005999464839731905,1.6181208295966416e-08,3.745856706006284e-07,5.051423707591117e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998394519195713e-09,1.9415718047205745e-19,5.775711303512075e-08,4.166692764587075e-08,0.0,1.7998394519195713e-09,1.9415718047205745e-19,1.557772070611433e-14,4.166692764587075e-08,1.1237570118018851e-13,3.7843818739918625e-28,3.6061527979858604e-12,0.0,1.1237570118018851e-13,3.7843818739918625e-28,4.863027917681178e-19
9.0,0.0059994642444931535,1.6199206533730853e-08,3.750023026504525e-07,5.062667478504833e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.799839273347946e-09,1.9437312077655627e-19,5.775710730473099e-08,4.166692351187369e-08,0.0,1.799839273347946e-09,1.9437312077655627e-19,1.5595047689116367e-14,4.166692351187369e-08,1.1250069079513573e-13,3.797023923985745e-28,3.6101637331340056e-12,0.0,1.1250069079513573e-13,3.797023923985745e-28,4.873852345608545e-19
9.01,0.005999463649254503,1.6217204769536306e-08,3.7541893461757734e-07,5.073923748270498e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998390947763507e-09,1.9458906101469962e-19,5.775710157434221e-08,4.166691937787733e-08,0.0,1.7998390947763507e-09,1.9458906101469962e-19,1.5612374670232483e-14,4.166691937787733e-08,1.126256803852732e-13,3.80969409581307e-28,3.614174667486003e-12,0.0,1.126256803852732e-13,3.80969409581307e-28,4.884688806235895e-19
9.02,0.005999463054015952,1.6235203003382776e-08,3.7583556650200304e-07,5.08519251688551e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998389162047855e-09,1.948050011864876e-19,5.775709584395439e-08,4.166691524388167e-08,0.0,1.7998389162047855e-09,1.948050011864876e-19,1.562970164946268e-14,4.166691524388167e-08,1.127506699506009e-13,3.8223924207108247e-28,3.6181856010418504e-12,0.0,1.127506699506009e-13,3.8223924207108247e-28,4.895537299560727e-19
9.03,0.005999462458777503,1.6253201235270265e-08,3.7625219830372953e-07,5.09647378434727e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998387376332508e-09,1.9502094129192017e-19,5.7757090113567545e-08,4.166691110988671e-08,0.0,1.7998387376332508e-09,1.9502094129192017e-19,1.564702862680695e-14,4.166691110988671e-08,1.1287565949111885e-13,3.835118929915976e-28,3.622196533801549e-12,0.0,1.1287565949111885e-13,3.835118929915976e-28,4.906397825580534e-19
9.040000000000001,0.005999461863539154,1.627119946519877e-08,3.7666883002275696e-07,5.107767550653177e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.799838559061746e-09,1.952368813309974e-19,5.7757084383181664e-08,4.166690697589245e-08,0.0,1.799838559061746e-09,1.952368813309974e-19,1.5664355602265304e-14,4.166690697589245e-08,1.1300064900682708e-13,3.847873654665471e-28,3.6262074657651007e-12,0.0,1.1300064900682708e-13,3.847873654665471e-28,4.917270384292816e-19
9.05,0.005999461268300904,1.6289197693168292e-08,3.770854616590851e-07,5.119073815800628e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998383804902713e-09,1.9545282130371923e-19,5.7757078652796736e-08,4.1666902841898876e-08,0.0,1.7998383804902713e-09,1.9545282130371923e-19,1.568168257583773e-14,4.1666902841898876e-08,1.1312563849772554e-13,3.860656626196229e-28,3.630218396932503e-12,0.0,1.1312563849772554e-13,3.860656626196229e-28,4.928154975695064e-19
9.06,0.0059994606730627556,1.630719591917883e-08,3.775020932127142e-07,5.130392579787022e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.7998382019188265e-09,1.956687612100857e-19,5.775707292241279e-08,4.166689870790601e-08,0.0,1.7998382019188265e-09,1.956687612100857e-19,1.5699009547524238e-14,4.166689870790601e-08,1.1325062796381424e-13,3.8734678757451556e-28,3.634229327303757e-12,0.0,1.1325062796381424e-13,3.8734678757451556e-28,4.939051599784776e-19
9.07,0.0059994600778247075,1.6325194143230387e-08,3.779187246836441e-07,5.141723842609758e-13,2.91e-20,3e-07,2e-09,4.17e-08,0.0,0.0,72000.0,720000.0,4.19e-15,4.19e-15,0.0,0.0,1.0,4.17e-08,1.799838023347412e-09,1.9588470105009688e-19,5.7757067192029804e-08,4.1666894573913835e-08,0.0,1.799838023347412e-09,1.9588470105009688e-19,1.5716336517324826e-14,4.1666894573913835e-08,1.1337561740509323e-13,3.8863074345491316e-28,3.6382402568788624e-12,0.0,1.1337561740509323e-13,3.8863074345491316e-28,4.949960256559447e-19
