Time,X1,Y1,Z1,V1,X2,Y2,Z2,V2,F,v_1,K1,n,v_2,K2,vc,K,Kc,L,k3,v_4,K4,k5,v_6,K6,k7,v_8,K8,compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20
0.4,3.657663612610226,3.3117554926141772,2.3414180890106144,2.506799265825048,1.0901325022129227,0.03089247016853936,0.0014917480503053658,0.05698541227185051,1.2818923390484493,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.80688457728576,7.808466352199234,1.425016601868324,0.0,0.4305070072042236,0.31366911787731017,1.1101004411242723,0.8860346291020177,0.8346788363976535,0.8864555559804949,6.8355,6.653590397141762,1.425016601868324,0.0,0.128308595510461,0.004101621245558004,0.010355156000494393,0.0006967740657688375,0.24876823700498893,0.026725647927530703
0.41000000000000003,3.641875475858835,3.3129141935845334,2.343657262236753,2.5062641932367717,1.1061029787752044,0.032143136209681254,0.0015901946494068996,0.05921891836447431,1.282741555800623,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.799151845708773,7.805972471615868,1.425762476668129,0.0,0.4286487435085849,0.3137471018300529,1.1104888376895357,0.8867208925726285,0.8310759835909861,0.8863139642643127,6.8355,6.673893350621511,1.425762476668129,0.0,0.13018832060184155,0.004267019727402255,0.010774379257485157,0.0007427497346497808,0.2524126997565016,0.0277648836583382
0.42,3.626042529251971,3.3140535122805406,2.345893430156515,2.50569450274297,1.1218814911096777,0.03341082000024919,0.0016923936005998092,0.06147819764229221,1.283586350192631,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.791419979047813,7.80345132343318,1.426504261613706,0.0,0.42678520569295697,0.3138237659074214,1.1108707373164373,0.8874059862363758,0.8274629051752997,0.8861631951802138,6.8355,6.693501518078223,1.426504261613706,0.0,0.13204545150360908,0.004434617086782346,0.011199306864083528,0.0007904768352272382,0.25601335627122845,0.028815482878931174
0.43,3.6101650150848434,3.3151734093232026,2.34812653950904,2.5050901841883597,1.1374742546427348,0.03469528262782644,0.0017983837624726761,0.06376271726337328,1.2844264507258665,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.783689291878093,7.8009025278308695,1.427241721715584,0.0,0.4249164222754861,0.3138991082437677,1.1112461268051375,0.8880898949217646,0.8238396564423612,0.8860032428923041,6.8355,6.712453299874129,1.427241721715584,0.0,0.13388071977144989,0.004604379681405218,0.011629858736847421,0.00083997340639554,0.25957162490947205,0.029877176978540358
0.44,3.5942431810328705,3.3162738456186736,2.3503565370523107,2.5044512279945064,1.1528881302712102,0.035996283929979,0.0019082033322389083,0.0660719433631773,1.2852615856788419,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.775960099079401,7.798325698392483,1.4279746220296883,0.0,0.42304242240756884,0.3139731269809524,1.1116149930513795,0.888772603484121,0.820206293911701,0.8858341015237554,6.8355,6.730785348253929,1.4279746220296883,0.0,0.13569493293292142,0.004776273717912171,0.012065954373328962,0.0008912571726628841,0.26308907132789017,0.030949697272170965
0.45,3.5782772794740554,3.3173547823871563,2.3525833695651843,2.5037776252147292,1.1681295311334352,0.0373135923491481,0.0020218895246327984,0.06840536079129649,1.286091493003013,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.768232715797948,7.795720441850206,1.4287027363344793,0.0,0.4211632357940963,0.31404582027019856,1.1119773230561747,0.8894540968060937,0.8165628751759794,0.8856557651710839,6.8355,6.748531435003235,1.4287027363344793,0.0,0.13748884581440532,0.0049502665548925625,0.012507516155434443,0.0009443453941040686,0.2665671590046499,0.032032784176370496
0.46,3.562267566809499,3.318416181195411,2.3548069838499033,2.5030693675954097,1.1832030819039878,0.038646993981004914,0.0021394782416806687,0.07076249131246683,1.2869159294539383,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.7605074574066055,7.7930863578201715,1.429425855123236,0.0,0.41927889261347806,0.3141171862741862,1.1123331039367017,0.8901343597983025,0.8129094587459277,0.8854682279201409,6.8355,6.765721183165753,1.429425855123236,0.0,0.13926300274009937,0.0051263278968605545,0.012954472382432847,0.0009992547120757443,0.27000694329049,0.033126195638016206
0.47000000000000003,3.5462143055435926,3.3194580039004355,2.3570273267289577,2.5023264474721487,1.1981146702423504,0.039996269748831415,0.0022610049397581407,0.07314284762267988,1.2877346475474143,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.752784639484861,7.790423038987917,1.4301437653739597,0.0,0.41738942376248084,0.3141872231631745,1.112682322907426,0.8908133773982537,0.8092461045250477,0.8852714838183888,6.8355,6.782383813395801,1.4301437653739597,0.0,0.14101809668752463,0.005304426779241321,0.01340674961980829,0.0010560015540237568,0.27340976774930437,0.0342296857843679
0.48,3.5301177631848657,3.320480212694688,2.3592443450483467,2.501548857854786,1.2128694927164885,0.04136120948364799,0.0023865041191456055,0.07554596166299975,1.288547409758893,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.745064577776682,7.7877300707729535,1.430856262996316,0.0,0.4154948607268587,0.3142559291179529,1.1130249672952595,0.8914911345712163,0.8055728735587863,0.8850655268971833,6.8355,6.798546025615568,1.430856262996316,0.0,0.1427547392927307,0.005484533428220999,0.013864277418918807,0.0011146018950356003,0.2767768182379027,0.0353430180631472
0.49,3.51397821205491,3.3214827701279352,2.3614579856798015,2.500736592468409,1.227472177483381,0.04274161517552319,0.0025160091881801234,0.0779713911778815,1.2893539918231451,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.737347588152065,7.785007031134033,1.4315631557072719,0.0,0.4135952355588629,0.3143233023312192,1.113361024546884,0.8921676163107738,0.8018898279909303,0.8848503511824274,6.8355,6.814232336927295,1.4315631557072719,0.0,0.14447347528979393,0.005666619688689217,0.014326989406835373,0.0011750711943378969,0.2801091509017075,0.03646596826258342
0.5,3.4977959303973045,3.322465639073886,2.363668195518474,2.499889645692961,1.24192737845773,0.044137289835372406,0.0026495529365189404,0.08041869719583628,1.2901541714443985,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.729633986584508,7.782253490590673,1.4322642531210088,0.0,0.41169058100776273,0.3143893410052473,1.1136904822175666,0.8928428076379917,0.7981970313166649,0.8846259506783736,6.8355,6.82946587640571,1.4322642531210088,0.0,0.1461748524444748,0.005850657554102296,0.014794819552816831,0.0012374246162071734,0.283407827764054,0.037598314068985006
0.51,3.481571202084933,3.3234287827536053,2.36587492148513,2.4990080126073275,1.256239545110173,0.04554804201153714,0.0027871673608862255,0.08288745312160187,1.2909477328644647,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.7219240891129575,7.779469012008492,1.4329593707434245,0.0,0.4097809304853966,0.3144540433533723,1.1140133279790085,0.8935166936019591,0.7944945483157817,0.8843923193791099,6.8355,6.8442682497888025,1.4329593707434245,0.0,0.14785939445946739,0.006036619762506558,0.01526770368226725,0.0013016769485271207,0.2866738641941415,0.038739839276037275
0.52,3.465304316573045,3.3243721647546267,2.3680781105284128,2.498091689024979,1.2704127277697392,0.04697368748889566,0.0029288835874914094,0.08537724818726805,1.2917344686061234,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.714218211803604,7.776653150420475,1.433648331487022,0.0,0.4078663180606474,0.31451740760118563,1.1143295496257508,0.8941892592803503,0.7907824450419688,0.884149451277826,6.8355,6.858659456796648,1.433648331487022,0.0,0.1495275780584983,0.006224480020096004,0.015745580046277824,0.0013678425664964493,0.28990818447705446,0.03989033537125009
0.53,3.44899556924663,3.325295749023158,2.3702777096241734,2.497140671481118,1.2844508257207785,0.04841404672446373,0.0030747320092162295,0.08788768220086084,1.2925141768409896,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.706516670722104,7.773805452912574,1.4343309633532781,0.0,0.40594677850032834,0.31457943198592325,1.1146391350725624,0.8948604897790879,0.7870607889020809,0.8838973403632442,6.8355,6.87265825680391,1.4343309633532781,0.0,0.15117986218733562,0.0064142126627290755,0.016228388462040243,0.0014359354966153382,0.29311167842948166,0.04104959909802222
0.54,3.432645261594936,3.3261994998675926,2.372473665776013,2.4961549572402353,1.2983576505989516,0.049868944158277556,0.0032247423301075833,0.09041836411839373,1.2932866606793145,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.698819781901726,7.770925458477402,1.435007098800649,0.0,0.40402234728972397,0.3146401147566141,1.114942072355617,0.8955303702323765,0.7833296486959643,0.8836359806214662,6.8355,6.886282318601753,1.435007098800649,0.0,0.1528166954754966,0.0066057925649956085,0.016716070081854637,0.001505969437389881,0.2962852158666807,0.04221743179049092
0.55,3.4162537012252825,3.327083381978743,2.3746659260179253,2.4951345443334456,1.3121367690505734,0.05133820934842481,0.0033789435028062412,0.0929689143700053,1.2940517293517255,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.691127861304313,7.76801269783634,1.4356765757689283,0.0,0.40209306063421574,0.31469945417535156,1.1152383496392746,0.896198885803374,0.7795890946196095,0.8833653660457326,6.8355,6.899548145612201,1.4356765757689283,0.0,0.1544384977172525,0.00679919528950908,0.017208567773591997,0.0015779577300543866,0.2994296106973408,0.04339364044110081
0.56,3.3998212020395666,3.3279473604325673,2.376854437414725,2.4940794315646695,1.3257915712872905,0.05282167624699403,0.003537363776381134,0.09553896335769992,1.2948091974611846,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.6834412247891795,7.76506669328646,1.4363392370140893,0.0,0.400158955480057,0.3147574485173903,1.1155279552169965,0.8968660216841867,0.775839198305429,0.8830854906379393,6.8355,6.91247122199067,1.4363392370140893,0.0,0.15604566794051408,0.006994396991253249,0.0177058258779924,0.0016519133808425412,0.3025456365677597,0.04457803699955943
0.5700000000000001,3.383348084404729,3.3287914006867134,2.3790391470614667,2.492989618506081,1.339325359963569,0.05431918239881176,0.0037000307639142504,0.09812814976569016,1.2955588841358856,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.675760188085744,7.762086958543311,1.4369949293575726,0.0,0.39822006953443656,0.3148140960708277,1.1158108775101863,0.8975317630955535,0.7720800328611591,0.882796348407318,6.8355,6.92506616417792,1.4369949293575726,0.0,0.1576385948677121,0.007191374311938766,0.018207789940081702,0.0017278490924776866,0.3056340471436864,0.04577043758778289
0.58,3.3668346752294585,3.329615468601248,2.3812200020864123,2.4918651055359975,1.3527412737119615,0.05583056961551776,0.0038669713959443913,0.10073612195724772,1.2963006137466226,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.668085066753901,7.759072998563387,1.437643504304561,0.0,0.39627644127450723,0.31486939513791073,1.1160871050751384,0.8981960952876136,0.7683116728873624,0.8824979333803914,6.8355,6.93734670862073,1.437643504304561,0.0,0.15921764791589788,0.007390104468508391,0.018714406935121553,0.0018057772423798822,0.3086955586610696,0.04697066313750997
0.59,3.3502813080714287,3.330419530448561,2.383396949652396,2.4907058938577817,1.36604229330903,0.05735568417566738,0.004038211920495219,0.10336253836051788,1.2970342161091497,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.660416176150211,7.756024309368113,1.4382848182112649,0.0,0.39432810996000717,0.3149233440356149,1.1163566266063576,0.8988590035401801,0.7645341945019,0.8821902396059135,6.8355,6.949325775452359,1.4382848182112649,0.0,0.16078317792247282,0.00759056527912381,0.019225625335683706,0.0018857098826250977,0.3117308513331206,0.04817853955997505
0.6,3.3336883233928973,3.331203552901819,2.3855699369551404,2.489511985481029,1.3792313454749554,0.058894374653971626,0.004213778030062899,0.10600706300511034,1.2977595242430697,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.652753831405059,7.752940377891631,1.4389187303167428,0.0,0.392375115663344,0.31497594109478594,1.1166194309326898,0.8995204731620865,0.7607476753982592,0.8818732611498129,6.835499999999999,6.961015612866529,1.4389187303167428,0.0,0.16233552936240225,0.007792734877605921,0.01974139438401129,0.001967658799167723,0.31474059303738483,0.04939389568656093
0.61,3.317056068581313,3.33196750305903,2.3877389112266427,2.4882833832653652,1.3923112237884743,0.06044649350819378,0.0043936947822781885,0.1086693687548683,1.2984763760101168,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.645098347382161,7.749820681781829,1.4395451041669542,0.0,0.3904174992720205,0.31502718466167107,1.1168755070253868,0.9001804894920735,0.7569521948502556,0.881546992106773,6.835499999999999,6.97242777051937,1.4395451041669542,0.0,0.16387503103990342,0.007996591921927691,0.020261664623946556,0.0020516354747524817,0.3177254212685298,0.050616564750885745
0.62,3.300384898005868,3.332711348459674,2.389903819737482,2.4870200909511873,1.4052845039462676,0.062011898121974066,0.004577986558488753,0.1113491394125728,1.29918461518188,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.637450038642102,7.746664689203304,1.4401638085385002,0.0,0.38845530249529064,0.31507707309895133,1.1171248440036827,0.9008390378993476,0.7531478337249391,0.8812114266083715,6.835499999999999,6.983573071237051,1.4401638085385002,0.0,0.16540198611447568,0.008202115730788122,0.020786388250485708,0.0021376510695357703,0.32068592380053823,0.05184638534673106
0.63,3.2836751733603333,3.3334350570646367,2.392064609793985,2.485722113125821,1.4181537947962386,0.06359044716670383,0.004766677252333359,0.11404606228357485,1.299884087704698,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.6298092194242475,7.743471858690578,1.440774714166983,0.0,0.38648856790451125,0.31512560478431395,1.1173674311280661,0.9014961037825708,0.749334674560828,0.8808665588140844,6.835499999999999,6.994461867850257,1.440774714166983,0.0,0.1669167016475173,0.008409285805624498,0.021315517890279124,0.002225716509054182,0.32362269597250165,0.05308319800744359
0.64,3.2669272636427307,3.334138597283689,2.394221228742066,2.484389455273347,1.430921573388204,0.06518200290718719,0.0049597901631624215,0.11675983285993632,1.3005746440666417,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.622176203605365,7.740241638929266,1.4413776958075766,0.0,0.3845173389307494,0.3151727781122144,1.1176032578094925,0.9021516725708822,0.745512801563271,0.8805123829245305,6.835499999999997,7.005103933656992,1.4413776958075766,0.0,0.1684194691877916,0.008618082133313698,0.021849007374489145,0.002315842434430529,0.3265363030471881,0.05432684735207348
0.65,3.25014154527252,3.33482193799596,2.3963736239703444,2.4830221238117334,1.4435901009925785,0.06678643188998123,0.005157347958367479,0.11949015623017098,1.3012561400209521,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.614551304660995,7.736973468558508,1.4419726328582256,0.0,0.38254165987857564,0.3152185914951682,1.1178323136162458,0.9028057297246955,0.7416823006311891,0.8801488931913748,6.835499999999997,7.015508428979098,1.4419726328582256,0.0,0.1699105548868265,0.00882848527609567,0.02238681196952171,0.0024080391847521717,0.3294272610465064,0.05557718272303201
0.66,3.2333184023070007,3.33548504852691,2.3985217429064334,2.4816201260544166,1.45616166517929,0.06840360225041914,0.005359372835261933,0.1222367415282807,1.3019284337913486,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.606934835651265,7.733666775988727,1.4425594069118743,0.0,0.380561575951534,0.31526304336212774,1.1180545882662203,0.903458260734421,0.7378432594064576,0.8797760839071721,6.835499999999997,7.02568413307204,1.4425594069118743,0.0,0.17139022799160242,0.00904047601809415,0.022928887474340496,0.002502316872578311,0.3322960919939139,0.05683405563643613
0.67,3.2164582265124206,3.3361278986770238,2.4006655330212645,2.480183470261831,1.4686384278248716,0.07003338528111275,0.0055658864374345295,0.12499930514301597,1.3025913877024236,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.599327109178557,7.7303209791872165,1.443137903172945,0.0,0.3785771332605119,0.31530613216032716,1.1182700716365384,0.904109251121627,0.7339957672901344,0.8793939494191353,6.835499999999996,7.03563934457759,1.443137903172945,0.0,0.1728587429549874,0.009254035570941505,0.023475190746228992,0.002598685344860464,0.3351432892296357,0.058097321247604486
0.68,3.1995614175596723,3.336750458738884,2.402804941831907,2.478712165672309,1.4810224545138595,0.07167565525894534,0.005776909853250804,0.1277775703835529,1.303244868027931,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.591728437350709,7.726935485483887,1.4437080103174733,0.0,0.37658837884677343,0.3153478563563493,1.118478753769274,0.9047586864397416,0.7301399154871172,0.8790024841374561,6.835499999999994,7.045381932386703,1.4437080103174733,0.0,0.17431634289628126,0.009469145550830988,0.02402567964279848,0.0026971541822068774,0.3379693241200627,0.05936683819123846
0.6900000000000001,3.182628383077986,3.3373526994856406,2.4049399168992145,2.4772062224842535,1.493315737296272,0.07333028881167787,0.0059924636848695065,0.1305712661107422,1.3038887442974978,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,4.58413913176289,7.723509691344601,1.4442696198812006,0.0,0.374595360688279,0.3153882144352754,1.1186806248675867,0.9054065522731837,0.7262757970183964,0.8786016825306836,6.8354999999999935,7.054919377531786,1.4442696198812006,0.0,0.1757632622797712,0.00968578789533292,0.02458031280967442,0.0027977327310521904,0.34077465125100925,0.060642467949825016
