Time,D,N,v,d_D,d_N,d_v,k_D,k_N,k_D0,k_N0,p_v,v_0,K_D,K_N,K_v1,K_v2,I_0,n_1,n_2,n_3,n_4,f_D,f_N,f_v,I,compartment,Dyn_Secretion,NKB_Secretion,Firing_Rate,Dyn_Decay,NKB_Decay,FR_Decay
5.66,7.257264806494976,0.8477607306481612,2345.226877517297,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.741294409183235,0.4326231232808111,21811.291186887447,1.8448518707331767,1.0,3.741294409183235,0.4326231232808111,21811.291186887447,1.814316201623744,0.8477607306481612,23452.268775172968
5.67,7.2764581940807584,0.8436123635219221,2328.6614760731145,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.7307603075254065,0.42907654973655884,21614.508809258972,1.8172998381840058,1.0,3.7307603075254065,0.42907654973655884,21614.508809258972,1.8191145485201896,0.8436123635219221,23286.614760731143
5.68,7.295496631544542,0.8394700122111197,2311.7847503719067,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.7198604197797542,0.4255353438793784,21414.610792050462,1.7898605595883172,1.0,3.7198604197797542,0.4255353438793784,21414.610792050462,1.8238741578861355,0.8394700122111197,23117.847503719066
5.69,7.314376790241335,0.8353336635130862,2294.596851139242,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.7085822285058754,0.42199814813467385,21211.633873111135,1.762537914523371,1.0,3.7085822285058754,0.42199814813467385,21211.633873111135,1.8285941975603337,0.8353336635130862,22945.96851139242
5.7,7.333095223078763,0.8312032907788489,2277.0982901477764,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.696912868328682,0.4184635909831289,21005.620149100807,1.7353359043868049,1.0,3.696912868328682,0.4184635909831289,21005.620149100807,1.8332738057696907,0.8312032907788489,22770.982901477764
5.71,7.351648361354974,0.8270788539089793,2259.289957690071,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.6848391296926137,0.4149302871496893,20796.617246705395,1.7082586556865833,1.0,3.6848391296926137,0.4149302871496893,20796.617246705395,1.8379120903387436,0.8270788539089793,22592.89957690071
5.72,7.370032511651971,0.8229602993521806,2241.173139973174,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.672347464666504,0.4113968379583863,20584.678484320204,1.6813104228604645,1.0,3.672347464666504,0.4113968379583863,20584.678484320204,1.8425081279129927,0.8229602993521806,22411.73139973174
5.73,7.3882438528059176,0.818847560108318,2222.7495363436606,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.6594239950419287,0.4078618318708878,20369.863022531208,1.6544955905831422,1.0,3.6594239950419287,0.4078618318708878,20369.863022531208,1.8470609632014794,0.818847560108318,22227.495363436607
5.74,7.406278432978442,0.8147405557377737,2204.0212762443375,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.6460545229849215,0.4043238452278909,20152.236001657333,1.6278186755183226,1.0,3.6460545229849215,0.4043238452278909,20152.236001657333,1.8515696082446105,0.8147405557377737,22040.212762443374
5.75,7.424132166855527,0.8106391923791768,2184.9909357963493,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.632224544517707,0.40078144321364867,19931.868664560065,1.6012843274722834,1.0,3.632224544517707,0.40078144321364867,19931.868664560065,1.8560330417138817,0.8106391923791768,21849.909357963494
5.76,7.441800833003397,0.8065433627777586,2165.661553893315,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.6179192661235846,0.397233181065101,19708.83846288407,1.5748973299052578,1.0,3.6179192661235846,0.397233181065101,19708.83846288407,1.8604502082508492,0.8065433627777586,21656.61553893315
5.7700000000000005,7.459280071413731,0.8024529463267666,2146.0366476872273,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.603123624783698,0.39367760554815145,19483.229144865145,1.5486625997570518,1.0,3.603123624783698,0.39367760554815145,19483.229144865145,1.8648200178534327,0.8024529463267666,21460.366476872274
5.78,7.476565381273597,0.7983678091245863,2126.1202273395384,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.5878223117689365,0.39011325672463937,19255.13082283226,1.5225851865439637,1.0,3.5878223117689365,0.39011325672463937,19255.13082283226,1.8691413453183991,0.7983678091245863,21261.202273395385
5.79,7.493652118998752,0.7942878040504225,2105.916809905079,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.5719998005230242,0.3865386700344113,19024.640018540755,1.4966702706851087,1.0,3.5719998005230242,0.3865386700344113,19024.640018540755,1.873413029749688,0.7942878040504225,21059.16809905079
5.8,7.510535496572191,0.7902127708616227,2085.4314322115033,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.5556403789835556,0.38295237871760146,18791.85968450667,1.4709231610180096,1.0,3.5556403789835556,0.38295237871760146,18791.85968450667,1.8776338741430478,0.7902127708616227,20854.31432211503
5.8100000000000005,7.527210580233308,0.7861425363159326,2064.6696625928116,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.5387281866955607,0.37935291660269443,18556.899199567506,1.44534929146544,1.0,3.5387281866955607,0.37935291660269443,18556.899199567506,1.881802645058327,0.7861425363159326,20646.696625928118
5.82,7.543672289566426,0.7820769143222094,2043.6376113324784,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.5212472570765656,0.3757388212861613,18319.87433697654,1.4199542168184287,1.0,3.5212472570765656,0.3757388212861613,18319.87433697654,1.8859180723916065,0.7820769143222094,20436.376113324783
5.83,7.5599153970409745,0.7780157061233284,2022.34193966982,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.5031815651922202,0.3721086377293403,18080.90720344579,1.3947436076037814,1.0,3.5031815651922202,0.3721086377293403,18080.90720344579,1.8899788492602436,0.7780157061233284,20223.4193966982
5.84,7.575934528058961,0.7739587005152457,2000.7898672227732,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.484515081396609,0.3684609222977354,17840.126147688865,1.3697232440086662,1.0,3.484515081396609,0.3684609222977354,17840.126147688865,1.8939836320147403,0.7739587005152457,20007.898672227733
5.8500000000000005,7.591724161568805,0.7699056741063776,1978.989177681147,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.465231831180277,0.36479424726694726,17597.665637178354,1.3448990088395731,1.0,3.465231831180277,0.36479424726694726,17597.665637178354,1.8979310403922012,0.7699056741063776,19789.89177681147
5.86,7.6072786313077305,0.7658563916216551,1956.9482226270331,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.445315961551057,0.3611072058179724,17353.66610202551,1.3202768794984703,1.0,3.445315961551057,0.3611072058179724,17353.66610202551,1.9018196578269326,0.7658563916216551,19569.48222627033
5.87,7.6225921277379465,0.7618106062557808,1934.6759233432824,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.4247518142465876,0.3573984175425169,17108.27374510942,1.2958629189650497,1.0,3.4247518142465876,0.3573984175425169,17108.27374510942,1.9056480319344866,0.7618106062557808,19346.759233432826
5.88,7.637658700744432,0.7577680600803688,1912.1817704771445,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.4035240060423253,0.35366653447621854,16861.640317830792,1.2716632657807683,1.0,3.4035240060423253,0.35366653447621854,16861.640317830792,1.909414675186108,0.7577680600803688,19121.817704771445
5.89,7.652472263164449,0.7537284845097556,1889.4758214340857,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.3816175163733133,0.34991024767413603,16613.92286113694,1.247684123037624,1.0,3.3816175163733133,0.34991024767413603,16613.92286113694,1.9131180657911122,0.7537284845097556,18894.758214340858
5.9,7.667026595220593,0.7496916008303498,1866.5686953867869,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.359017782431254,0.34612829433850956,16365.283411760323,1.2239317463825208,1.0,3.359017782431254,0.34612829433850956,16365.283411760323,1.9167566488051482,0.7496916008303498,18665.68695386787
5.91,7.681315349930322,0.745657120798412,1843.4715657962286,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.3357108018293546,0.34231946550352294,16115.888673927697,1.2004124310563362,1.0,3.3357108018293546,0.34231946550352294,16115.888673927697,1.9203288374825804,0.745657120798412,18434.715657962286
5.92,7.6953320595652395,0.7416247473111205,1820.1961503555765,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.311683242844936,0.338482614275532,15865.909657128683,1.1771324979954942,1.0,3.311683242844936,0.338482614275532,15865.909657128683,1.9238330148913099,0.7416247473111205,18201.961503555765
5.93,7.7090701432328235,0.7375941751556898,1796.7546982834094,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.2869225621533764,0.33461666461994555,15615.521280876585,1.1540982790328385,1.0,3.2869225621533764,0.33461666461994555,15615.521280876585,1.9272675358082059,0.7375941751556898,17967.546982834094
5.94,7.722522915651754,0.7335650918411204,1773.15997491032,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.2614171298556047,0.3307206206775459,15364.901947745333,1.1313161012436979,1.0,3.2614171298556047,0.3307206206775459,15364.901947745333,1.9306307289129385,0.7335650918411204,17731.5997491032
5.95,7.735683597189184,0.7295371785169047,1749.4252435222356,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.235156361475052,0.3267935765835658,15114.233086320863,1.1087922704922868,1.0,3.235156361475052,0.3267935765835658,15114.233086320863,1.933920899297296,0.7295371785169047,17494.252435222355
5.96,7.748545325224215,0.7255101109826457,1725.5642444445255,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.208130856458444,0.32283472675223035,14863.698666055367,1.0865330542426759,1.0,3.208130856458444,0.32283472675223035,14863.698666055367,1.9371363313060537,0.7255101109826457,17255.642444445253
5.97,7.761101166896249,0.7214835607920873,1701.591171373141,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.180332542558576,0.31884337657780587,14613.484686356154,1.0645446637076001,1.0,3.180332542558576,0.31884337657780587,14613.484686356154,1.9402752917240622,0.7214835607920873,17015.91171373141
5.98,7.7733441332896955,0.7174571964544594,1677.5206449821526,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.151754825307019,0.31481895349050465,14363.778642566931,1.0428332354169227,1.0,3.151754825307019,0.31481895349050465,14363.778642566931,1.9433360333224239,0.7174571964544594,16775.206449821526
5.99,7.785267195097575,0.7134306847353414,1653.3676838611098,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.122392741602058,0.3107610182919963,14114.768971807529,1.0214048122958292,1.0,3.122392741602058,0.3107610182919963,14114.768971807529,1.9463167987743937,0.7134306847353414,16533.676838611096
6.0,7.796863299795757,0.7094036920583972,1629.1476728601085,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.0922431162439774,0.3066692766809193,13866.644481917747,1.0002653243503472,1.0,3.0922431162439774,0.3066692766809193,13866.644481917747,1.9492158249489393,0.7094036920583972,16291.476728601085
6.01,7.808125390346831,0.7053758860083644,1604.8763289452418,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.0613047200491237,0.3025435908638912,13619.593767001352,0.9794205690647606,1.0,3.0613047200491237,0.3025435908638912,13619.593767001352,1.9520313475867077,0.7053758860083644,16048.763289452418
6.0200000000000005,7.819046425437863,0.7013469369345555,1580.569664691585,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,3.029578427969043,0.2983839911323028,13373.804613278247,0.9588761916214747,1.0,3.029578427969043,0.2983839911323028,13373.804613278247,1.9547616063594657,0.7013469369345555,15805.69664691585
6.03,7.829619401239558,0.6973165196528718,1556.243949564988,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.997067375436197,0.29419068727002234,13129.463399125754,0.9386376650590926,1.0,2.997067375436197,0.29419068727002234,13129.463399125754,1.9574048503098895,0.6973165196528718,15562.43949564988
6.04,7.839837374655587,0.6932843152429295,1531.9156691670676,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.9637771109579676,0.2899640796423519,12886.754493317398,0.918710270488529,1.0,2.9637771109579676,0.2899640796423519,12886.754493317398,1.9599593436638967,0.6932843152429295,15319.156691670676
6.05,7.849693488010214,0.6892500129353832,1507.6014826398664,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.9297157427921063,0.28570476980265136,12645.859655549746,0.8990990774901069,1.0,2.9297157427921063,0.28570476980265136,12645.859655549746,1.9624233720025535,0.6892500129353832,15076.014826398663
6.0600000000000005,7.859180995099984,0.6852133120828751,1483.3181784469816,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.8948940773656076,0.28141357044041426,12406.957443379792,0.8798089248164134,1.0,2.8948940773656076,0.28141357044041426,12406.957443379792,1.964795248774996,0.6852133120828751,14833.181784469816
6.07,7.86829328851129,0.6811739242063062,1459.0826287665932,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.859325746952714,0.27709151448381314,12170.222629679583,0.8608444015264887,1.0,2.859325746952714,0.27709151448381314,12170.222629679583,1.9670733221278225,0.6811739242063062,14590.826287665932
6.08,7.877023928075403,0.6771315751062281,1434.911742740335,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.823027324001719,0.27273986316048027,11935.825634602774,0.8422098286727797,1.0,2.823027324001719,0.27273986316048027,11935.825634602774,1.9692559820188507,0.6771315751062281,14349.117427403351
6.09,7.88536667033205,0.6730860070276564,1410.822418875804,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.7860184194859956,0.2683601128192828,11703.93197617964,0.8239092416793694,1.0,2.7860184194859956,0.2683601128192828,11703.93197617964,1.9713416675830124,0.6730860070276564,14108.22418875804
6.1000000000000005,7.893315498799961,0.6690369808639799,1386.8314968388086,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.7483217625212606,0.263954000306225,11474.701743064223,0.8059463735124688,1.0,2.7483217625212606,0.263954000306225,11474.701743064223,1.9733288746999902,0.6690369808639799,13868.314968388086
6.11,7.900864654855838,0.664984278384314,1362.9557089277207,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.7099632585859967,0.2595235066945777,11248.289093044063,0.7883246387637259,1.0,2.7099632585859967,0.2595235066945777,11248.289093044063,1.9752161637139596,0.664984278384314,13629.557089277207
6.12,7.908008669004223,0.6609277044669012,1339.2116315381572,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.670972023791216,0.25507085917770533,11024.84178073909,0.7710471187660723,1.0,2.670972023791216,0.25507085917770533,11024.84178073909,1.9770021672510558,0.6609277044669012,13392.116315381572
6.13,7.914742392286895,0.656867089319298,1315.61563691351,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.6313803927821575,0.250598530943433,10804.50071754914,0.7541165478483527,1.0,2.6313803927821575,0.250598530943433,10804.50071754914,1.9786855980717237,0.656867089319298,13156.156369135098
6.140000000000001,7.921061027551759,0.652802290664446,1292.1838454663898,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.591223898066376,0.24610923886466818,10587.399566546917,0.7375353008236769,1.0,2.591223898066376,0.24610923886466818,10587.399566546917,1.9802652568879398,0.652802290664446,12921.838454663899
6.15,7.9269601602836985,0.6487331958704757,1268.9320789568758,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.5505412188695464,0.24160593886401624,10373.664374711547,0.7213053818009327,1.0,2.5505412188695464,0.24160593886401624,10373.664374711547,1.9817400400709246,0.6487331958704757,12689.320789568757
6.16,7.932435788687735,0.6446597240011053,1245.8758148140178,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.509374098006133,0.2370918188391412,10163.413244590047,0.7054284144034859,1.0,2.509374098006133,0.2370918188391412,10163.413244590047,1.9831089471719336,0.6446597240011053,12458.758148140178
6.17,7.9374843527031915,0.6405818277627635,1223.0301418788558,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.467767225699256,0.23257028906928273,9956.756047117413,0.6899056334701761,1.0,2.467767225699256,0.23257028906928273,9956.756047117413,1.9843710881757979,0.6405818277627635,12230.301418788558
6.18,7.942102761618309,0.6364994953241541,1200.4097178323088,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.4257680897881633,0.22804497006126184,9753.794176937536,0.674737878302468,1.0,2.4257680897881633,0.22804497006126184,9753.794176937536,1.9855256904045773,0.6364994953241541,12004.097178323089
6.19,7.9462884199516415,0.6324127519839974,1178.0287285555019,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.3834267923236214,0.22351967783563523,9554.62035118609,0.659925587510682,1.0,2.3834267923236214,0.22351967783563523,9554.62035118609,1.9865721049879104,0.6324127519839974,11780.28728555502
6.2,7.950039251270927,0.628321661663182,1155.9008496546937,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.340795833162204,0.2189984066997603,9359.31845233141,0.6454687955019536,1.0,2.340795833162204,0.2189984066997603,9359.31845233141,1.9875098128177318,0.628321661663182,11559.008496546938
6.21,7.9533537196310125,0.6242263281985024,1134.0392103659374,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.29792986181226,0.21448530960309783,9167.963415311224,0.6313671306419885,1.0,2.29792986181226,0.21448530960309783,9167.963415311224,1.9883384299077531,0.6242263281985024,11340.392103659375
6.22,7.956230848328995,0.6201268964165955,1112.4563600348536,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.254885399438056,0.20998467621967024,8980.621158849206,0.6176198151113719,1.0,2.254885399438056,0.20998467621967024,8980.621158849206,1.9890577120822488,0.6201268964165955,11124.563600348536
6.23,7.958670235697464,0.6160235529685656,1091.1642373448958,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.2117205335757295,0.2055009089518139,8797.348560489096,0.604225666465257,1.0,2.2117205335757295,0.2055009089518139,8797.348560489096,1.989667558924366,0.6160235529685656,10911.642373448958
6.24,7.960672067685882,0.6119165269081631,1070.1741424447582,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.1684945887379428,0.2010384970969479,8618.193474556643,0.5911831008933928,1.0,2.1684945887379428,0.2010384970969479,8618.193474556643,1.9901680169214706,0.6119165269081631,10701.741424447582
6.25,7.962237127015544,0.6078060899991737,1049.4967121023199,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.125267776663199,0.1966019894634951,8443.194791951782,0.5784901381655801,1.0,2.125267776663199,0.1966019894634951,8443.194791951782,1.990559281753886,0.6078060899991737,10494.967121023199
6.26,7.9633667987343735,0.6036925567408842,1029.1418979888283,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,2.082100830480688,0.19219596576182912,8272.382540386467,0.5661444082358179,1.0,2.082100830480688,0.19219596576182912,8272.382540386467,1.9908416996835934,0.6036925567408842,10291.418979888284
