Time,CaI,IP3,CaS,g,A,B,C,D,E,F,k1,k2,k3,L,R,cytosol,ER_store,JChannel,JPump,kPLC,kPhosphatase,inhibition_parameter1,inhibition_parameter2
0.96,7.71176977217335,0.10513480408235036,1092.3882302278253,-0.019190387995190017,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,12.957358379258785,8.36237238308642,0.1630788872365932,0.10513480408235036,3.60472004591706e-05,0.02
0.97,7.75751911749375,0.10571334277701273,1092.3424808825048,-0.01939002317866085,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,12.995938250576193,8.44088536012919,0.16347666483834977,0.10571334277701273,3.691745863289498e-05,0.02
0.98,7.802874203830868,0.10629006404460704,1092.2971257961676,-0.019589649618987914,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.034924943062663,8.51879303525057,0.16387068120420895,0.10629006404460704,3.779582587844573e-05,0.02
0.99,7.847845083438656,0.10686494902505284,1092.25215491656,-0.01978926723517044,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.074316249125836,8.596107016562218,0.16426103261883684,0.10686494902505284,3.8682285220370745e-05,0.02
1.0,7.892441669842992,0.10743797999606104,1092.2075583301555,-0.019988875946347042,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.114109912318154,8.672838973799339,0.16464781377852566,0.10743797999606104,3.957682575223142e-05,0.02
1.01,7.936673736846573,0.10800914034602609,1092.163326263152,-0.020188475671735224,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.154303630381218,8.74900061964116,0.16503111779504323,0.10800914034602609,4.0479442592211304e-05,0.02
1.02,7.980550917744722,0.10857841454723362,1092.1194490822538,-0.020388066330571393,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.194895058259002,8.824603692260679,0.16541103620099684,0.10857841454723362,4.1390136833052994e-05,0.02
1.03,8.024082704739746,0.10914578812939528,1092.075917295259,-0.020587647842051394,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.235881811077189,8.899659939043213,0.16578765895660222,0.10914578812939528,4.230891548695231e-05,0.02
1.04,8.06727844854214,0.10971124765352085,1092.0327215514565,-0.020787220125271587,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.27726146708617,8.974181101415638,0.16616107445776113,0.10971124765352085,4.3235791426007136e-05,0.02
1.05,8.110147358147408,0.11027478068613672,1091.9898526418513,-0.02098678309917058,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.319031570565329,9.048178900730235,0.1665313695453473,0.11027478068613672,4.417078331878514e-05,0.02
1.06,8.152698500777836,0.11083637577385913,1091.9473014992209,-0.021186336682471593,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.361189634686395,9.12166502514939,0.16689862951561266,0.11083637577385913,4.511391556354384e-05,0.02
1.07,8.194940801979058,0.11139602241832891,1091.9050591980197,-0.0213858807936255,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.403733144333886,9.194651117479399,0.16726293813162665,0.11139602241832891,4.606521821860585e-05,0.02
1.08,8.236883045861719,0.11195371105151448,1091.863116954137,-0.021585415350754592,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.44665955888076,9.267148763903867,0.16762437763566992,0.11195371105151448,4.702472693036206e-05,0.02
1.09,8.278533875479038,0.11250943301138829,1091.8214661245197,-0.021784940271597057,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.489966314917497,9.33916948356919,0.16798302876250426,0.11250943301138829,4.799248285934748e-05,0.02
1.1,8.319901793331498,0.1130631805179813,1091.7800982066672,-0.02198445547345223,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.533650828933144,9.410724718976601,0.1683389707534491,0.1130631805179813,4.896853260480582e-05,0.02
1.11,8.360995161990319,0.11361494664981966,1091.7390048380084,-0.022183960873126577,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.577710499946786,9.48182582713738,0.16869228137119172,0.11361494664981966,4.995292812813289e-05,0.02
1.12,8.401822204831806,0.1141647253207465,1091.6981777951669,-0.022383456386880458,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.622142712088227,9.552484071449573,0.16904303691527478,0.1141647253207465,5.09457266755628e-05,0.02
1.1300000000000001,8.44239100687504,0.11471251125713157,1091.6576089931239,-0.02258294193037567,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.666944837126724,9.6227106142566,0.1693913122381952,0.11471251125713157,5.194699070043668e-05,0.02
1.1400000000000001,8.482709515715744,0.11525829997547075,1091.617290484283,-0.02278241741862377,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.712114236946709,9.692516510049778,0.16973718076205713,0.11525829997547075,5.295678778536929e-05,0.02
1.1500000000000001,8.522785542549556,0.11580208776037657,1091.5772144574494,-0.02298188276593516,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.757648265969676,9.761912699278728,0.1700807144957323,0.11580208776037657,5.3975190564607325e-05,0.02
1.16,8.562626763278239,0.11634387164296082,1091.5373732367207,-0.023181337885868965,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.803544273521377,9.830910002735127,0.17042198405246867,0.11634387164296082,5.500227664685077e-05,0.02
1.17,8.602240719692729,0.1168836493796096,1091.4977592803061,-0.023380782691183672,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.8497996061438,9.899519116477094,0.17076105866790572,0.1168836493796096,5.6038128538789314e-05,0.02
1.18,8.641634820727202,0.11742141943115049,1091.4583651792718,-0.02358021709378853,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.896411609851269,9.967750607262872,0.17109800621845014,0.11742141943115049,5.708283356958483e-05,0.02
1.19,8.680816343778659,0.11795718094241162,1091.4191836562204,-0.023779641004695685,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.943377632330305,10.035614908464177,0.17143289323997174,0.11795718094241162,5.813648381651423e-05,0.02
1.2,8.719792436086827,0.11849093372217148,1091.3802075639123,-0.02397905433397308,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,13.99069502508292,10.103122316430902,0.17176578494677563,0.11849093372217148,5.919917603196841e-05,0.02
1.21,8.758570116169404,0.11902267822349837,1091.34142988383,-0.024178456990698063,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,14.038361145513159,10.170282987280313,0.17209674525081958,0.11902267822349837,6.027101157198696e-05,0.02
1.22,8.797156275307978,0.11955241552447757,1091.3028437246915,-0.024377848882911682,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,14.086373358956664,10.237106934085194,0.17242583678113807,0.11955241552447757,6.135209632649239e-05,0.02
1.23,8.835557679080202,0.12008014730932463,1091.2644423209192,-0.024577229917573704,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,14.134729040653355,10.30360402443673,0.1727531209034421,0.12008014730932463,6.244254065137393e-05,0.02
1.24,8.873780968934026,0.1206058758498822,1091.2262190310655,-0.024776600000518286,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,14.183425577663176,10.36978397835914,0.17307865773986256,0.1206058758498822,6.354245930255738e-05,0.02
1.25,8.911832663799872,0.12112960398749817,1091.1881673361995,-0.02497595903641029,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,14.232460370725157,10.43565636655391,0.1734025061888112,0.12112960398749817,6.465197137217833e-05,0.02
1.26,8.949719161737168,0.12165133511528226,1091.1502808382622,-0.025175306928702238,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,14.281830836059902,10.501230608953255,0.17372472394492908,0.12165133511528226,6.577120022697604e-05,0.02
1.27,8.987446741611718,0.12217107316073773,1091.1125532583876,-0.02537464357959186,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,14.331534407115853,10.566515973563208,0.1740453675191018,0.12217107316073773,6.690027344900706e-05,0.02
1.28,9.025021564800427,0.12268882256876537,1091.074978435199,-0.025573968889980217,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,14.381568536259678,10.631521575577457,0.1743644922585136,0.12268882256876537,6.803932277876475e-05,0.02
1.29,9.062449676920169,0.12320458828503633,1091.0375503230794,-0.025773282759430412,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,14.431930696411227,10.696256376744238,0.1746821523667212,0.12320458828503633,6.918848406078259e-05,0.02
1.3,9.09973700957787,0.12371837573973023,1091.0002629904218,-0.025972585086126793,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,14.482618382623562,10.76072918496972,0.17499840092372543,0.12371837573973023,7.034789719179327e-05,0.02
1.31,9.136889382138987,0.12423019083163454,1090.9631106178606,-0.026171875766834687,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,14.53362911360856,10.824948654141956,0.17531328990602163,0.12423019083163454,7.151770607150483e-05,0.02
1.32,9.173912503511714,0.12474003991260159,1090.926087496488,-0.026371154696860608,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,14.584960433208757,10.888923284160525,0.17562687020661263,0.12474003991260159,7.269805855604871e-05,0.02
1.33,9.210811973944363,0.125247929772359,1090.8891880260553,-0.026570421770012904,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,14.636609911816034,10.952661421157543,0.17593919165496602,0.125247929772359,7.38891064141446e-05,0.02
1.34,9.24759328683355,0.12575386762366964,1090.852406713166,-0.02676967687856285,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,14.688575147737904,11.016171257896652,0.17625030303689956,0.12575386762366964,7.509100528602187e-05,0.02
1.35,9.284261830540967,0.12625786108783654,1090.8157381694584,-0.026968919913206116,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,14.740853768512114,11.079460834337286,0.17656025211438267,0.12625786108783654,7.630391464513261e-05,0.02
1.36,9.320822890216604,0.12675991818054877,1090.779177109783,-0.027168150763024628,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,14.793443432170351,11.14253803835223,0.17686908564523893,0.12675991818054877,7.752799776268323e-05,0.02
1.37,9.357281649626506,0.12726004729806348,1090.742718350373,-0.027367369315448743,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,14.846341828451937,11.205410606587092,0.17717684940273745,0.12726004729806348,7.876342167500949e-05,0.02
1.3800000000000001,9.39364319298312,0.12775825720371975,1090.7063568070164,-0.027566575456219756,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,14.89954667996825,11.268086125451003,0.17748358819506133,0.12775825720371975,8.001035715381187e-05,0.02
1.3900000000000001,9.429912506776546,0.12825455701477997,1090.670087493223,-0.027765769069352682,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,14.953055743318954,11.33057203222834,0.17778934588464426,0.12825455701477997,8.12689786792669e-05,0.02
1.4000000000000001,9.466094481605017,0.12874895618959342,1090.6339055183944,-0.02796495003709929,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,15.006866810160746,11.392875616301975,0.17809416540736286,0.12874895618959342,8.253946441602445e-05,0.02
1.41,9.502193914003094,0.12924146451507817,1090.5978060859964,-0.028164118239911374,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,15.060977708229752,11.455004020479004,0.17839808879157748,0.12924146451507817,8.382199619209927e-05,0.02
1.42,9.538215508266116,0.12973209209451605,1090.5617844917333,-0.02836327355640421,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,15.115386302318425,11.516964242410388,0.17870115717701307,0.12973209209451605,8.511675948066063e-05,0.02
1.43,9.574163878269562,0.13022084933565603,1090.5258361217298,-0.02856241586332017,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,15.170090495207969,11.578763136096512,0.17900341083347115,0.13022084933565603,8.64239433847216e-05,0.02
1.44,9.610043549282066,0.13070774693912138,1090.4899564507173,-0.02876154503549251,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,15.225088228557347,11.640407413471038,0.17930488917936815,0.13070774693912138,8.774374062472858e-05,0.02
1.45,9.645858959770916,0.13119279588711574,1090.4541410402285,-0.028960660945809236,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,15.280377483749799,11.701903646055964,0.17960563080009098,0.13119279588711574,8.907634752904787e-05,0.02
1.46,9.681614463198919,0.13167600743242333,1090.4183855368005,-0.029159763465177044,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,15.335956282697994,11.763258266681063,0.179905673466167,0.13167600743242333,9.042196402734533e-05,0.02
1.47,9.717314329811643,0.13215739308769828,1090.3826856701878,-0.029358852462485367,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,15.39182268860884,11.824477571261413,0.18020505415123958,0.13215739308769828,9.178079364685424e-05,0.02
1.48,9.752962748414054,0.1326369646150386,1090.3470372515856,-0.029557927804570366,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,15.44797480670897,11.885567720627042,0.180503809049849,0.1326369646150386,9.315304351152412e-05,0.02
1.49,9.788563828135686,0.13311473401583973,1090.3114361718638,-0.029756989356178976,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,15.504410784931997,11.946534742399026,0.18080197359501057,0.13311473401583973,9.453892434404279e-05,0.02
1.5,9.824121600183528,0.13359071352092283,1090.2758783998158,-0.029956036979932894,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,15.561128814568628,12.00738453290675,0.18109958247558705,0.13359071352092283,9.593865047072485e-05,0.02
1.51,9.859640019581873,0.1340649155809334,1090.2403599804175,-0.030155070536292503,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,15.618127130880676,12.068122859141404,0.18139666965345466,0.1340649155809334,9.735243982925628e-05,0.02
1.52,9.895122966898436,0.13453735285700485,1090.2048770331007,-0.030354089883520712,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,15.675404013680042,12.128755360740955,0.1816932683804545,0.13453735285700485,9.878051397928757e-05,0.02
1.53,9.930574249956097,0.13500803821168292,1090.169425750043,-0.03055309487764666,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,15.732957787873769,12.189287552002252,0.18198941121513482,0.13500803821168292,0.00010022309811586537,0.02
1.54,9.965997605529695,0.13547698470010555,1090.1340023944695,-0.030752085372429305,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,15.79078682397617,12.24972482391612,0.18228513003927088,0.13547698470010555,0.00010168042108569477,0.02
1.55,10.001396701027334,0.13594420556143408,1090.0986032989717,-0.030951061219320793,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,15.8488895385892,12.310072446221563,0.18258045607417225,0.13594420556143408,0.0001031527154062228,0.02
1.56,10.036775136155711,0.13640971421053083,1090.0632248638433,-0.031150022267429654,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,15.90726439485207,12.370335569475442,0.1828754198967682,0.13640971421053083,0.00010464021728753539,0.02
1.57,10.072136444569034,0.1368735242298783,1090.02786355543,-0.03134896836348375,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,15.965909902861126,12.430519227134221,0.1831700514554715,0.1368735242298783,0.00010614316665705966,0.02
1.58,10.107484095501134,0.13733564936173567,1089.9925159044978,-0.03154789935179297,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,16.024824620061136,12.49062833764459,0.18346438008582278,0.13733564936173567,0.00010766180718706548,0.02
1.59,10.142821495380401,0.13779610350052784,1089.9571785046185,-0.03174681507421163,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,16.084007151608965,12.55066770653998,0.18375843452591045,0.13779610350052784,0.00010919638632495884,0.02
1.6,10.178151989427262,0.13825490068546256,1089.9218480105717,-0.03194571537010057,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,16.143456150710684,12.610642028540159,0.18405224293156938,0.13825490068546256,0.00011074715532636306,0.02
1.61,10.213478863233869,0.13871205509337106,1089.8865211367652,-0.032144600076288866,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,16.203170318933097,12.670555889651332,0.18434583289135606,0.13871205509337106,0.00011231436929098227,0.02
1.62,10.24880534432582,0.13916758103176788,1089.8511946556732,-0.032343469027035235,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,16.26314840649083,12.730413769264276,0.1846392314413005,0.13916758103176788,0.00011389828720124559,0.02
1.6300000000000001,10.284134603705647,0.13962149293212542,1089.8158653962935,-0.03254232205398897,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,16.32338921250979,12.790220042248224,0.18493246507943648,0.13962149293212542,0.00011549917196372856,0.02
1.6400000000000001,10.319469757377922,0.14007380534335886,1089.7805302426211,-0.0327411589861505,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,16.383891585268156,12.849978981038445,0.1852255597801094,0.14007380534335886,0.00011711729045335264,0.02
1.6500000000000001,10.354813867855832,0.14052453292551717,1089.7451861321433,-0.03293997964983147,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,16.44465442241577,12.909694757715455,0.18551854100806223,0.14052453292551717,0.00011875291356036226,0.02
1.6600000000000001,10.390169945649102,0.140973690443676,1089.70983005435,-0.03313878386861434,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,16.505676671172946,12.969371446074101,0.18581143373230138,0.140973690443676,0.00012040631624008337,0.02
1.67,10.425540950733172,0.14142129276202814,1089.6744590492658,-0.03333757146331146,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,16.566957328509623,13.029013023680786,0.18610426243974415,0.14142129276202814,0.0001220777775654655,0.02
1.68,10.460929793999558,0.1418673548381675,1089.6390702059996,-0.033536342251923666,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,16.628495441305784,13.088623373917239,0.18639705114864455,0.1418673548381675,0.0001237675807824139,0.02
1.69,10.496339338687372,0.1423118917175626,1089.6036606613118,-0.0337350960495982,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,16.690290106494057,13.148206288009382,0.1866898234218066,0.1423118917175626,0.00012547601336791888,0.02
1.7,10.531772401795978,0.1427549185282151,1089.568227598203,-0.03393383266858613,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,16.752340471185512,13.207765467039996,0.1869826023795779,0.1427549185282151,0.00012720336709099082,0.02
1.71,10.567231755478769,0.14319645047550025,1089.5327682445202,-0.03413255191819911,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,16.814645732779322,13.267304523943823,0.18727541071263257,0.14319645047550025,0.00012894993807641172,0.02
1.72,10.60272012841812,0.1436365028371843,1089.4972798715808,-0.03433125360476551,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,16.877205139057367,13.326826985484065,0.1875682706945383,0.1436365028371843,0.00013071602687131546,0.02
1.73,10.638240207181543,0.14407509095861565,1089.4617597928175,-0.0345299375315858,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,16.940017988264515,13.3863362942092,0.1878612041941176,0.14407509095861565,0.0001325019385146124,0.02
1.74,10.673794637559112,0.144512230248086,1089.4262053624398,-0.03472860349888732,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,17.003083629175507,13.445835810389106,0.18815423268759565,0.144512230248086,0.00013430798260927296,0.02
1.75,10.709386025882232,0.14494793617235718,1089.3906139741166,-0.03492725130377824,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,17.066401461149148,13.505328813929655,0.18844737727054567,0.14494793617235718,0.00013613447339748977,0.02
1.76,10.74501694032387,0.14538222425235056,1089.354983059675,-0.035125880740200795,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,17.129970934170757,13.56481850626498,0.18874065866962678,0.14538222425235056,0.00013798172983873932,0.02
1.77,10.78068991218033,0.14581511005899508,1089.3193100878186,-0.0353244915988837,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,17.19379154888351,13.624308012226638,0.18903409725412193,0.14581511005899508,0.00013985007569076356,0.02
1.78,10.816407437134725,0.1462466092092303,1089.2835925628644,-0.035523083667293745,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,17.257862856609613,13.68380038188907,0.1893277130472742,0.1462466092092303,0.00014173983959349883,0.02
1.79,10.852171976502285,0.14667673736216116,1089.2478280234968,-0.03572165672958656,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,17.32218445936191,13.743298592390742,0.18962152573742663,0.14667673736216116,0.000143651355155978,0.02
1.8,10.887985958457636,0.14710551021536078,1089.2120140415414,-0.03592021056655647,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,17.386756009846728,13.802805549730403,0.18991555468896698,0.14710551021536078,0.00014558496104623343,0.02
1.81,10.923851779244233,0.14753294350131807,1089.1761482207546,-0.03611874495558542,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,17.451577211458748,13.862324090538047,0.19020981895307806,0.14753294350131807,0.00014754100108423557,0.02
