species_0000001,species_0000002,species_0000006,species_0000007,species_0000008,species_0000009,species_0000011,species_0000016,species_0000017,Time
4.1224233795120683e-11,5e-06,9.711944324843924e-10,3.915048722505027e-09,4.507336326157039e-23,5.2754688822527614e-08,9.272499708942092e-13,1e-05,1e-05,9.52
4.122423379406641e-11,5e-06,9.711944324595549e-10,3.91914313695364e-09,4.5073363260254503e-23,5.2828271592545517e-08,9.282053343092304e-13,1e-05,1e-05,9.53
4.1224233793012155e-11,5e-06,9.711944324347177e-10,3.923237494763271e-09,4.507336325893863e-23,5.290186127869798e-08,9.29160684508535e-13,1e-05,1e-05,9.540000000000001
4.1224233791957907e-11,5e-06,9.711944324098808e-10,3.927331795875696e-09,4.507336325762278e-23,5.2975457853330445e-08,9.301160214785364e-13,1e-05,1e-05,9.55
4.122423379090368e-11,5e-06,9.711944323850443e-10,3.93142604023269e-09,4.5073363256306946e-23,5.304906128898365e-08,9.310713452056496e-13,1e-05,1e-05,9.56
4.122423378984946e-11,5e-06,9.711944323602082e-10,3.935520227776035e-09,4.5073363254991133e-23,5.312267155839357e-08,9.320266556762898e-13,1e-05,1e-05,9.57
4.1224233788795266e-11,5e-06,9.711944323353723e-10,3.939614358447514e-09,4.507336325367534e-23,5.3196288634491425e-08,9.32981952876873e-13,1e-05,1e-05,9.58
4.122423378774108e-11,5e-06,9.711944323105368e-10,3.943708432188911e-09,4.507336325235956e-23,5.32699124904037e-08,9.33937236793816e-13,1e-05,1e-05,9.59
4.122423378668691e-11,5e-06,9.711944322857018e-10,3.947802448942014e-09,4.50733632510438e-23,5.3343543099452125e-08,9.348925074135357e-13,1e-05,1e-05,9.6
4.1224233785632754e-11,5e-06,9.71194432260867e-10,3.951896408648616e-09,4.5073363249728057e-23,5.341718043515367e-08,9.358477647224501e-13,1e-05,1e-05,9.61
4.122423378457861e-11,5e-06,9.711944322360325e-10,3.95599031125051e-09,4.507336324841233e-23,5.3490824471220604e-08,9.368030087069782e-13,1e-05,1e-05,9.620000000000001
4.1224233783524484e-11,5e-06,9.711944322111985e-10,3.960084156689492e-09,4.507336324709663e-23,5.3564475181560366e-08,9.377582393535385e-13,1e-05,1e-05,9.63
4.122423378247037e-11,5e-06,9.711944321863646e-10,3.964177944907361e-09,4.507336324578094e-23,5.363813254027572e-08,9.387134566485511e-13,1e-05,1e-05,9.64
4.122423378141628e-11,5e-06,9.711944321615314e-10,3.96827167584592e-09,4.5073363244465275e-23,5.371179652166464e-08,9.396686605784366e-13,1e-05,1e-05,9.65
4.122423378036219e-11,5e-06,9.711944321366982e-10,3.972365349446973e-09,4.5073363243149626e-23,5.378546710022037e-08,9.40623851129616e-13,1e-05,1e-05,9.66
4.1224233779308124e-11,5e-06,9.711944321118656e-10,3.976458965652328e-09,4.5073363241833995e-23,5.3859144250631417e-08,9.415790282885112e-13,1e-05,1e-05,9.67
4.1224233778254077e-11,5e-06,9.711944320870333e-10,3.980552524403796e-09,4.507336324051838e-23,5.3932827947781506e-08,9.425341920415443e-13,1e-05,1e-05,9.68
4.1224233777200035e-11,5e-06,9.711944320622013e-10,3.984646025643188e-09,4.5073363239202786e-23,5.4006518166749646e-08,9.434893423751389e-13,1e-05,1e-05,9.69
4.122423377614601e-11,5e-06,9.711944320373695e-10,3.988739469312323e-09,4.507336323788721e-23,5.4080214882810084e-08,9.444444792757183e-13,1e-05,1e-05,9.700000000000001
4.1224233775092004e-11,5e-06,9.711944320125384e-10,3.992832855353017e-09,4.5073363236571654e-23,5.4153918071432304e-08,9.453996027297067e-13,1e-05,1e-05,9.71
4.1224233774038014e-11,5e-06,9.711944319877073e-10,3.996926183707092e-09,4.5073363235256117e-23,5.4227627708281074e-08,9.463547127235294e-13,1e-05,1e-05,9.72
4.122423377298403e-11,5e-06,9.711944319628768e-10,4.0010194543163725e-09,4.50733632339406e-23,5.430134376921638e-08,9.473098092436119e-13,1e-05,1e-05,9.73
4.122423377193007e-11,5e-06,9.711944319380465e-10,4.0051126671226855e-09,4.5073363232625096e-23,5.437506623029349e-08,9.482648922763804e-13,1e-05,1e-05,9.74
4.122423377087612e-11,5e-06,9.711944319132166e-10,4.00920582206786e-09,4.507336323130961e-23,5.4448795067762905e-08,9.49219961808262e-13,1e-05,1e-05,9.75
4.1224233769822185e-11,5e-06,9.71194431888387e-10,4.013298919093729e-09,4.5073363229994146e-23,5.4522530258070386e-08,9.501750178256843e-13,1e-05,1e-05,9.76
4.1224233768768267e-11,5e-06,9.711944318635578e-10,4.017391958142128e-09,4.5073363228678703e-23,5.4596271777856936e-08,9.511300603150752e-13,1e-05,1e-05,9.77
4.122423376771437e-11,5e-06,9.711944318387292e-10,4.021484939154894e-09,4.507336322736327e-23,5.4670019603958826e-08,9.520850892628637e-13,1e-05,1e-05,9.78
4.1224233766660475e-11,5e-06,9.711944318139005e-10,4.025577862073869e-09,4.5073363226047864e-23,5.474377371340758e-08,9.530401046554797e-13,1e-05,1e-05,9.790000000000001
4.12242337656066e-11,5e-06,9.711944317890725e-10,4.029670726840895e-09,4.5073363224732474e-23,5.481753408342993e-08,9.539951064793526e-13,1e-05,1e-05,9.8
4.122423376455274e-11,5e-06,9.711944317642446e-10,4.033763533397819e-09,4.50733632234171e-23,5.489130069144791e-08,9.549500947209137e-13,1e-05,1e-05,9.81
4.12242337634989e-11,5e-06,9.711944317394172e-10,4.037856281686489e-09,4.5073363222101753e-23,5.496507351507879e-08,9.559050693665942e-13,1e-05,1e-05,9.82
4.122423376244507e-11,5e-06,9.711944317145902e-10,4.0419489716487586e-09,4.5073363220786416e-23,5.503885253213509e-08,9.568600304028263e-13,1e-05,1e-05,9.83
4.1224233761391257e-11,5e-06,9.711944316897634e-10,4.046041603226481e-09,4.50733632194711e-23,5.511263772062458e-08,9.578149778160427e-13,1e-05,1e-05,9.84
4.1224233760337454e-11,5e-06,9.71194431664937e-10,4.0501341763615145e-09,4.5073363218155807e-23,5.518642905875029e-08,9.587699115926765e-13,1e-05,1e-05,9.85
4.122423375928367e-11,5e-06,9.71194431640111e-10,4.054226690995718e-09,4.507336321684053e-23,5.526022652491048e-08,9.59724831719162e-13,1e-05,1e-05,9.86
4.12242337582299e-11,5e-06,9.711944316152853e-10,4.058319147070955e-09,4.5073363215525274e-23,5.5334030097698706e-08,9.606797381819342e-13,1e-05,1e-05,9.870000000000001
4.122423375717615e-11,5e-06,9.7119443159046e-10,4.06241154452909e-09,4.507336321421003e-23,5.540783975590372e-08,9.616346309674276e-13,1e-05,1e-05,9.88
4.1224233756122413e-11,5e-06,9.71194431565635e-10,4.066503883311993e-09,4.507336321289481e-23,5.548165547850955e-08,9.625895100620786e-13,1e-05,1e-05,9.89
4.122423375506869e-11,5e-06,9.711944315408105e-10,4.070596163361533e-09,4.507336321157961e-23,5.55554772446955e-08,9.635443754523237e-13,1e-05,1e-05,9.9
4.1224233754014983e-11,5e-06,9.711944315159862e-10,4.074688384619586e-09,4.5073363210264425e-23,5.562930503383609e-08,9.644992271246e-13,1e-05,1e-05,9.91
4.1224233752961284e-11,5e-06,9.711944314911623e-10,4.078780547028026e-09,4.5073363208949265e-23,5.570313882550111e-08,9.654540650653454e-13,1e-05,1e-05,9.92
4.122423375190761e-11,5e-06,9.711944314663389e-10,4.0828726505287355e-09,4.507336320763412e-23,5.57769785994556e-08,9.664088892609987e-13,1e-05,1e-05,9.93
4.1224233750853945e-11,5e-06,9.711944314415158e-10,4.0869646950635945e-09,4.507336320631899e-23,5.5850824335659846e-08,9.673636996979988e-13,1e-05,1e-05,9.94
4.12242337498003e-11,5e-06,9.71194431416693e-10,4.091056680574489e-09,4.507336320500389e-23,5.5924676014269404e-08,9.683184963627857e-13,1e-05,1e-05,9.950000000000001
4.1224233748746664e-11,5e-06,9.711944313918705e-10,4.0951486070033055e-09,4.50733632036888e-23,5.5998533615635045e-08,9.692732792417996e-13,1e-05,1e-05,9.96
4.122423374769305e-11,5e-06,9.711944313670484e-10,4.099240474291935e-09,4.5073363202373726e-23,5.6072397120302824e-08,9.702280483214816e-13,1e-05,1e-05,9.97
4.1224233746639447e-11,5e-06,9.711944313422266e-10,4.103332282382271e-09,4.5073363201058677e-23,5.614626650901403e-08,9.711828035882737e-13,1e-05,1e-05,9.98
4.122423374558586e-11,5e-06,9.711944313174052e-10,4.1074240312162084e-09,4.5073363199743645e-23,5.6220141762705224e-08,9.721375450286178e-13,1e-05,1e-05,9.99
4.122423374453229e-11,5e-06,9.711944312925842e-10,4.111515720735647e-09,4.507336319842864e-23,5.6294022862508194e-08,9.730922726289576e-13,1e-05,1e-05,10.0
