Time,species_0000001,species_0000002,species_0000006,species_0000007,species_0000008,species_0000009,species_0000011,species_0000016,species_0000017,k1,k2,k3,k4,k5,k6,k7,k9,k10,k11,k12,k13a,k13b,k17,k18,k19,HO2star,Cu_I_ZnSOD,compartment_0000001,reaction_0000001,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,fast
5.15,4.122423425702264e-11,5e-06,9.711944433662909e-10,2.121188845113541e-09,4.507336383806393e-23,2.1938240939300307e-08,5.086826514469131e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423425702264e-13,5e-06,1.0,6.6e-07,3.2979387405618117e-07,3.2979387405618117e-07,8.744438585434395e-15,8.007349448490137e-16,4.8559722168314545e-15,3.3020611074453896e-07,4.507336383806393e-17,4.122423425702264e-10,1.1268340959515983e-14,8.336531556934117e-09,4.35e-08,4.35e-08,1.5260479543407393e-08,1.4848321915794789e-08,3.959509062638025e-13,4.122423425702264e-10
5.16,4.1224234255963437e-11,5e-06,9.711944433413371e-10,2.1253023995265206e-09,4.507336383673928e-23,2.2003397623488978e-08,5.096424808336252e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234255963435e-13,5e-06,1.0,6.6e-07,3.2979387404770756e-07,3.2979387404770756e-07,8.761396398284248e-15,8.007349448078658e-16,4.855972216706686e-15,3.3020611073605465e-07,4.507336383673928e-17,4.1224234255963435e-10,1.1268340959184819e-14,8.361291096925811e-09,4.35e-08,4.35e-08,1.5289274425008754e-08,1.4877116796685645e-08,3.9748810547012037e-13,4.1224234255963435e-10
5.17,4.1224234254904245e-11,5e-06,9.711944433163836e-10,2.129415923003358e-09,4.5073363835414656e-23,2.2068594456428958e-08,5.106023030019503e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234254904246e-13,5e-06,1.0,6.6e-07,3.2979387403923395e-07,3.2979387403923395e-07,8.778354083601356e-15,8.007349447667183e-16,4.855972216581918e-15,3.3020611072757045e-07,4.5073363835414657e-17,4.1224234254904246e-10,1.1268340958853665e-14,8.386065893443005e-09,4.35e-08,4.35e-08,1.531806909005851e-08,1.4905911461023505e-08,3.9902827123634137e-13,4.1224234254904246e-10
5.18,4.122423425384506e-11,5e-06,9.7119444329143e-10,2.1335294154847094e-09,4.5073363834090073e-23,2.213383127470246e-08,5.115621179380416e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423425384506e-13,5e-06,1.0,6.6e-07,3.2979387403076055e-07,3.2979387403076055e-07,8.795311641141079e-15,8.007349447255711e-16,4.85597221645715e-15,3.3020611071908625e-07,4.507336383409007e-17,4.122423425384506e-10,1.1268340958522518e-14,8.410855884386935e-09,4.35e-08,4.35e-08,1.5346863538141248e-08,1.4934705908392967e-08,4.005714034729903e-13,4.122423425384506e-10
5.19,4.122423425278588e-11,5e-06,9.711944432664768e-10,2.1376428769112336e-09,4.5073363832765526e-23,2.219910791538014e-08,5.125219256280526e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234252785883e-13,5e-06,1.0,6.6e-07,3.297938740222871e-07,3.297938740222871e-07,8.812269070658782e-15,8.007349446844242e-16,4.855972216332385e-15,3.3020611071060216e-07,4.5073363832765526e-17,4.1224234252785883e-10,1.1268340958191381e-14,8.435661007844453e-09,4.35e-08,4.35e-08,1.5375657768841577e-08,1.4963500138378635e-08,4.021175020904215e-13,4.1224234252785883e-10
5.2,4.122423425172671e-11,5e-06,9.711944432415237e-10,2.1417563072235887e-09,4.507336383144103e-23,2.2264424216021065e-08,5.134817260581369e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423425172671e-13,5e-06,1.0,6.6e-07,3.297938740138137e-07,3.297938740138137e-07,8.829226371909836e-15,8.007349446432775e-16,4.8559722162076185e-15,3.302061107021181e-07,4.5073363831441035e-17,4.122423425172671e-10,1.1268340957860258e-14,8.460481202088005e-09,4.35e-08,4.35e-08,1.5404451781744106e-08,1.499229415056512e-08,4.0366656699881803e-13,4.122423425172671e-10
5.21,4.122423425066755e-11,5e-06,9.711944432165708e-10,2.1458697063624347e-09,4.507336383011659e-23,2.2329780014672753e-08,5.144415192144487e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423425066755e-13,5e-06,1.0,6.6e-07,3.297938740053404e-07,3.297938740053404e-07,8.84618354464962e-15,8.007349446021311e-16,4.855972216082854e-15,3.3020611069363413e-07,4.507336383011659e-17,4.122423425066755e-10,1.1268340957529148e-14,8.485316405575647e-09,4.35e-08,4.35e-08,1.543324557643346e-08,1.5021087944537045e-08,4.052185981081921e-13,4.122423425066755e-10
5.22,4.1224234249608395e-11,5e-06,9.711944431916182e-10,2.1499830742684326e-09,4.50733638287922e-23,2.239517514987114e-08,5.154013050831422e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234249608397e-13,5e-06,1.0,6.6e-07,3.2979387399686716e-07,3.2979387399686716e-07,8.863140588633507e-15,8.007349445609853e-16,4.8559722159580916e-15,3.302061106851502e-07,4.50733638287922e-17,4.12242342496084e-10,1.126834095719805e-14,8.510166556951033e-09,4.35e-08,4.35e-08,1.546203915249427e-08,1.504988151987903e-08,4.067735953283852e-13,4.12242342496084e-10
5.23,4.122423424854925e-11,5e-06,9.711944431666657e-10,2.154096410882245e-09,4.507336382746789e-23,2.2460609460640614e-08,5.163610836503719e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423424854925e-13,5e-06,1.0,6.6e-07,3.29793873988394e-07,3.29793873988394e-07,8.880097503616885e-15,8.007349445198395e-16,4.855972215833329e-15,3.3020611067666637e-07,4.507336382746789e-17,4.122423424854925e-10,1.1268340956866972e-14,8.535031595043433e-09,4.35e-08,4.35e-08,1.5490832509511155e-08,1.5078674876175716e-08,4.083315585690677e-13,4.122423424854925e-10
5.24,4.1224234247490115e-11,5e-06,9.711944431417134e-10,2.1582097161445345e-09,4.5073363826143643e-23,2.2526082786493963e-08,5.173208549022924e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234247490114e-13,5e-06,1.0,6.6e-07,3.2979387397992094e-07,3.2979387397992094e-07,8.897054289355145e-15,8.007349444786943e-16,4.855972215708568e-15,3.302061106681826e-07,4.507336382614364e-17,4.122423424749011e-10,1.1268340956535911e-14,8.559911458867706e-09,4.35e-08,4.35e-08,1.5519625647068773e-08,1.510746801301174e-08,4.0989248773973915e-13,4.122423424749011e-10
5.25,4.122423424643098e-11,5e-06,9.711944431167613e-10,2.1623229899959653e-09,4.507336382481948e-23,2.259159496743243e-08,5.182806188250587e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423424643098e-13,5e-06,1.0,6.6e-07,3.297938739714479e-07,3.297938739714479e-07,8.91401094560367e-15,8.007349444375492e-16,4.855972215583807e-15,3.302061106596988e-07,4.507336382481948e-17,4.122423424643098e-10,1.126834095620487e-14,8.584806087624324e-09,4.35e-08,4.35e-08,1.5548418564751762e-08,1.5136260929971757e-08,4.1145638274972806e-13,4.122423424643098e-10
5.26,4.122423424537186e-11,5e-06,9.711944430918094e-10,2.1664362323772027e-09,4.50733638234954e-23,2.2657145843945686e-08,5.192403754048262e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234245371863e-13,5e-06,1.0,6.6e-07,3.297938739629749e-07,3.297938739629749e-07,8.930967472117866e-15,8.007349443964045e-16,4.855972215459047e-15,3.302061106512152e-07,4.50733638234954e-17,4.1224234245371863e-10,1.126834095587385e-14,8.60971542069936e-09,4.35e-08,4.35e-08,1.5577211262144785e-08,1.5165053626640418e-08,4.1302324350819214e-13,4.1224234245371863e-10
5.2700000000000005,4.122423424431275e-11,5e-06,9.711944430668577e-10,2.1705494432289137e-09,4.507336382217141e-23,2.2722735257011838e-08,5.202001246277503e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234244312754e-13,5e-06,1.0,6.6e-07,3.29793873954502e-07,3.29793873954502e-07,8.947923868653136e-15,8.007349443552601e-16,4.855972215334289e-15,3.3020611064273163e-07,4.5073363822171414e-17,4.1224234244312757e-10,1.1268340955542853e-14,8.634639397664499e-09,4.35e-08,4.35e-08,1.5606003738832507e-08,1.5193846102602395e-08,4.1459306992411857e-13,4.1224234244312757e-10
5.28,4.1224234243253645e-11,5e-06,9.711944430419062e-10,2.1746626224917647e-09,4.5073363820847524e-23,2.27883630480974e-08,5.211598664799865e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234243253646e-13,5e-06,1.0,6.6e-07,3.297938739460292e-07,3.297938739460292e-07,8.964880134964878e-15,8.00734944314116e-16,4.855972215209531e-15,3.302061106342482e-07,4.5073363820847527e-17,4.1224234243253645e-10,1.126834095521188e-14,8.659577958277012e-09,4.35e-08,4.35e-08,1.5634795994399595e-08,1.5222638357442352e-08,4.1616586190632284e-13,4.1224234243253645e-10
5.29,4.122423424219455e-11,5e-06,9.71194443016955e-10,2.1787757701064244e-09,4.5073363819523747e-23,2.2854029059157347e-08,5.221196009476911e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423424219455e-13,5e-06,1.0,6.6e-07,3.2979387393755643e-07,3.2979387393755643e-07,8.981836270808507e-15,8.007349442729724e-16,4.855972215084775e-15,3.302061106257647e-07,4.5073363819523744e-17,4.122423424219455e-10,1.1268340954880937e-14,8.684531042479792e-09,4.35e-08,4.35e-08,1.5663588028430732e-08,1.525143039074497e-08,4.1774161936345017e-13,4.122423424219455e-10
5.3,4.122423424113546e-11,5e-06,9.711944429920038e-10,2.1828888860135626e-09,4.507336381820008e-23,2.291973313263507e-08,5.230793280170201e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423424113546e-13,5e-06,1.0,6.6e-07,3.297938739290837e-07,3.297938739290837e-07,8.998792275939436e-15,8.007349442318289e-16,4.855972214960019e-15,3.302061106172813e-07,4.507336381820008e-17,4.122423424113546e-10,1.126834095455002e-14,8.709498590401327e-09,4.35e-08,4.35e-08,1.5692379840510603e-08,1.5280222202094937e-08,4.193203422039748e-13,4.122423424113546e-10
5.3100000000000005,4.122423424007638e-11,5e-06,9.71194442967053e-10,2.1870019701538497e-09,4.5073363816876534e-23,2.2985475111462402e-08,5.240390476741301e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423424007638e-13,5e-06,1.0,6.6e-07,3.2979387392061106e-07,3.2979387392061106e-07,9.015748150113083e-15,8.007349441906859e-16,4.855972214835266e-15,3.30206110608798e-07,4.5073363816876536e-17,4.122423424007638e-10,1.1268340954219134e-14,8.734480542355712e-09,4.35e-08,4.35e-08,1.5721171430223903e-08,1.5309013791076947e-08,4.2090203033620015e-13,4.122423424007638e-10
5.32,4.122423423901731e-11,5e-06,9.711944429421021e-10,2.1911150224679574e-09,4.507336381555312e-23,2.305125483905959e-08,5.249987599051776e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423423901731e-13,5e-06,1.0,6.6e-07,3.2979387391213856e-07,3.2979387391213856e-07,9.032703893084876e-15,8.00734944149543e-16,4.855972214710511e-15,3.3020611060031476e-07,4.5073363815553124e-17,4.1224234239017307e-10,1.126834095388828e-14,8.759476838842644e-09,4.35e-08,4.35e-08,1.574996279715533e-08,1.5337805157275703e-08,4.2248668366825864e-13,4.1224234239017307e-10
5.33,4.122423423795824e-11,5e-06,9.711944429171517e-10,2.195228042896558e-09,4.507336381422984e-23,2.311707215933533e-08,5.259584646963198e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423423795824e-13,5e-06,1.0,6.6e-07,3.2979387390366595e-07,3.2979387390366595e-07,9.049659504610235e-15,8.007349441084005e-16,4.855972214585758e-15,3.3020611059183157e-07,4.507336381422984e-17,4.122423423795824e-10,1.1268340953557459e-14,8.784487420547425e-09,4.35e-08,4.35e-08,1.5778753940889594e-08,1.5366596300275904e-08,4.2407430210811173e-13,4.122423423795824e-10
5.34,4.1224234236899185e-11,5e-06,9.711944428922014e-10,2.1993410313803256e-09,4.50733638129067e-23,2.318292691668674e-08,5.269181620337138e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234236899183e-13,5e-06,1.0,6.6e-07,3.297938738951935e-07,3.297938738951935e-07,9.066614984444597e-15,8.007349440672585e-16,4.855972214461007e-15,3.3020611058334853e-07,4.50733638129067e-17,4.122423423689918e-10,1.1268340953226676e-14,8.80951222834096e-09,4.35e-08,4.35e-08,1.5807544861011415e-08,1.539538721966228e-08,4.256648855635505e-13,4.122423423689918e-10
5.3500000000000005,4.122423423584014e-11,5e-06,9.711944428672514e-10,2.203453987859935e-09,4.507336381158372e-23,2.324881895599938e-08,5.278778519035171e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423423584014e-13,5e-06,1.0,6.6e-07,3.2979387388672116e-07,3.2979387388672116e-07,9.083570332343403e-15,8.007349440261167e-16,4.8559722143362575e-15,3.302061105748655e-07,4.507336381158372e-17,4.122423423584014e-10,1.126834095289593e-14,8.834551203279765e-09,4.35e-08,4.35e-08,1.5836335557105512e-08,1.5424177915019544e-08,4.272584339421948e-13,4.122423423584014e-10
5.36,4.12242342347811e-11,5e-06,9.711944428423015e-10,2.2075669122760616e-09,4.507336381026089e-23,2.331474812264722e-08,5.288375342918872e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.12242342347811e-13,5e-06,1.0,6.6e-07,3.297938738782489e-07,3.297938738782489e-07,9.100525548062083e-15,8.007349439849753e-16,4.855972214211508e-15,3.3020611056638257e-07,4.507336381026089e-17,4.12242342347811e-10,1.1268340952565224e-14,8.859604286605943e-09,4.35e-08,4.35e-08,1.5865126028756617e-08,1.5452968385932433e-08,4.288549471514937e-13,4.12242342347811e-10
5.37,4.122423423372207e-11,5e-06,9.711944428173517e-10,2.211679804569383e-09,4.507336380893824e-23,2.3380714262492686e-08,5.297972091849823e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423423372207e-13,5e-06,1.0,6.6e-07,3.297938738697766e-07,3.297938738697766e-07,9.117480631356089e-15,8.00734943943834e-16,4.855972214086759e-15,3.302061105578996e-07,4.5073363808938235e-17,4.122423423372207e-10,1.126834095223456e-14,8.884671419747221e-09,4.35e-08,4.35e-08,1.589391627554947e-08,1.548175863198568e-08,4.304544250987256e-13,4.122423423372207e-10
5.38,4.122423423266305e-11,5e-06,9.711944427924023e-10,2.2157926646805764e-09,4.507336380761576e-23,2.3446717221886624e-08,5.307568765689605e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234232663053e-13,5e-06,1.0,6.6e-07,3.297938738613044e-07,3.297938738613044e-07,9.13443558198087e-15,8.007349439026934e-16,4.8559722139620116e-15,3.3020611054941677e-07,4.507336380761576e-17,4.1224234232663055e-10,1.126834095190394e-14,8.909752544316917e-09,4.35e-08,4.35e-08,1.5922706297068816e-08,1.5510548652764036e-08,4.320568676909979e-13,4.1224234232663055e-10
5.39,4.1224234231604034e-11,5e-06,9.71194442767453e-10,2.2199054925503215e-09,4.5073363806293464e-23,2.351275684766831e-08,5.317165364299803e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234231604036e-13,5e-06,1.0,6.6e-07,3.2979387385283233e-07,3.2979387385283233e-07,9.151390399691877e-15,8.007349438615529e-16,4.855972213837266e-15,3.3020611054093405e-07,4.507336380629346e-17,4.1224234231604036e-10,1.1268340951573367e-14,8.934847602113957e-09,4.35e-08,4.35e-08,1.5951496092899408e-08,1.553933844785225e-08,4.336622748352475e-13,4.1224234231604036e-10
5.4,4.122423423054503e-11,5e-06,9.71194442742504e-10,2.224018288119298e-09,4.507336380497136e-23,2.3578832987165464e-08,5.326761887542003e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423423054503e-13,5e-06,1.0,6.6e-07,3.2979387384436025e-07,3.2979387384436025e-07,9.168345084244572e-15,8.007349438204128e-16,4.855972213712521e-15,3.302061105324514e-07,4.507336380497136e-17,4.122423423054503e-10,1.126834095124284e-14,8.959956535122876e-09,4.35e-08,4.35e-08,1.598028566262601e-08,1.5568128016835086e-08,4.3527064643824025e-13,4.122423423054503e-10
5.41,4.122423422948603e-11,5e-06,9.711944427175552e-10,2.2281310513281875e-09,4.507336380364946e-23,2.3644945488194212e-08,5.336358335277794e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423422948603e-13,5e-06,1.0,6.6e-07,3.297938738358883e-07,3.297938738358883e-07,9.185299635394417e-15,8.00734943779273e-16,4.855972213587777e-15,3.3020611052396877e-07,4.507336380364946e-17,4.122423422948603e-10,1.1268340950912364e-14,8.9850792855138e-09,4.35e-08,4.35e-08,1.6009075005833382e-08,1.559691735929731e-08,4.3688198240657115e-13,4.122423422948603e-10
5.42,4.122423422842704e-11,5e-06,9.711944426926067e-10,2.2322437821176713e-09,4.507336380232777e-23,2.3711094199059138e-08,5.345954707368768e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423422842704e-13,5e-06,1.0,6.6e-07,3.297938738274163e-07,3.297938738274163e-07,9.202254052896873e-15,8.007349437381336e-16,4.8559722134630334e-15,3.3020611051548627e-07,4.507336380232777e-17,4.1224234228427037e-10,1.1268340950581942e-14,9.010215795642472e-09,4.35e-08,4.35e-08,1.6037864122106305e-08,1.56257064748237e-08,4.3849628264666445e-13,4.1224234228427037e-10
5.43,4.122423422736806e-11,5e-06,9.711944426676583e-10,2.2363564804284336e-09,4.5073363801006296e-23,2.3777278968553245e-08,5.355551003676521e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234227368063e-13,5e-06,1.0,6.6e-07,3.2979387381894455e-07,3.2979387381894455e-07,9.21920833650742e-15,8.007349436969945e-16,4.855972213338292e-15,3.302061105070038e-07,4.5073363801006294e-17,4.122423422736806e-10,1.1268340950251573e-14,9.035366008050233e-09,4.35e-08,4.35e-08,1.6066653011029563e-08,1.5654495362999035e-08,4.401135470647741e-13,4.122423422736806e-10
5.44,4.122423422630909e-11,5e-06,9.7119444264271e-10,2.2404691462011585e-09,4.507336379968506e-23,2.3843499645957974e-08,5.365147224062648e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423422630909e-13,5e-06,1.0,6.6e-07,3.2979387381047274e-07,3.2979387381047274e-07,9.236162485981532e-15,8.007349436558558e-16,4.855972213213551e-15,3.3020611049852147e-07,4.507336379968506e-17,4.1224234226309093e-10,1.1268340949921265e-14,9.06052986546403e-09,4.35e-08,4.35e-08,1.6095441672187944e-08,1.568328402340811e-08,4.4173377556698267e-13,4.1224234226309093e-10
5.45,4.1224234225250124e-11,5e-06,9.711944426177621e-10,2.244581779376531e-09,4.507336379836405e-23,2.390975608104318e-08,5.374743368388749e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.1224234225250124e-13,5e-06,1.0,6.6e-07,3.2979387380200103e-07,3.2979387380200103e-07,9.253116501074682e-15,8.007349436147173e-16,4.855972213088811e-15,3.302061104900391e-07,4.507336379836405e-17,4.1224234225250126e-10,1.1268340949591013e-14,9.08570731079641e-09,4.35e-08,4.35e-08,1.6124230105166247e-08,1.5712072455635717e-08,4.4335696805920206e-13,4.1224234225250126e-10
5.46,4.1224234224191164e-11,5e-06,9.711944425928143e-10,2.248694379895238e-09,4.507336379704329e-23,2.3976048124067177e-08,5.384339436516426e-13,1e-05,1e-05,6.6e-07,1600000000.0,1600000000.0,100000.0,20000.0,1.0,34000000.0,1000000.0,1000.0,250000000.0,0.38,0.0087,0.0087,30000.0,7.0,88000.0,4.122423422419116e-13,5e-06,1.0,6.6e-07,3.2979387379352933e-07,3.2979387379352933e-07,9.27007038154236e-15,8.007349435735791e-16,4.855972212964072e-15,3.302061104815569e-07,4.5073363797043285e-17,4.1224234224191164e-10,1.1268340949260823e-14,9.110898287145528e-09,4.35e-08,4.35e-08,1.6153018309549277e-08,1.5740860659266667e-08,4.4498312444717377e-13,4.1224234224191164e-10
