Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,Bub3_BubR1,MCC,Bub3_BubR1_Cdc20,APC,MCC_APC,APC_Cdc20,k3f,kf6,k5f,k5r,k2f,k1f,k1r,k4f,k4r,k7f,k7bf,k8f,k8r,u,u_prime,const_val_0,const_val_1,Cytoplasm,R1,R2,R3,R4,R5,R6,R7,R7b,R8
4.66,4.991061146137836e-08,1.2411387643483256e-07,8.938853862163312e-11,1.3657497106744226e-07,1.0203604843880162e-09,1.216606149853864e-07,1.1062177268751314e-09,5.630104724557708e-10,9.264559751161213e-09,3.6701568152827056e-09,7.706528343355604e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2210421850165637e-09,1.2208237076010487e-09,1.0203604843880162e-11,1.2192524858368254e-09,5.3555855225609633e-11,1.6950849083155364e-11,1.024862022842839e-09,0.0,1.613122251526806e-10
4.67,4.991061132908919e-08,1.2410159920695493e-07,8.938867091079983e-11,1.365605902472684e-07,1.020445578287802e-09,1.216478881342665e-07,1.1081586559673167e-09,5.635453218870473e-10,9.2527398034106e-09,3.680407887879172e-09,7.706685230871019e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2209196024851862e-09,1.2206969660997655e-09,1.020445578287802e-11,1.2191873224272679e-09,5.3414009682081624e-11,1.6947387638331703e-11,1.0253503704562786e-09,0.0,1.5244986009391356e-10
4.68,4.9910611277657176e-08,1.2408932324975346e-07,8.938872234281217e-11,1.3654630042946086e-07,1.0205301464713793e-09,1.2163516336397614e-07,1.1100940418365397e-09,5.640787545914842e-10,9.241003372360308e-09,3.6906638395958353e-09,7.706833278804381e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.220797050816636e-09,1.220569933602729e-09,1.0205301464713793e-11,1.2191216300023567e-09,5.3272564676543534e-11,1.694393801254932e-11,1.0258382784248548e-09,0.0,1.4365749071635297e-10
4.69,4.991061128838676e-08,1.2407704856245968e-07,8.938871161322421e-11,1.36532100807047e-07,1.0206141767017166e-09,1.2162244067592648e-07,1.1120238818082292e-09,5.646107748481292e-10,9.229349640405111e-09,3.700924667417199e-09,7.706972569217764e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2206745257995977e-09,1.2204428584988778e-09,1.0206141767017167e-11,1.2190553939529763e-09,5.3131518338021023e-11,1.6940500102170612e-11,1.0263257213688676e-09,0.0,1.349344220621558e-10
4.7,4.991061135445246e-08,1.2406477514453775e-07,8.938864554752815e-11,1.3651799067984232e-07,1.0206976677066963e-09,1.2160972007112896e-07,1.113948175353699e-09,5.651413866629849e-10,9.217777909565736e-09,3.711190366854355e-09,7.707103172357985e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2205520258938058e-09,1.2203158279741179e-09,1.0206976677066963e-11,1.2189886129635815e-09,5.2990868979889165e-11,1.6937073816878736e-11,1.0268126883176386e-09,0.0,1.262800558483693e-10
4.71,4.9910611469962626e-08,1.2405250299547386e-07,8.938853003736348e-11,1.365039693646736e-07,1.020780618961464e-09,1.2159700155047462e-07,1.1158669223387623e-09,5.656705939980393e-10,9.206287499971908e-09,3.7214609331886153e-09,7.707225156683943e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2204295497692215e-09,1.2201889165773471e-09,1.0207806189614639e-11,1.2189212866187406e-09,5.285061494521371e-11,1.6933659068505243e-11,1.027299169875947e-09,0.0,1.1769380894556108e-10
4.72,4.99106116287016e-08,1.2404023211475162e-07,8.938837129839046e-11,1.3649003618505282e-07,1.0208630295132025e-09,1.2158428511476557e-07,1.1177801228222866e-09,5.661984007976075e-10,9.194877738185946e-09,3.731736361614547e-09,7.707338590019946e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2203070960229954e-09,1.220062203304025e-09,1.0208630295132025e-11,1.2188534139781197e-09,5.271075458895978e-11,1.6930255769744802e-11,1.0277851567525396e-09,0.0,1.0917510399472475e-10
4.73,4.99106118241297e-08,1.2402796250185243e-07,8.93881758702903e-11,1.3647619047117707e-07,1.0209448979811335e-09,1.215715707647155e-07,1.1196877770561948e-09,5.667248109883331e-10,9.183547957202767e-09,3.742016647239974e-09,7.707443539555721e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2201846631794762e-09,1.2199357715944812e-09,1.0209448979811335e-11,1.2187849935767624e-09,5.2571286277988325e-11,1.6926863834154823e-11,1.0282706397689324e-09,0.0,1.0072336939739268e-10
4.74,4.9910612049383223e-08,1.2401569415625534e-07,8.938795061676501e-11,1.3646243155992866e-07,1.0210262225565155e-09,1.215588585009494e-07,1.1215898854854647e-09,5.672498284791867e-10,9.172297496449886e-09,3.752301785085972e-09,7.70754007184641e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2200622496902113e-09,1.219809709332258e-09,1.0210262225565155e-11,1.218716023425354e-09,5.2432208391051226e-11,1.6923483176155038e-11,1.0287556098681844e-09,0.0,9.23380393058603e-11
4.75,4.991061229727445e-08,1.2400342707743685e-07,8.938770272553752e-11,1.3644875879487512e-07,1.0211070010026451e-09,1.2154614832400353e-07,1.1234864487481289e-09,5.677734571614673e-10,9.161125701787412e-09,3.762591770086877e-09,7.707628252812566e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2199398539339517e-09,1.219684108842487e-09,1.0211070010026452e-11,1.2186465010104965e-09,5.229351931878724e-11,1.6920113711027066e-11,1.029240058123635e-09,0.0,8.40185536135553e-11
4.76,4.991061256029163e-08,1.2399116126487127e-07,8.938743970835161e-11,1.364351715262691e-07,1.0211872306548573e-09,1.2153344023432567e-07,1.1253774676752755e-09,5.68295700908801e-10,9.150031925508056e-09,3.772886597090282e-09,7.707708147740161e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2198174742166555e-09,1.219559066890299e-09,1.0211872306548574e-11,1.218576423294981e-09,5.215521746371778e-11,1.6916755354914006e-11,1.029723975747618e-09,0.0,7.576435794552008e-11
4.77,4.991061283059901e-08,1.2397889671803046e-07,8.938716940097194e-11,1.3642166911104837e-07,1.021266908420524e-09,1.215207342322748e-07,1.1272629432910476e-09,5.688165635771421e-10,9.139015526337123e-09,3.783186260857031e-09,7.70777982128058e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2196951087714937e-09,1.219434684679262e-09,1.021266908420524e-11,1.2185057867180536e-09,5.2017301240242e-11,1.6913408024819993e-11,1.0302073541001369e-09,0.0,6.757490364901826e-11
4.78,4.99106131000368e-08,1.2396663343638394e-07,8.938689996318402e-11,1.3640825091283602e-07,1.0213460307790553e-09,1.215080303181214e-07,1.1291428768126432e-09,5.693360490047724e-10,9.128075869432512e-09,3.793490756061229e-09,7.70784333745062e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2195727557588523e-09,1.219311067849858e-09,1.0213460307790554e-11,1.2184345871956911e-09,5.187976907463341e-11,1.691007163860983e-11,1.0306901846975095e-09,0.0,5.944964778427361e-11
4.79,4.9910613360121194e-08,1.2395437141939878e-07,8.938663987879427e-11,1.3639491630194018e-07,1.0214245937818995e-09,1.2149532849204717e-07,1.1310172696503151e-09,5.698541610123013e-10,9.117212326384727e-09,3.803800077290234e-09,7.707898759632499e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2194504132663352e-09,1.2191883264779812e-09,1.0214245937818995e-11,1.2183628201208708e-09,5.174261940503474e-11,1.6906746115008503e-11,1.0311724592209851e-09,0.0,5.1388053115311456e-11
4.8,4.991061360204435e-08,1.2394211066653985e-07,8.938639795562996e-11,1.3638166465535424e-07,1.0215025930525415e-09,1.2148262875414533e-07,1.1328861234073717e-09,5.703709034026664e-10,9.106424275216862e-09,3.814114219044662e-09,7.707946150573843e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2193280793087722e-09,1.2190665750734768e-09,1.0215025930525415e-11,1.2182904803638393e-09,5.160585068145415e-11,1.6903431373600842e-11,1.0316541695253216e-09,0.0,4.3389588100943267e-11
4.81,4.991061381667445e-08,1.2392985117726945e-07,8.938618332553922e-11,1.3636849535675674e-07,1.021580023786505e-09,1.2146993110442032e-07,1.1347494398801759e-09,5.708862799611326e-10,9.09571110038461e-09,3.824433175738383e-09,7.707985572387695e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2192057518282187e-09,1.2189459325787003e-09,1.021580023786505e-11,1.218217562272385e-09,5.146946136576052e-11,1.6900127334831022e-11,1.0321353076473336e-09,0.0,3.5453726885841376e-11
4.82,4.9910613994555595e-08,1.2391759295104763e-07,8.938600544439105e-11,1.3635540779651143e-07,1.0216568807513519e-09,1.2145723554278806e-07,1.1366072210581463e-09,5.714002944552926e-10,9.085072192776261e-09,3.834756941698527e-09,7.708017086552515e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.219083428693962e-09,1.2188265223671132e-09,1.0216568807513519e-11,1.2181440596721079e-09,5.1333449931679567e-11,1.6896833920002212e-11,1.0326158658144067e-09,0.0,2.7579949291754318e-11
4.83,4.991061412767112e-08,1.2390533598735562e-07,8.938587232887222e-11,1.3634240136143578e-07,1.0217331603240964e-09,1.2144454206935637e-07,1.1384594689883628e-09,5.719129506522e-10,9.074506941400496e-09,3.845085511003087e-09,7.708040754759636e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2189611080990952e-09,1.2187084481105153e-09,1.0217331603240964e-11,1.2180699683465944e-09,5.119781484931959e-11,1.6893551050011592e-11,1.0330958353838021e-09,0.0,1.9767734000096803e-11
4.84,4.9910614216279486e-08,1.238930802857872e-07,8.938578372050543e-11,1.3632947539513394e-07,1.0218088683903174e-09,1.2143185068551325e-07,1.1403061852506473e-09,5.724242523847958e-10,9.064014701159736e-09,3.855418876851352e-09,7.708056642198886e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2188387900979922e-09,1.2185917002399409e-09,1.0218088683903175e-11,1.2179952956500498e-09,5.1062554525203405e-11,1.6890278640448578e-11,1.0335752026935244e-09,0.0,1.2016532155333419e-11
4.85,4.991061425381446e-08,1.2388082584584694e-07,8.938574618553161e-11,1.363166292856168e-07,1.0218840028959494e-09,1.214191613915232e-07,1.1421473721170522e-09,5.729342034051803e-10,9.053594864035022e-09,3.865757032954568e-09,7.708064810301036e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2187164732101007e-09,1.2184763626191349e-09,1.0218840028959495e-11,1.2179200392680494e-09,5.092766743475141e-11,1.6887016612424375e-11,1.0340539582170041e-09,0.0,4.325825673303137e-12
4.86,4.9910614232250265e-08,1.2386857266702176e-07,8.938576774972232e-11,1.3630386243416956e-07,1.0219585600468598e-09,1.214064741873816e-07,1.143983032139878e-09,5.734428074367477e-10,9.043246833793089e-09,3.876099973041809e-09,7.708065319316504e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2185941556266921e-09,1.218362539093078e-09,1.0219585600468599e-11,1.21784419476623e-09,5.0793152075194657e-11,1.6883764888722668e-11,1.0345320933311969e-09,0.0,-3.304893495340855e-12
4.87,4.991061414339611e-08,1.2385632074879845e-07,8.938585660387637e-11,1.3629117424783997e-07,1.0220325358046752e-09,1.213937890730202e-07,1.1458131680522714e-09,5.73950068186765e-10,9.032970019883732e-09,3.8864476907407665e-09,7.708058228937545e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2184718355020215e-09,1.2182503357691352e-09,1.0220325358046752e-11,1.2177677574113215e-09,5.065900695421228e-11,1.6880523392870846e-11,1.0350095995404168e-09,0.0,-1.0876128372594724e-11
4.88,4.991061397889617e-08,1.2384407009066346e-07,8.938602110381985e-11,1.3627856413943836e-07,1.0221059258867788e-09,1.2138110604830767e-07,1.147637782768225e-09,5.744559893463717e-10,9.022763837439801e-09,3.896800179577743e-09,7.70804359829824e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.218349510953329e-09,1.2181398610166104e-09,1.0221059258867789e-11,1.2176907221713035e-09,5.052523058992831e-11,1.687729204913958e-11,1.0354864684840736e-09,0.0,-1.838837696086708e-11
4.89,4.991061373022958e-08,1.2383182069210308e-07,8.938626977040609e-11,1.362660315275377e-07,1.0221787257663128e-09,1.213684251130492e-07,1.1494568793825788e-09,5.749605745905802e-10,9.012627707277207e-09,3.907157432977654e-09,7.708021485974508e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2182271800608403e-09,1.2180312254663145e-09,1.0221787257663128e-11,1.2176130837155563e-09,5.0391821510907567e-11,1.687407078254251e-11,1.0359626919443825e-09,0.0,-2.5842132250627093e-11
4.9,4.9910613388710475e-08,1.2381957255260328e-07,8.938661128951572e-11,1.362535758364734e-07,1.0222509306721774e-09,1.213557462669867e-07,1.1512704611710182e-09,5.754638275782756e-10,9.002561055894922e-09,3.917519444264031e-09,7.7079919499841e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2181048408677706e-09,1.21792454201014e-09,1.0222509306721774e-11,1.2175348364150173e-09,5.0258778256151814e-11,1.687085951883585e-11,1.0364382618540394e-09,0.0,-3.323788222797567e-11
4.91,4.991061294548793e-08,1.2380732567164986e-07,8.938705451205666e-11,1.362411964963436e-07,1.0223225355890306e-09,1.213430695097987e-07,1.1530785315900746e-09,5.759657519522154e-10,8.992563315474974e-09,3.927886206659013e-09,7.707955047786597e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2179824913803261e-09,1.217819925800649e-09,1.0223225355890307e-11,1.2174559743423325e-09,5.012609937509657e-11,1.6867658184518052e-11,1.0369131703038656e-09,0.0,-4.057610988209256e-11
4.92,4.991061239154603e-08,1.237950800487283e-07,8.938760845396403e-11,1.3622889294300895e-07,1.0223935352572879e-09,1.213303948411005e-07,1.1548810942771265e-09,5.764663513390303e-10,8.982633923882449e-09,3.938257713283358e-09,7.707910836283414e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2178601295677054e-09,1.2177174942506667e-09,1.0223935352572879e-11,1.217376491272011e-09,4.99937834276068e-11,1.6864466706829433e-11,1.03738740955042e-09,0.0,-4.785729321261813e-11
4.93,4.991061171770379e-08,1.2378283568332387e-07,8.938828229620025e-11,1.362166646180927e-07,1.022463924173124e-09,1.2131772226044397e-07,1.156678153050398e-09,5.76965629349223e-10,8.972772324665492e-09,3.948633957156435e-09,7.707859371817801e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2177377533621015e-09,1.2176173670328904e-09,1.022463924173124e-11,1.2172963806805791e-09,4.9861828983973555e-11,1.686128501375181e-11,1.0378609720235809e-09,0.0,-5.5081905236924263e-11
4.94,4.9910610914615235e-08,1.237705925749216e-07,8.938908538475502e-11,1.3620451096898064e-07,1.0225336965884705e-09,1.2130505176731766e-07,1.15846971190896e-09,5.774635895771694e-10,8.96297796705531e-09,3.959014931196225e-09,7.707800710174841e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2176153606587046e-09,1.2175196660795013e-09,1.0225336965884706e-11,1.2172156357467319e-09,4.973023462490993e-11,1.685811303400814e-11,1.0383338503340921e-09,0.0,-6.225041399728851e-11
4.95,4.9910609972769344e-08,1.2375835072300632e-07,8.939002723064529e-11,1.3619243144882125e-07,1.0226028465110178e-09,1.2129238336114686e-07,1.1602557750327288e-09,5.77960235601118e-10,8.953250305966169e-09,3.969400628219322e-09,7.707734906581445e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2174929493157039e-09,1.2174245155817922e-09,1.0226028465110177e-11,1.2171342493514892e-09,4.9598998941547785e-11,1.6854950697062217e-11,1.0388060372810794e-09,0.0,-6.936328256797972e-11
4.96,4.9910608882490074e-08,1.237461101270625e-07,8.939111750991527e-11,1.3618042551652545e-07,1.0226713677042136e-09,1.2127971704129343e-07,1.1620363467824677e-09,5.784555709831897e-10,8.943588801995386e-09,3.979791040940935e-09,7.707662015706363e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.217370517154289e-09,1.217332041989799e-09,1.0226713677042136e-11,1.2170522140783464e-09,4.946812053543348e-11,1.6851797933118188e-11,1.0392775258595306e-09,0.0,-7.642096906227167e-11
4.97,4.991060763393636e-08,1.2373387078657448e-07,8.939236606363649e-11,1.3616849263676686e-07,1.0227392536872646e-09,1.2126705280705598e-07,1.1638114316997862e-09,5.789495992693785e-10,8.933992921423344e-09,3.9901861619748856e-09,7.707582091660171e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2172480619586526e-09,1.2172423740119451e-09,1.0227392536872646e-11,1.2169695222134296e-09,4.933759801852451e-11,1.684865467312033e-11,1.0397483092677458e-09,0.0,-8.342392663932693e-11
4.98,4.9910599437269394e-08,1.2372163259226718e-07,8.940056273059678e-11,1.3615662949314435e-07,1.022799286604268e-09,1.212543900896534e-07,1.1655814384585157e-09,5.794423519486501e-10,8.924452570155823e-09,4.000586119939468e-09,7.707496130990464e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2171240566614127e-09,1.2172479296188474e-09,1.0227992866042681e-11,1.2168774080441609e-09,4.92074202688113e-11,1.6845520489152254e-11,1.0402176264177022e-09,0.0,-9.037999467314034e-11
4.99,4.991059979371326e-08,1.2370939579226238e-07,8.940020628673664e-11,1.3614484147916523e-07,1.0228679630417698e-09,1.2124173019170091e-07,1.167345434320624e-09,5.799337698899867e-10,8.914988646417643e-09,4.010990604088518e-09,7.707402074949378e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2170019875645892e-09,1.217137691311243e-09,1.0228679630417698e-11,1.2167959072820373e-09,4.907760739809108e-11,1.684239607962087e-11,1.0406871293415836e-09,0.0,-9.727307968406383e-11
5.0,4.991059999397108e-08,1.2369716024645074e-07,8.940000602891458e-11,1.3613312438459464e-07,1.0229360248154001e-09,1.212290723844949e-07,1.1691039392485705e-09,5.804238928001793e-10,8.905588241458835e-09,4.021399783456395e-09,7.707301197508472e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2168798958843658e-09,1.2170302140717738e-09,1.0229360248154002e-11,1.2167137751855647e-09,4.8948145339438855e-11,1.6839280901851216e-11,1.0411558294415273e-09,0.0,-1.0411319904428312e-10
5.01,4.9910600136026345e-08,1.236849259560147e-07,8.939986397364883e-11,1.3612147764184508e-07,1.0230035810307511e-09,1.2121641667701776e-07,1.1708569491133803e-09,5.809127240013384e-10,8.896250895990609e-09,4.031813649867556e-09,7.707193545414178e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.2167578036542054e-09,1.216924158507303e-09,1.0230035810307512e-11,1.2166311444207806e-09,4.881903272498479e-11,1.6836174883154918e-11,1.041623718262674e-09,0.0,-1.1090074915719305e-10
5.02,4.9910600317862535e-08,1.2367269292213663e-07,8.939968213745761e-11,1.3610990068332906e-07,1.0230707407934143e-09,1.2120376307825194e-07,1.1726044597860792e-09,5.814002668155742e-10,8.886976150724175e-09,4.042232195146462e-09,7.70707916541293e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.21663573290661e-09,1.2168181856850545e-09,1.0230707407934143e-11,1.2165481475984454e-09,4.869026818715131e-11,1.683307795087187e-11,1.0420907868351692e-09,0.0,-1.1763612607943764e-10
5.03,4.9910600637463133e-08,1.2366046114599893e-07,8.939936253685918e-11,1.3609839294145901e-07,1.0231376132089816e-09,1.2119111159717977e-07,1.1743464671376924e-09,5.818865245649975e-10,8.877763546370745e-09,4.052655411117567e-09,7.706958104251163e-08,0.01,1000.0,10000.0,0.2,100000000.0,200000.0,0.2,10000000.0,0.02,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.216513705673124e-09,1.216710957125741e-09,1.0231376132089815e-11,1.2164649172740645e-09,4.856185035865234e-11,1.6829990032370187e-11,1.0425570256764276e-09,0.0,-1.2431972552429825e-10
