Time,T,E,I,r2,b,a,g2,p1,g1,mu2,c,p2,g3,mu3,V,s1,s2,compartment,Induction_of_tumor,Removal_of_tumor_from_the_system_by_the_action_of_immune_response,Activation_and_transfer_of_effector_cells_to_the_action_site,Deactivation_and_removal_of_effector_cells_from_the_site_of_tumor,Activation_of_interleukin_2,Deactivation_of_interleukin2
921.0,0.00182162335194035,27056.87079368855,0.0023910231004578854,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00032789220334907633,0.0001540232105863863,0.00020486148772951823,811.7061238106565,0.024066113091310546,0.023910231004578855
922.0,0.0020065799409873975,26257.219597739175,0.002555316164210687,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00036118438937750503,0.0001646475306892068,0.00020358279081567434,787.7165879321752,0.025726160699756778,0.02555316164210687
923.0,0.002215763994828888,25481.201666120585,0.0027376501906803447,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0003988375190689236,0.00017643852751818038,0.00020293576026817842,764.4360499836175,0.02756850102645362,0.027376501906803446
924.0,0.002452607608642548,24728.118531971533,0.002940031031816028,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0004414693695553203,0.0001895261599815465,0.00020298469003437376,741.843555959146,0.02961344002716467,0.029400310318160282
925.0,0.0027210691461327647,23997.292367183803,0.0031647238420486304,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0004897924463034812,0.00020405716029942968,0.00020380452790837443,719.918771015514,0.03188390445593437,0.03164723842048631
926.0,0.0030257158432034337,23288.065385030055,0.003414284484198484,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.000544628851776103,0.00022019708664621594,0.0002054825238858808,698.6419615509017,0.03440576258189644,0.03414284484198484
927.0,0.0033718215073768533,22599.79925010664,0.0036915969171828385,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.000606927871327194,0.00023813277615927387,0.0002081201804794509,677.9939775031992,0.0372082074608745,0.036915969171828385
928.0,0.0037654877248332707,21931.87445862312,0.003999923673655262,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0006777877904691912,0.00025807563463984076,0.00021183567300159432,657.9562337586935,0.04032427093680638,0.03999923673655262
929.0,0.0042137727609278496,21283.689821276585,0.00434295386457377,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0007584790969660142,0.0002802644726248806,0.00021676642435600375,638.5106946382975,0.04379126675976879,0.0434295386457377
930.0,0.004724845626047339,20654.661939181617,0.004724851171434613,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0008504722126872653,0.0003049690239996786,0.00022307218309235236,619.6398581754485,0.0476513403456462,0.04724851171434613
931.0,0.005308173360293861,20044.22465100834,0.005150321103882601,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00095547120485131,0.00033249442986028096,0.00023093876565840414,601.3267395302502,0.05195216934897964,0.051503211038826005
932.0,0.00597473643742771,19451.82851945121,0.005624691877569769,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00107545255873498,0.00036318608268693606,0.00024058236128213798,583.5548555835363,0.056747720525414824,0.05624691877569769
933.0,0.006737277066923604,18876.94034841473,0.006154012268882188,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0012127098720436953,0.0003974349207044695,0.0002522544950073537,566.3082104524418,0.06209907692416984,0.06154012268882188
934.0,0.007610596608354768,18319.042703710504,0.006745096321431308,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0013699073895006002,0.0004356838779792221,0.00026624797299769327,549.5712811113151,0.06807544564869221,0.06745096321431307
935.0,0.008611898911948117,17777.633441252874,0.007405706278478325,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0015501418041464893,0.00047843493115470257,0.00028290374641076147,533.3290032375862,0.07475525882202615,0.07405706278478325
936.0,0.009761195814035875,17252.225258399798,0.008144617971277367,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.001757015246521098,0.0005262573244943604,0.0003026190185142563,517.5667577519939,0.08222745863601957,0.08144617971277368
937.0,0.01108178277739763,16742.34525541737,0.008971799799224389,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0019947208999246658,0.0005797969589985788,0.0003258567547629258,502.2703576625211,0.09059296425221511,0.08971799799224389
938.0,0.012600794968692212,16247.53450871539,0.009898564744516069,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0022681430943556668,0.0006397870094664033,0.00035315680169059757,487.42603526146166,0.09996633052330262,0.0989856474451607
939.0,0.01434986581848145,15767.34765875092,0.010937753348999742,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0025829758473150783,0.0007070603533443817,0.00038514905554535347,473.02042976252756,0.11047768974551178,0.10937753348999742
940.0,0.016365894541348548,15301.352509044602,0.012103983468507017,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0029458610174276723,0.0007825634646739744,0.00042256881019577365,459.040575271338,0.1222749222531221,0.12103983468507017
941.0,0.018691954325002192,14849.129637306054,0.01341384505376508,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.003364551778480741,0.0008673726147927245,0.000466274918492274,445.4738891191816,0.13552618733740568,0.1341384505376508
942.0,0.021378356129886082,14410.272017845098,0.014886221957100728,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0038481041033537867,0.0009627122079525631,0.0005172710659088074,432.30816053535295,0.15042278760702812,0.1488622195710073
943.0,0.02448390653365055,13984.384655641968,0.016542620892140817,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00440710317602338,0.001069976064506753,0.0005767309251543823,419.531539669259,0.16718249372060678,0.16542620892140816
944.0,0.028077376740239548,13571.084230498209,0.018407518315365985,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0050539278131987745,0.0011907512852501554,0.0006460275341396423,407.13252691494625,0.18605327218018525,0.18407518315365984
945.0,0.032239248932009315,13169.998752620151,0.02050879488456018,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.005803064807703212,0.0013268463295107629,0.0007267682208752467,395.0999625786045,0.20731767119615577,0.20508794884560178
946.0,0.03706377115042735,12780.767228058627,0.022878252929497956,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.006671478806999652,0.0014803230525040371,0.000820835699003212,383.4230168417588,0.2312978247534543,0.22878252929497955
947.0,0.04266136071062701,12403.039333667897,0.02555217199513656,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.007679044927810487,0.0016535327011867064,0.0009304361340646229,372.0911800100369,0.2583610746188,0.2555217199513656
948.0,0.04916146465715788,12036.475102341672,0.0285718761991529,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00884906363815247,0.0018491582951037523,0.0010581563506552344,361.09425307025015,0.2889265892313358,0.285718761991529
949.0,0.056715930664335355,11680.7446173438,0.03198462755135319,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.010208867519399424,0.0020702630762755698,0.0012070312485296722,350.422338520314,0.32347292985419535,0.31984627551353184
950.0,0.06550295900416596,11335.527715573806,0.03584435930307903,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.011790532620508524,0.0023203451726698226,0.0013806228401127662,340.06583146721414,0.36254658623259073,0.3584435930307903
951.0,0.07573181073477764,11000.51370009162,0.04021267769829691,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.013631725931937363,0.0026034019511260104,0.0015831144124786231,330.0154110027486,0.4067720243887747,0.40212677698296906
952.0,0.08764834059059576,10675.40106089142,0.045160036187791165,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.01577670130587511,0.0029240029120069224,0.0018194211834159642,320.2620318267426,0.4568630666117346,0.45160036187791164
953.0,0.1015415323388645,10359.897204114553,0.05076697289050668,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.018277475820415633,0.0032873734474186647,0.002095321006872903,310.7969161234366,0.5136359655926676,0.5076697289050668
954.0,0.11775126732020112,10053.718189677329,0.05712563861041256,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.021195228116856278,0.0036994925702960157,0.0024176097421347636,301.6115456903199,0.5780246570838276,0.5712563861041255
955.0,0.13667744019421113,9756.58847635805,0.06434149119048177,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.024601939233907213,0.004167203026294733,0.0027942835671495516,292.6976542907415,0.6510979414653251,0.6434149119048177
956.0,0.1587907955017971,9468.240674963607,0.07253526705943462,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.02858234318890516,0.004698339758521361,0.0032347557082375903,284.04722024890816,0.7340795249677906,0.7253526705943463
957.0,0.1846457759671141,9188.41530904373,0.08184525910027879,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.03323623967216274,0.005301878423990733,0.003750113404641079,275.6524592713119,0.8283711832485066,0.8184525910027879
958.0,0.21489561462844498,8916.860582574613,0.09242991072389051,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.03868121063052246,0.005988102964473306,0.004353419749695427,267.5058174772384,0.9355788878400578,0.9242991072389051
959.0,0.25031033681444265,8653.332155265876,0.10447082900686182,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.04505586062307532,0.00676880247515819,0.005060073728955383,259.5999646579763,1.0575434908929255,1.0447082900686182
960.0,0.29179805566101985,8397.592924745117,0.11817624631340679,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.052523650014194095,0.00765749704134567,0.0058882361291769355,251.9277877423535,1.1963759099453959,1.181762463134068
961.0,0.34043007080081955,8149.412815422787,0.13378498921731088,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.06127741273762856,0.008669694469733698,0.006859331510792399,244.48238446268363,1.3544971046633458,1.3378498921731088
962.0,0.39747082339055695,7908.56857450057,0.1515710695966226,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.07154474820141371,0.009823191745985355,0.007998647307187405,237.2570572350171,1.5346849941123741,1.5157106959662259
963.0,0.46441329394648384,7674.843574430997,0.17184875856258566,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.08359439289823511,0.011138419412798303,0.00933604178018051,230.24530723292992,1.7401280157382577,1.7184875856258566
964.0,0.5430208517513826,7448.027621911439,0.19497958584454786,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.09774375329866232,0.012638835749896314,0.01090678100697405,223.44082865734316,1.974486378545968,1.9497958584454786
965.0,0.635377226565575,7227.91677370558,0.22137790520085632,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.11436790075909514,0.014351389359305881,0.012752538313227818,216.83750321116742,2.2419638858078725,2.2137790520085634
966.0,0.7439454436097092,7014.3131586747995,0.25151998510085616,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.13391017981861583,0.01630704432155132,0.014922572971606934,210.42939476024398,2.547389374252039,2.5151998510085614
967.0,0.871637864322051,6807.024806462036,0.28595311147106556,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.15689481553523313,0.018541388760360284,0.017475131015861248,204.21074419386107,2.896310968132578,2.8595311147106557
968.0,1.0218997300624375,6605.865482923156,0.325306179670906,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.18394195135249805,0.02109534561406237,0.020479116113879946,198.17596448769467,3.2951060070053377,3.2530617967090603
969.0,1.198807438238329,6410.65453179526,0.3703021718159395,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.2157853388020601,0.024015973581764508,0.024016055089227006,192.31963595385778,3.7511046637216903,3.7030217181593947
970.0,1.407186129111668,6221.2167235587885,0.4217723288915077,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.2532935031287155,0.027357410570689945,0.028182449656337514,186.63650170676365,4.27273528219877,4.217723288915077
971.0,1.6527493326838736,6037.382111217778,0.4806726026973499,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.2974948797294458,0.031181961623457734,0.03309256935731981,181.12146333653334,4.86969154913061,4.806726026973499
972.0,1.9422637860101524,5858.985893048931,0.5481024773037232,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.34960748126963054,0.035561334541628215,0.03888174790738728,175.76957679146793,5.553121738950904,5.481024773037232
973.0,2.2837467330271224,5685.868283359385,0.6253267435975346,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.4110744116515102,0.04057809514516346,0.04571032919060636,170.57604850078152,6.335850903374779,6.253267435975346
974.0,2.686699949470787,5517.874391144437,0.7138005440631249,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.48360599049870906,0.046327338688173104,0.05376834775750061,165.53623173433311,7.232634970248086,7.1380054406312485
975.0,3.162386766497202,5354.854107151202,0.8151980530722913,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.5692296174069575,0.05291860129966781,0.06328106929676106,160.64562321453604,8.260449811128229,8.151980530722913
976.0,3.7241637446579228,5196.662000676701,0.9314456440583531,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.6703494732582725,0.06047810933056112,0.07451562411411267,155.89986002030102,9.438829637694973,9.31445644058353
977.0,4.387873383966738,5043.15722622227,1.064759417187944,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.7898172080310072,0.06915134980229048,0.08778886133306801,151.2947167866681,10.79025085995371,10.64759417187944
978.0,5.172310869046102,4894.203441325425,1.2176886551085735,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.9310159549234533,0.07910603904332744,0.1034766837973443,146.82610323976274,12.340571738260655,12.176886551085735
979.0,6.099782402409674,4749.668737330853,1.3931705429407928,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,1.0979608303408281,0.09053560479299128,0.12202521473608335,142.4900621199256,14.119543481356068,13.931705429407927
980.0,7.19676497645432,4609.425583545445,1.5945769185575784,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,1.2954176928483974,0.10366314550605453,0.14396399320334397,138.28276750636334,16.161383986618645,15.945769185575784
981.0,8.494694549303876,4473.350787678688,1.8257895839327059,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,1.5290450148157066,0.11874606200528964,0.1699217375947308,134.20052363036064,18.505440328535126,18.25789583932706
982.0,10.030907033631895,4341.325474747542,2.0912696059911657,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,1.805563260393917,0.13608146006079866,0.20064516542371819,130.23976424242625,21.19694945173262,20.912696059911656
983.0,11.849749095357666,4213.235085751004,2.3961429807819474,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,2.1329548292659486,0.1560122810610024,0.2370212092955621,126.3970525725301,24.287882444127952,23.961429807819474
984.0,14.003910813630094,4088.969401489602,2.7462971911234173,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,2.5207039354222562,0.1789345532331183,0.28010367010712617,122.66908204468807,27.83792253714686,27.462971911234174
985.0,16.556011280413248,3968.422594187089,3.1484884463144747,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,2.980082015056175,0.2053057818436504,0.3311449290389138,119.05267782561266,31.91556483685256,31.484884463144745
986.0,19.58047596044194,3851.493310552784,3.6104636305661946,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,3.5244856513135785,0.23565455609597227,0.39163349475469705,115.54479931658351,36.599329838047815,36.10463630566195
987.0,23.165789245799566,3738.0847945899886,4.141096022756085,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,4.169842034057146,0.2705919251840288,0.46333905449383767,112.14254383769965,41.979149051671996,41.41096022756085
988.0,27.4171699293687,3628.1050544294726,4.750535721795146,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,4.935090545003173,0.31082453396821347,0.5483659835413378,108.84315163288417,48.15788425072853,47.505357217951456
989.0,32.45974890370029,3521.467080865656,5.4503747192095195,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,5.842754743399065,0.35716982367110406,0.6492168992065841,105.64401242596968,55.252977848521965,54.5037471920952
990.0,38.442380699678935,3418.0891304747215,6.253826596424481,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,6.919628442815023,0.41057406304595867,0.7688688915984159,102.54267391424165,63.39828504546489,62.53826596424481
991.0,45.542160057654584,3317.8950798858796,7.17591819761591,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.197588693710356,0.47213314631046743,0.910863855049964,99.53685239657638,72.74598767459044,71.7591819761591
992.0,53.969808886594116,3220.8148673317746,8.233680227672043,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,9.7145654357453,0.5431170341451906,1.0794162273044314,96.62444601995324,83.46860386036957,82.33680227672042
993.0,63.97612423294613,3126.7850400119505,9.4463895943711,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,11.515702131702175,0.6249987599100392,1.2795419488957966,93.80355120035851,95.761073187486,94.463895943711
994.0,75.85958847231248,3035.7494168369108,10.835724912482753,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,13.654725601315656,0.7194878794120864,1.5172106669863694,91.07248250510732,109.8426874910459,108.35724912482753
995.0,89.97557743197993,2947.6599089302945,12.425967992585026,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,16.195603482378633,0.8285714099626426,1.7995298978225316,88.42979726790882,125.95904786041301,124.25967992585026
996.0,106.74720783733136,2862.477501778306,14.244152294707428,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,19.214496769752788,0.9545612002161903,2.134961975669076,85.87432505334917,144.38352367462204,142.44152294707428
997.0,126.67832401017384,2780.1734475789826,16.32023563521632,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,22.802097419165168,1.100151085941148,2.533583786783188,83.40520342736947,165.41824836907836,163.2023563521632
